bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
10,0,0,0,1,0.75,1.0,0.75,-9319.0,-9320.0,-9319B,-9320B
10,0,0,0,1,0.75,1.0,0.75,-4180.0,-4179.0,-4180B,-4179B
10,0,0,0,1,0.75,1.0,0.75,-7060.0,-7059.0,-7060B,-7059B
10,0,0,0,1,0.75,1.0,0.75,-3270.0,-3269.0,-3270B,-3269B
10,0,0,0,1,0.75,1.0,0.75,-5070.0,-5069.0,-5070B,-5069B
10,0,0,0,1,0.75,1.0,0.75,-1309.0,-1310.0,-1309B,-1310B
10,0,0,0,1,0.75,1.0,0.75,-5139.0,-5140.0,-5139B,-5140B
10,0,0,0,1,0.75,1.0,0.75,-4259.0,-4260.0,-4259B,-4260B
10,0,0,0,1,0.75,1.0,0.75,-6850.0,-6849.0,-6850B,-6849B
10,0,0,0,1,0.75,1.0,0.75,-2259.0,-2260.0,-2259B,-2260B
10,0,0,0,1,0.75,1.0,0.75,-1629.0,-1630.0,-1629B,-1630B
10,0,0,0,1,0.75,1.0,0.75,-7269.0,-7270.0,-7269B,-7270B
10,0,0,0,1,0.75,1.0,0.75,-4930.0,-4929.0,-4930B,-4929B
10,0,0,0,1,0.75,1.0,0.75,-9379.0,-9380.0,-9379B,-9380B
10,0,0,0,1,0.75,1.0,0.75,-1479.0,-1480.0,-1479B,-1480B
10,0,0,0,1,0.75,1.0,0.75,-4580.0,-4579.0,-4580B,-4579B
10,0,0,0,1,0.75,1.0,0.75,-5949.0,-5950.0,-5949B,-5950B
10,0,0,0,1,0.75,1.0,0.75,-9690.0,-9689.0,-9690B,-9689B
10,0,0,0,1,0.75,1.0,0.75,-7149.0,-7150.0,-7149B,-7150B
10,0,0,0,1,0.75,1.0,0.75,-6870.0,-6869.0,-6870B,-6869B
10,0,0,0,1,0.75,1.0,0.75,-2659.0,-2660.0,-2659B,-2660B
10,0,0,0,1,0.75,1.0,0.75,-1190.0,-1189.0,-1190B,-1189B
10,0,0,0,1,0.75,1.0,0.75,-8640.0,-8639.0,-8640B,-8639B
8,0,0,0,1,0.75,1.0,0.75,6951.0,6950.0,7.0 kB,6.9 kB
10,0,0,0,1,0.75,1.0,0.75,-1179.0,-1180.0,-1179B,-1180B
10,0,0,0,1,0.75,1.0,0.75,-9840.0,-9839.0,-9840B,-9839B
10,0,0,0,1,0.75,1.0,0.75,-4210.0,-4209.0,-4210B,-4209B
10,0,0,0,1,0.75,1.0,0.75,-2440.0,-2439.0,-2440B,-2439B
10,0,0,0,1,0.75,1.0,0.75,-9049.0,-9050.0,-9049B,-9050B
10,0,0,0,1,0.75,1.0,0.75,-8609.0,-8610.0,-8609B,-8610B
10,0,0,0,1,0.75,1.0,0.75,-7809.0,-7810.0,-7809B,-7810B
10,0,0,0,1,0.75,1.0,0.75,-8649.0,-8650.0,-8649B,-8650B
10,0,0,0,1,0.75,1.0,0.75,-6069.0,-6070.0,-6069B,-6070B
10,0,0,0,1,0.75,1.0,0.75,-4669.0,-4670.0,-4669B,-4670B
8,0,0,0,1,0.75,1.0,0.75,4950.0,4951.0,4.9 kB,5.0 kB
10,0,0,0,1,0.75,1.0,0.75,-7550.0,-7549.0,-7550B,-7549B
10,0,0,0,1,0.75,1.0,0.75,-9739.0,-9740.0,-9739B,-9740B
10,0,0,0,1,0.75,1.0,0.75,-9950.0,-9949.0,-9950B,-9949B
