bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
25,36,14,0,1,6.26371106021924e-12,9.445448854122486e-12,0.663145940119662,4.0,1.51774741115e11,1.3712822978e10,9.0,Severely obese,Underweight
16,28,14,0,1,6.124775579145352e-12,9.54389973720024e-12,0.641747686773383,1.55849866205e11,22.0,0.0,7.0,Underweight,Severely obese
25,22,6,1,1,5.8891275184754915e-12,9.239552131258065e-11,0.06373823573712142,11464.0,28169.0,45.0,-1.5698898234e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,21,10,1,1,5.798174023722183e-12,1.3091598518289472e-7,4.428927464909582e-5,2.0,1.63390833105e11,-107.0,10895.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,19,10,1,1,5.3364864353371586e-12,8.289900187125062e-7,6.437334967705869e-6,5578.0,1.77559802554e11,-1.0,3.3178523e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,27,14,0,1,5.2082120746986826e-12,9.545092202586771e-12,0.5456429298071347,1.0,1.83276994265e11,5706.0,0.0,Severely obese,Underweight
15,30,14,0,1,5.147279898696425e-12,9.545438856189425e-12,0.5392397328446393,0.0,3.0,1.854465802e11,1.0,Severely obese,Underweight
17,26,10,1,1,5.045355034799534e-12,9.472005756898186e-11,0.053265962503508284,0.0,1.87770417446e11,15.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
35,22,6,1,1,5.033996390439743e-12,1.5161706354806232e-8,0.0003320204383752608,-8.0,6.41908668816e11,2.57332275e8,4.58251923232e11,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,24,10,1,1,4.963209395282091e-12,9.446554595515114e-11,0.05253989002126177,1.0,1695.0,-2.1860171e7,1.90878189454e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,29,6,1,1,4.881474328980214e-12,9.2381049094548e-11,0.05284064618041127,405430.0,1.0,-1.89394895985e11,-4.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,36,10,1,1,4.875201460359123e-12,9.457375659199388e-12,0.5154919965156414,0.0,8.37502386e8,-1.94322148576e11,1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
28,24,10,1,1,4.736470214686465e-12,1.6978906948696362e-8,0.0002789620220546724,0.0,68556.0,-2.01607928e8,2.00015670229e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,19,10,1,1,4.626124315645488e-12,9.459226712322895e-10,0.004890594608139436,13.0,2.04786632592e11,4288.0,-108.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,29,10,1,1,4.521646418273511e-12,9.465695907807815e-11,0.04776876906159444,1.0,2.0951476326e11,2.0,-3.702674e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,27,14,0,1,4.446630693786474e-12,9.545066374808522e-12,0.4658564455373601,1.0,151.0,2.14667131202e11,1.0,Severely obese,Underweight
25,17,6,1,1,4.279503986538221e-12,9.2247046421629e-11,0.04639177244741371,159818.0,56200.0,-1.0,2.16036378352e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,27,6,1,1,4.210282285727665e-12,9.245026867829404e-11,0.04554104975485244,2.19588198402e11,1.0,0.0,-694.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,28,6,1,1,3.996549844359018e-12,9.231884811440794e-11,0.04329072476517704,-2.31331607825e11,2.522648e6,146.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,22,14,0,1,3.868569843441878e-12,9.53153562055489e-12,0.40587057505185764,26246.0,2.96210582e8,2.46743604714e11,1.0,Severely obese,Underweight
24,24,14,0,1,3.808745786316476e-12,9.540385379259079e-12,0.39922347315201107,3.0599143e7,1.0,101.0,2.50619364218e11,Underweight,Severely obese
16,28,6,1,1,3.784096613252844e-12,9.242760892170988e-11,0.040941193409624335,-1.0,2.44319423201e11,1.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,26,6,1,1,3.6573701462074325e-12,9.244403420341765e-11,0.039563073785373805,2.52784997124e11,1.0,1.0,-8335.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,35,6,1,1,3.6110759008479228e-12,9.236865759488788e-12,0.3909416889747867,24.0,0.0,-2.55932822862e11,6.896279917e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,29,14,0,1,3.5375808695838314e-12,9.542328615204956e-12,0.37072511461688423,2.69830000396e11,3.292167e7,0.0,0.0,Underweight,Severely obese
20,29,10,1,1,3.490849841987e-12,9.4726029788256e-12,0.36852065369890447,-2.71386184889e11,6.0,119.0,143.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,19,6,1,1,3.2776821122906953e-12,2.2394774240130775e-6,1.4635923886284084e-6,-11.0,2.82067710384e11,4.9780103e7,394.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,16,6,1,1,3.2129587518527765e-12,9.145273476771126e-8,3.513245131502791e-5,-2.0,1.715461e6,2.8774981979e11,4.459138e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,22,14,0,1,2.9367386950056583e-12,9.544729833493824e-12,0.30768169934996187,3.25035882945e11,31.0,56.0,13384.0,Underweight,Severely obese
26,27,10,1,1,2.8775094563215473e-12,7.006246157922283e-8,4.107063028420455e-5,3022.0,-3.29185097347e11,0.0,4.6981794e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,36,10,1,1,2.809755342408389e-12,9.473221203334912e-12,0.2965997818587045,0.0,0.0,0.0,-3.3717114325e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,17,6,1,1,2.804963403870641e-12,6.765568184619366e-9,0.0004145939154448784,3.050231e6,-2.5369191e7,3.29607457145e11,26.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,32,10,1,1,2.797119506979251e-12,9.472467358613944e-12,0.2952894321072159,-3.38694295559e11,49.0,15.0,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,22,14,0,1,2.7376679834334452e-12,9.543541377493666e-10,0.0028686080723552268,3.48671007809e11,707.0,104.0,71.0,Underweight,Severely obese
24,20,6,1,1,2.6955497274310644e-12,9.231235425355367e-11,0.02920031396910556,3.42982904115e11,21.0,-307242.0,742.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,20,10,1,1,2.64579059745941e-12,3.8479613419780546e-9,0.0006875824267245197,30729.0,3.59146705227e11,-2.0,1.080416095e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,21,6,1,1,2.5242856863824987e-12,5.4954270791012605e-9,0.0004593429500651892,3.66253448243e11,3.0,13929.0,-4.156259e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,17,6,1,1,2.5163823565614466e-12,1.8563916385905436e-6,1.3555234274121154e-6,-1782.0,3.67403745054e11,9.351891e6,80.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,23,10,1,1,2.4863567871704054e-12,9.465122959483838e-11,0.026268615820559758,70.0,32.0,3.81026740054e11,-26.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
28,24,14,0,1,2.454953490656216e-12,6.501420960184123e-11,0.03776026049829406,0.0,11692.0,3.88822724219e11,1.089977552e9,Severely obese,Underweight
33,26,10,1,1,2.4328766566586655e-12,2.6246967754831955e-9,0.0009269172269283499,-2.17574412e8,-3.89153605224e11,4.0,2.48903358e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,21,14,0,1,2.3454579593031933e-12,9.540718387253881e-12,0.24583661985418792,568083.0,0.0,1956.0,4.06976151825e11,Underweight,Severely obese
26,33,10,1,1,2.3221904682031196e-12,1.0268626298840902e-10,0.022614421838150277,14.0,4.07961704236e11,-1.130921446e9,4.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,31,14,0,1,2.2846851181554807e-12,9.542964241049827e-12,0.23941042431320492,4.17801735255e11,1.32039585e8,0.0,1.0,Underweight,Severely obese
19,24,10,1,1,2.16120779709717e-12,9.470481446175972e-11,0.022820463873775194,4.38351380337e11,-321.0,0.0,19.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,20,14,0,1,2.095674508176859e-12,6.703119974486582e-10,0.003126416528651458,4.55483640628e11,495874.0,5.0,170376.0,Underweight,Severely obese
22,19,17,0,1,1.97381504625391e-12,9.867255493591665e-11,0.020003688437335115,4588.0,5.06633082154e11,355.0,246.0,Severely obese,Normal
20,24,11,0,1,1.9367288990184752e-12,9.570548074628734e-11,0.02023634262025904,58.0,7.0,5.16334527057e11,28866.0,Normal,Underweight
24,28,10,1,1,1.9307196092882486e-12,9.457429306398049e-11,0.02041484579728338,3.0,8.795232e6,-4.90681513948e11,-38.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,30,6,1,1,1.898000236983687e-12,9.241628243606044e-12,0.20537509050927755,-4.8710652601e11,5817.0,44.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,18,6,1,1,1.862942552867582e-12,6.401448235810974e-8,2.9101892013215247e-5,-4.0,4.96402976279e11,1.22674373e8,1.29877456e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,36,6,1,1,1.8628360106732305e-12,9.243670346254514e-12,0.20152557814094285,1.0,0.0,-4.96301493313e11,-6.5251344e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,23,6,1,1,1.8102014334515916e-12,9.234119487364784e-11,0.019603400583331456,-111.0,1.0,5.10732277967e11,238.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,28,6,1,1,1.8050905944471496e-12,9.237358010773576e-11,0.019541199900900922,-298.0,-5.1217833871e11,609.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,34,10,1,1,1.780205162845312e-12,9.447927832554522e-11,0.018842281549942594,-1.58596387e8,0.0,0.0,5.32168088687e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,7,14,0,1,1.760484682402943e-12,7.233003421810301e-9,0.00024339608040200854,4.100022e6,5.42210915955e11,690813.0,4.860959e6,Severely obese,Underweight
23,22,6,1,1,1.7604198192537895e-12,9.232943095321713e-11,0.019066724456969584,5.25174293247e11,26.0,-606385.0,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,25,14,0,1,1.7365322679820803e-12,9.54495304541288e-12,0.1819319864351375,14.0,1.0,5.4968483579e11,148.0,Severely obese,Underweight
28,19,6,1,1,1.7012587953839221e-12,9.095006692986615e-11,0.018705415540769255,2.40385988e8,5.43437726194e11,-3114.0,-2.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,33,6,1,1,1.6896720712984528e-12,9.236813801576313e-12,0.1829280212414914,4.0,0.0,2.062288e6,-5.47164338918e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,31,10,1,1,1.5738286733154384e-12,1.3846093426057633e-9,0.001136659001847824,4.31105132478e11,-129.0,1.0,4.20111757944e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,30,10,1,1,1.4206520539923791e-12,9.471747572689826e-12,0.14998837786688782,26.0,-6.66854644489e11,1.0,454.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,21,10,1,1,1.4002138559958055e-12,2.180923232964065e-9,0.0006420280341976057,0.0,9.6761465e7,-8725.0,6.76685139016e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,32,6,1,1,1.396077588105712e-12,9.244710312854374e-12,0.1510136652053365,6.0,0.0,-6.6223275107e11,2395.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,22,6,1,1,1.3670996887451446e-12,1.539393411914744e-7,8.880768737633513e-6,-1.3215071e7,1.25994129e8,6.76256623517e11,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,24,6,1,1,1.238309422288941e-12,1.7353091696780791e-7,7.135958501957679e-6,7.46072575643e11,55.0,-5.32663117e8,-58.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,19,10,1,1,1.2250543082844503e-12,9.4022107592396e-11,0.01302942828717792,-9438.0,7.73456997218e11,15.0,1.29305012e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,29,10,1,1,1.2034407764381519e-12,9.473148875304853e-12,0.12703703829413576,-7.87216487592e11,25514.0,0.0,68.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
30,13,6,1,1,1.1757532044170907e-12,1.3593240304923131e-8,8.649543288006631e-5,-1034.0,7.86328535526e11,1.07762136e8,1841.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
29,19,10,1,1,1.0962341032616029e-12,9.368216737915708e-11,0.011701630458920179,-69.0,8.65445336553e11,4764.0,1.24268291e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,26,6,1,1,1.0900983708474403e-12,9.044466077887758e-11,0.012052655861163023,-6149.0,-3.174911954e9,8.48108612793e11,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,38,6,1,1,1.0618044451630663e-12,9.231182586552067e-12,0.11502366410885392,9.963139951e9,1.0,5.0,-8.70657284963e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,26,10,1,1,1.0115728216990652e-12,9.473274841864025e-11,0.01067817453399274,0.0,1.3641093e7,9.36530124802e11,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,40,14,0,1,9.97302843506322e-13,6.67430378647717e-12,0.14942425088995212,0.0,9.21752787041e11,2.57805832662e11,0.0,Severely obese,Underweight
22,20,6,1,1,9.719276174739803e-13,9.215750475506002e-11,0.010546375143914858,9.51231636962e11,919.0,-3404.0,96.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,23,6,1,1,9.56062947242621e-13,9.09279822227949e-11,0.010514507458221634,9.6678439516e11,9.0,-2.31601144e8,5.29179653e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,32,10,1,1,9.420058264827561e-13,9.471267808148815e-12,0.09945931691133056,-872.0,8.0,3.0,1.005692740349e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,38,10,1,1,9.328460967025998e-13,9.456011890241217e-13,0.9865111291424185,15.0,1.5114686682e10,36.0,-1.000453073532e12,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,23,14,0,1,9.166157468597685e-13,9.541196226620856e-13,0.9606926899819147,8.1108934e7,16.0,1886.0,1.041380158409e12,Underweight,Severely obese
36,20,10,1,1,8.837746907672971e-13,8.813848064704001e-12,0.10027115106584009,4.5430351e7,-1.56834816263e11,594.0,9.151221317e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,32,10,1,1,8.719110531290766e-13,9.467587851867112e-12,0.09209431871890433,0.0,1.086507368369e12,-5.0,-3.5138063e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,30,10,1,1,8.39247128235377e-13,9.471337966612552e-12,0.08860914172779075,3.0,1.128831293163e12,1377.0,-4.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,30,14,0,1,8.384820901769811e-13,9.545126229698712e-13,0.8784400226873138,1.138420803181e12,73.0,8.0,124.0,Underweight,Severely obese
24,31,14,0,1,8.024816251882973e-13,9.543680907746794e-13,0.8408512742048062,1.189491976341e12,19.0,1.0,2.5751555e7,Underweight,Severely obese
16,36,14,0,1,7.972351380926021e-13,9.545406986065598e-13,0.8352028774219971,0.0,1.197319848231e12,1.0,0.0,Severely obese,Underweight
19,38,10,1,1,7.6462123006753e-13,9.473382000025032e-13,0.8071259346086853,-1.23900355339e12,495.0,2.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,29,6,1,1,7.299778285197381e-13,9.210047328645356e-12,0.07925885747072546,22.0,-1.0,3.71228988e8,1.266515537939e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,28,14,0,1,7.140468399560435e-13,9.54323609507725e-13,0.7482229642462424,1.33681069794e12,746.0,0.0,1.5232803e7,Underweight,Severely obese
33,26,14,0,1,7.033961404232319e-13,1.2419764553207239e-8,5.663522343034991e-5,4.15062711095e11,1.292019783846e12,54.0,320537.0,Underweight,Severely obese
17,34,6,1,1,6.782507595561608e-13,9.243134694285935e-12,0.07337886788293288,6.0,-4.0,1.363106917117e12,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,28,6,1,1,6.774646970455425e-13,9.090899539911863e-11,0.0074521194967699595,8.405179e6,425916.0,1.0,-1.364688104573e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
33,27,10,1,1,6.237274964572292e-13,9.004335330692569e-12,0.06926968771711162,2.0,1.4751739e7,1.518881512346e12,-1.106082838e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,28,10,1,1,5.973963674148629e-13,9.472253997358041e-12,0.06306802663668923,26.0,1.585828894725e12,-14.0,-4.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,26,6,1,1,5.966858217565329e-13,9.231667745789144e-11,0.006463467254101516,1.54943903169e12,11.0,-2.0,159390.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,18,6,1,1,5.790100464605489e-13,5.841771809773696e-7,9.911548504716058e-7,29751.0,108.0,1.596739684854e12,-1.059555e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,34,10,1,1,5.572897024968469e-13,9.472949863284817e-12,0.05882958429420025,0.0,1.699956803086e12,1.0,-6.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,28,14,0,1,5.246130176306115e-13,9.542238915926657e-13,0.5497797972287155,1973.0,1.819522961507e12,3.99964224e8,1.0,Severely obese,Underweight
33,34,10,1,1,5.141271633092372e-13,1.9143305980949556e-10,0.002685675942394017,1.0,1.291843509814e12,191462.0,-5.5082983768e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
39,15,10,1,1,5.132691780310796e-13,1.8543845549366202e-11,0.027678680598621698,10285.0,7.2933588e7,1.834165702939e12,-2.06427616083e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,24,14,0,1,5.098143599329142e-13,6.68969481852246e-10,0.0007620891143215347,5732.0,16.0,1004.0,1.872339285773e12,Underweight,Severely obese
20,32,10,1,1,5.00875821286268e-13,9.473186137587247e-12,0.05287300534494063,-1594.0,1.0,0.0,1.891423743754e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,36,10,1,1,4.985820975265021e-13,2.9538766345566144e-10,0.001687890725339451,-4.49628078307e11,1.0,34958.0,1.846160999646e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,38,9,1,1,4.855961413911246e-13,9.781756408380297e-13,0.49643041711312824,0.0,-2.018137947278e12,74.0,14.0,"DomainError(""Height or Weight cannot be negative."", """")",Obese
25,38,14,0,1,4.818206225480825e-13,9.54483810247241e-13,0.5047970613805131,1.0,2.0,3.048674233e9,1.981119694025e12,Severely obese,Underweight
18,40,6,1,1,4.6797498767823e-13,9.244748294407994e-13,0.5062063052179591,96.0,0.0,5.0,-1.975593410395e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
35,14,6,1,1,4.554618752597921e-13,1.366935498924356e-8,3.331992443083056e-5,617696.0,-2.029869218802e12,5.09939549e8,509057.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,32,14,0,1,4.48732575377512e-13,9.54536723946891e-13,0.47010509299428355,987678.0,0.0,3.0,2.127203387769e12,Underweight,Severely obese
30,41,6,1,1,4.360617415713805e-13,2.6445816020961135e-10,0.0016488874505734858,2.30955750228e11,-2.107560712894e12,126.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,25,10,1,1,3.8813549428713367e-13,9.469869587815846e-12,0.04098636107793056,-2.843575e6,-60.0,24.0,2.440818824799e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,25,6,1,1,3.817273845759625e-13,9.22734396675389e-12,0.04136915085763854,-4.0,1.4693698e7,2.421959595315e12,207.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,27,6,1,1,3.792856420177023e-13,6.210579949659205e-9,6.107088952916788e-5,2.43755154285e12,43583.0,-15.0,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,33,6,1,1,3.7606765610526944e-13,9.243017974702911e-12,0.040686673674607564,2.458409509191e12,0.0,-49.0,3.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,18,14,0,1,3.683636558726863e-13,7.237821357333207e-8,5.089427297061816e-6,1.5098648e7,2.591312796912e12,4105.0,2310.0,Severely obese,Underweight
20,29,6,1,1,3.570694310788943e-13,9.241661510412494e-12,0.0386369302399344,-14.0,-21.0,2.589211568989e12,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
33,36,10,1,1,3.500772572592134e-13,8.078620399061089e-13,0.4333379215341025,-2.679207828323e12,-3.81050073099e11,109.0,297.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,34,9,1,1,3.489325815935613e-13,9.737933024957113e-13,0.35832304524922326,-2.808565469429e12,1.0,509.0,743.0,"DomainError(""Height or Weight cannot be negative."", """")",Obese
35,30,6,1,1,3.488779259540796e-13,1.0439757143846697e-12,0.3341820323470953,1.3400895692e10,9.18738257e8,-2.636604099024e12,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,32,6,1,1,3.399843569682967e-13,9.243628955860532e-12,0.03678039854171602,1.0,-9340.0,2.719326001147e12,7.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,32,14,0,1,3.2712949235168697e-13,9.544893128833517e-13,0.342727244754039,1.0,37784.0,2.917943740516e12,0.0,Severely obese,Underweight
26,37,10,1,1,3.1815231220934985e-13,9.466517691915503e-13,0.3360816749764858,0.0,2.8827589e8,-2.977719728121e12,17.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,30,6,1,1,3.140771350632497e-13,9.122587117476965e-12,0.034428515838620354,-1.817725478e9,6.0,2.941816810989e12,57340.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,27,10,1,1,3.0865389896182147e-13,6.5124479907578436e-9,4.739445127237076e-5,1.0,15804.0,3.069355106932e12,-10.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
31,26,6,1,1,2.8380802002820786e-13,9.122292453820062e-12,0.031111480087372124,3.270436216923e12,51.0,1.2852792061e10,-2295.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,20,14,0,1,2.811616915206151e-13,9.435084253075232e-11,0.0029799595210713084,3.395005377148e12,7.4461941e7,870.0,6653.0,Underweight,Severely obese
21,37,10,1,1,2.6723636475364343e-13,9.472669003720894e-13,0.2821130609004412,3.0,30850.0,-3.545058031025e12,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,26,10,1,1,2.6370353226831633e-13,9.471346189125453e-11,0.0027842244069917763,-3.592551122742e12,1507.0,497.0,4703.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
18,40,10,1,1,2.629337395417026e-13,9.473649121077338e-13,0.27754219750097936,0.0,0.0,-3.603069057261e12,33.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,25,10,1,1,2.592288992105771e-13,9.470304122419446e-12,0.027372816739527267,-7180.0,3.654563320852e12,1.0,22016.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,25,14,0,1,2.566687114563458e-13,9.543226677754623e-13,0.2689538037010518,82.0,789.0,5.7027169e7,3.718978636779e12,Severely obese,Underweight
24,39,6,1,1,2.465378767234571e-13,9.241826834667133e-13,0.26676314232448695,3.2706736e7,6.0,-3.750012982689e12,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,32,14,0,1,2.3870633666160303e-13,9.470551784186228e-13,0.25205113925905664,3.923613185504e12,0.0,13944.0,7.71933129111e11,Underweight,Severely obese
38,32,10,1,1,2.3858157495712093e-13,2.2794471267551368e-11,0.010466642202697158,1.0,4.210505746348e12,-1.5518377031e10,2.39699591071e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,27,14,0,1,2.3673462753389694e-13,9.543893414093391e-13,0.24804827260991075,597.0,529705.0,4.032132792023e12,1.0,Severely obese,Underweight
28,48,14,0,1,2.3037565672675506e-13,6.47334120127563e-13,0.35588369215167814,1.0,1.373915669889e12,3.90901133211e12,0.0,Severely obese,Underweight
24,27,10,1,1,2.2192165636199717e-13,9.340671119366292e-10,0.00023758641485822188,1.00193e6,4.268931822981e12,22.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
28,40,10,1,1,2.1977166344586508e-13,9.199454947576382e-12,0.023889639625200236,-2.0,2.18636186023e11,0.0,4.529330322831e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,30,10,1,1,2.1656855392460598e-13,0.9473684210526316,2.2860014025375073e-13,594278.0,-4.37445050378e12,9.0,5699.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
27,44,14,0,1,2.1163465414091036e-13,9.483859753609392e-13,0.22315245020400676,0.0,4.469592989196e12,6.04943750439e11,0.0,Severely obese,Underweight
37,32,6,1,1,2.0340844409558257e-13,9.771340785201332e-10,0.0002081684065339775,-4.516754443332e12,1.0,1.108810739e9,4.97580849459e11,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
31,20,6,1,1,2.0013996822581985e-13,8.352055411445508e-9,2.3962959818436023e-5,-399.0,3617.0,4.619408171137e12,2.118386805e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,25,14,0,1,1.9969284168669273e-13,9.543206062897768e-12,0.020925131488364463,8676.0,116.0,31.0,4.780068461674e12,Underweight,Severely obese
18,33,14,0,1,1.9608803989300592e-13,9.544777113995053e-13,0.20544014548594472,7.0,143.0,4.867943272153e12,9.0,Severely obese,Underweight
25,32,6,1,1,1.95998015472957e-13,9.2428440123036e-12,0.02120537955763989,109.0,-4.717028892642e12,4.165568e6,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
33,22,6,1,1,1.8409411723829043e-13,2.094101154716735e-9,8.79108045108702e-5,1.160762892e9,208161.0,-5.02088076541e12,117.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,32,6,1,1,1.7572014164421423e-13,9.241367571842754e-12,0.019014517091562363,-2.0,17.0,5.261367838858e12,5.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,28,10,1,1,1.7421504455400815e-13,9.189547497049378e-11,0.0018957956810163495,2451.0,2.4910485e7,-5.437925427399e12,18.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,31,6,1,1,1.654998117359357e-13,9.229203559591916e-12,0.0179321878282695,18272.0,0.0,-5.586280063798e12,-446.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,34,14,0,1,1.6420776226663034e-13,9.54513678696321e-13,0.1720329063182269,5.813034909979e12,0.0,0.0,95.0,Underweight,Severely obese
24,36,14,0,1,1.6212455565090172e-13,9.545263934162154e-13,0.16984816425103114,0.0,5.887729022924e12,4.59841918e8,2.0,Severely obese,Underweight
19,30,6,1,1,1.547497031877276e-13,9.243274460688717e-12,0.016741870410304487,73.0,-32.0,5.974346204571e12,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,20,10,1,1,1.5342054481783986e-13,9.354247104127978e-10,0.0001640116442403325,8.164842e6,6.174977557123e12,479428.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
