bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
26,0,0,0,1,93.64856386812147,0.0,599999611,0.46153846153846156,0.6666666666666667,0.6923076923076923,-113223223560,-113223223559,-113223223560B,-113223223559B
24,0,0,0,1,85.28325736090319,0.0,599999611,0.4444444444444444,0.7,0.6349206349206349,363250000001,363250000000,363.3 GB,363.2 GB
30,0,0,0,1,261.475381924892,0.0,599999611,0.4444444444444444,0.7142857142857143,0.6222222222222221,-52987871183200,-52987871183199,-52987871183200B,-52987871183199B
26,0,0,0,1,85.72075736090319,0.0,599999611,0.4375,0.6666666666666667,0.6562499999999999,-325728673299,-325728673300,-325728673299B,-325728673300B
26,0,0,0,1,103.30700224347162,0.0,599999611,0.4375,0.6666666666666667,0.6562499999999999,-753469571700,-753469571699,-753469571700B,-753469571699B
26,0,0,0,1,99.7739140081775,0.0,599999611,0.4285714285714286,0.6666666666666667,0.6428571428571428,-332793334560,-332793334559,-332793334560B,-332793334559B
70,0,0,0,1,226.09673063981668,0.0,599999611,0.4285714285714286,0.7142857142857143,0.6,-9999999999999999999907459999907850,-9999999999999999999907459999907849,-9999999999999999999907459999907850B,-9999999999999999999907459999907849B
32,0,0,0,1,106.30063890866401,0.0,599999611,0.42105263157894735,0.75,0.5614035087719298,-529280115501400,-529280115501399,-529280115501400B,-529280115501399B
32,0,0,0,1,260.8087152582254,0.0,599999611,0.42105263157894735,0.75,0.5614035087719298,-139395875494799,-139395875494800,-139395875494799B,-139395875494800B
30,0,0,0,1,107.4771094968993,0.0,599999611,0.4117647058823529,0.7142857142857143,0.5764705882352941,-52829509579799,-52829509579800,-52829509579799B,-52829509579800B
48,0,0,0,1,198.39603220254702,0.0,599999611,0.4117647058823529,0.75,0.5490196078431372,-99999999978873187130000,-99999999978873187129999,-99999999978873187130000B,-99999999978873187129999B
26,0,0,0,1,86.45409069423653,0.0,599999611,0.4,0.6666666666666667,0.6,-412059444230,-412059444229,-412059444230B,-412059444229B
28,0,0,0,1,95.35094482050242,0.0,599999611,0.4,0.8,0.5,-1009629709640,-1009629709639,-1009629709640B,-1009629709639B
26,0,0,0,1,100.54891400817749,0.0,599999611,0.4,0.6666666666666667,0.6,-822280535650,-822280535649,-822280535650B,-822280535649B
32,0,0,0,1,115.48138366270598,0.0,599999611,0.4,0.75,0.5333333333333333,-584738239128699,-584738239128700,-584738239128699B,-584738239128700B
36,0,0,0,1,120.91512979273693,0.0,599999611,0.4,0.7142857142857143,0.56,-92337779064774500,-92337779064774499,-92337779064774500B,-92337779064774499B
48,0,0,0,1,197.45093416333134,0.0,599999611,0.38888888888888884,0.75,0.5185185185185185,-99999999949507033332199,-99999999949507033332200,-99999999949507033332199B,-99999999949507033332200B
26,0,0,0,1,87.1244203645662,0.0,599999611,0.3846153846153846,0.6666666666666667,0.5769230769230768,-421947147140,-421947147139,-421947147140B,-421947147139B
26,0,0,0,1,87.97000859986032,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-451962713569,-451962713570,-451962713569B,-451962713570B
26,0,0,0,1,88.34500859986032,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-467623472540,-467623472539,-467623472540B,-467623472539B
26,0,0,0,1,89.27238955224128,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-687123045849,-687123045850,-687123045849B,-687123045850B
26,0,0,0,1,89.64738955224128,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-949168746610,-949168746609,-949168746610B,-949168746609B
26,0,0,0,1,90.02238955224128,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-795411874820,-795411874819,-795411874820B,-795411874819B
26,0,0,0,1,90.39738955224128,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-309437671080,-309437671079,-309437671080B,-309437671079B
26,0,0,0,1,90.77238955224128,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-548469310090,-548469310089,-548469310090B,-548469310089B
26,0,0,0,1,91.6179777875354,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-380206365950,-380206365949,-380206365950B,-380206365949B
26,0,0,0,1,92.25964445420206,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-737136312449,-737136312450,-737136312449B,-737136312450B
26,0,0,0,1,92.92035873991635,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-172305483250,-172305483249,-172305483250B,-172305483249B
26,0,0,0,1,94.02356386812147,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-887942774169,-887942774170,-887942774169B,-887942774170B
26,0,0,0,1,94.95094482050243,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-177480930359,-177480930360,-177480930359B,-177480930360B
26,0,0,0,1,96.34499243955004,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-492989196309,-492989196310,-492989196309B,-492989196310B
26,0,0,0,1,96.71999243955004,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-870306229820,-870306229819,-870306229820B,-870306229819B
26,0,0,0,1,97.4521352966929,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-986610033219,-986610033220,-986610033219B,-986610033220B
26,0,0,0,1,98.16046863002623,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-438300113609,-438300113610,-438300113609B,-438300113610B
26,0,0,0,1,100.1489140081775,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-969453237059,-969453237060,-969453237059B,-969453237060B
28,0,0,0,1,101.69058067484417,0.0,599999611,0.375,0.8,0.46875,-1038776837700,-1038776837699,-1038776837700B,-1038776837699B
26,0,0,0,1,102.53616891013829,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-912803782669,-912803782670,-912803782669B,-912803782670B
26,0,0,0,1,103.68200224347162,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-250187329159,-250187329160,-250187329159B,-250187329160B
26,0,0,0,1,104.94747843394781,0.0,599999611,0.375,0.6666666666666667,0.5624999999999999,-661145917440,-661145917439,-661145917440B,-661145917439B
32,0,0,0,1,113.9191889602636,0.0,599999611,0.375,0.75,0.5,-527543212777710,-527543212777709,-527543212777710B,-527543212777709B
30,0,0,0,1,251.56842396627007,0.0,599999611,0.375,0.7142857142857143,0.525,-95081420000590,-95081420000589,-95081420000590B,-95081420000589B
32,0,0,0,1,117.81199941777994,0.0,599999611,0.368421052631579,0.75,0.4912280701754386,-388734206850499,-388734206850500,-388734206850499B,-388734206850500B
72,0,0,0,1,201.42453237454566,0.0,599999611,0.368421052631579,0.75,0.4912280701754386,-99999999999999999999921736425177100,-99999999999999999999921736425177099,-99999999999999999999921736425177100B,-99999999999999999999921736425177099B
72,0,0,0,1,206.4893561988122,0.0,599999611,0.368421052631579,0.75,0.4912280701754386,-99999999999999999999950599784308700,-99999999999999999999950599784308699,-99999999999999999999950599784308700B,-99999999999999999999950599784308699B
78,0,0,0,1,215.16481998081625,0.0,599999611,0.368421052631579,0.6666666666666667,0.5526315789473684,-99999999999999999999999986315828861300,-99999999999999999999999986315828861299,-99999999999999999999999986315828861300B,-99999999999999999999999986315828861299B
66,0,0,0,1,225.1050013165084,0.0,599999611,0.368421052631579,0.75,0.4912280701754386,-99999999999999999923453774235599,-99999999999999999923453774235600,-99999999999999999923453774235599B,-99999999999999999923453774235600B
38,0,0,0,1,137.13184799100716,0.0,599999611,0.36363636363636365,0.6666666666666667,0.5454545454545454,-259751212924498700,-259751212924498699,-259751212924498700B,-259751212924498699B
26,0,0,0,1,97.0771352966929,0.0,599999611,0.3571428571428571,0.6666666666666667,0.5357142857142856,-717888089169,-717888089170,-717888089169B,-717888089170B
26,0,0,0,1,98.51761148716909,0.0,599999611,0.3571428571428571,0.6666666666666667,0.5357142857142856,-453276083269,-453276083270,-453276083269B,-453276083270B
24,0,0,0,1,98.87475434431195,0.0,599999611,0.3571428571428571,0.7,0.5102040816326531,-47035722870,-47035722869,-47035722870B,-47035722869B
26,0,0,0,1,104.03914510061448,0.0,599999611,0.3571428571428571,0.6666666666666667,0.5357142857142856,-702989599970,-702989599969,-702989599970B,-702989599969B
