bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
38,338,18,1,1,9.994705175620203e-32,9.999740804216374e-32,0.9994964240879076,1.0005297629381518e31,-11867.0,"BoundsError(""kMGTPE"", 10)",-11867B
35,480,31,0,1,9.991337430739975e-32,9.999893833427697e-32,0.9991443506470918,-1.0008670079776681e31,94.0,-10008670079776681637374647924277B,94B
36,392,19,1,1,9.991015055674115e-32,9.999969523860365e-32,0.9991045504523904,1.0008993024508339e31,6538.0,"BoundsError(""kMGTPE"", 10)",6.5 kB
56,50,10,1,1,9.988880413116827e-32,9.998180066376308e-32,0.9990698653957278,-1.0011131933129951e31,3.2038609785267727e22,-10011131933129951262548824898932B,"BoundsError(""kMGTPE"", 7)"
61,12,10,1,1,9.987227187168506e-32,9.992591316520848e-32,0.9994631893587529,4.1190683943994086e27,-1.0008670079776681e31,"BoundsError(""kMGTPE"", 9)",-10008670079776681637374647924277B
35,420,21,1,1,9.986923344720973e-32,9.999867825696264e-32,0.9987055347929672,192.0,1.0013093777560572e31,192B,"BoundsError(""kMGTPE"", 10)"
38,338,17,1,1,9.981761444217912e-32,9.999972073707765e-32,0.9981789319654469,1.0018271881054273e31,227019.0,"BoundsError(""kMGTPE"", 10)",227.0 kB
44,200,12,1,1,9.978847569283573e-32,9.998274424448535e-32,0.998056979200585,-4.3350731785e10,1.0021197268090892e31,-43350731785B,"BoundsError(""kMGTPE"", 10)"
61,4,5,1,1,9.977202305471804e-32,9.996084859636628e-32,0.9981110050154666,1.0020532360843519e31,-2.3174259305685337e27,"BoundsError(""kMGTPE"", 10)",-2317425930568533761413157328B
36,392,20,1,1,9.9749579172346e-32,9.999837531332303e-32,0.9975119981679955,-431.0,1.0025104950790953e31,-431B,"BoundsError(""kMGTPE"", 10)"
33,480,23,1,1,9.972958795803502e-32,9.999987036874567e-32,0.9972971723891841,9.0,1.0027114525137593e31,9B,"BoundsError(""kMGTPE"", 10)"
44,242,27,0,1,9.972622866788837e-32,9.999583178138182e-32,0.9973038564839094,1.5673561316e10,-1.0027452289710397e31,15.7 GB,-10027452289710397468664916262731B
39,312,19,1,1,9.959519523065618e-32,9.999769619829458e-32,0.9959748975932382,1.0040645009872847e31,1.444947e6,"BoundsError(""kMGTPE"", 10)",1.4 MB
40,288,16,1,1,9.95880323031752e-32,9.999837071506204e-32,0.9958965490242229,-4.413678e6,1.0041367189138816e31,-4413678B,"BoundsError(""kMGTPE"", 10)"
49,144,28,0,1,9.957951442792087e-32,9.99995806868434e-32,0.9957993197967699,-1.0042226111916167e31,2.70059147567859e15,-10042226111916166569276639679061B,2.7 PB
51,84,5,1,1,9.953853918321692e-32,9.9995533435246e-32,0.9954298533511496,1.0046360014981991e31,-1.1474155151679091e17,"BoundsError(""kMGTPE"", 10)",-114741551516790919B
50,98,17,1,1,9.946211919267345e-32,9.999912078177176e-32,0.9946299368944432,1.0054078961085359e31,2.257027486280346e17,"BoundsError(""kMGTPE"", 10)",225.7 PB
