bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
49,162,17,2,1,1.9875453167724885e-34,8.988326159438255e-33,0.02211251885519811,119.0,-1.0,30940,4540470180854471842328604463084652,2,-161,"ArgumentError(""Month: -1 out of range (1:12)"")","InexactError(:Int64, Int64, 4540470180854471842328604463084652)"
86,154,11,2,1,1.954487395794744e-34,3.0131670092027156e-29,6.486488766886842e-6,2.991144306549315e33,-1.0,-32433475513,3633285917240,-5237116495299894163260,65,"InexactError(:Int64, Int64, 2991144306549314860878152060155958)","InexactError(:Int64, Int64, -5237116495299894163260)"
62,187,17,2,1,1.9242320270632996e-34,8.096600127044194e-33,0.023765926399600696,8.516745640670975e17,548.0,4,0,-4713447918077971973965042933154440,-164,"ArgumentError(""Month: 548 out of range (1:12)"")","InexactError(:Int64, Int64, -4713447918077971973965042933154440)"
59,166,17,2,1,1.8760513335070473e-34,8.511859696440716e-33,0.02204044004968185,-6.0,0.0,4680302531202068258852926376342600,330704274484050,42,-8905,"InexactError(:Int64, Int64, 4680302531202068258852926376342600)","ArgumentError(""Month: 42 out of range (1:12)"")"
71,226,19,2,1,1.8502436567006386e-34,2.316265197121606e-33,0.07988047564673999,-3.0,3.0,0,2697341775677948398467892722,4804172064958291781558030555513311,74503,"ArgumentError(""Day: -3 out of range (1:31)"")","InexactError(:Int64, Int64, 4804172064958291781558030555513311)"
52,166,18,2,1,1.7758649758806256e-34,9.000931479426112e-31,0.00019729791077065866,0.0,0.0,0,2994908135,5183133616327476387909707740481946,-3537,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 5183133616327476387909707740481946)"
54,164,18,2,1,1.5920694324764092e-34,9.09416587924858e-33,0.01750649211390849,-1.591273477e9,0.0,-2710,27,1,5751398977481327198957654472133239,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 5751398977481327198957654472133239)"
49,164,14,2,1,1.453024410830461e-34,8.759264170207074e-33,0.016588430062112292,-3.0,62506.0,-38682,0,5958975307522298330686122622961412,0,"ArgumentError(""Month: 62506 out of range (1:12)"")","InexactError(:Int64, Int64, 5958975307522298330686122622961412)"
47,171,11,2,1,1.3302002794793697e-34,8.315004909120433e-33,0.015997588624635933,6.0,1.5655135e7,-2,0,0,6748812841015462676449641536799401,"ArgumentError(""Month: 15655135 out of range (1:12)"")","InexactError(:Int64, Int64, 6748812841015462676449641536799401)"
57,189,1,2,1,1.2709730722149867e-34,8.392425038277352e-33,0.015144288646227449,6.923828830349498e33,2.0,1,14,324937830944250855,0,"InexactError(:Int64, Int64, 6923828830349498714633203596116290)","ArgumentError(""Month: 324937830944250855 out of range (1:12)"")"
58,183,21,2,1,1.1404094502569649e-34,4.556211147227656e-34,0.2502977613210214,0.0,2.0,235389013346360,-7933658429067187829818934137109284,9,35167,"ArgumentError(""Day: 0 out of range (1:29)"")","InexactError(:Int64, Int64, -7933658429067187829818934137109284)"
50,167,18,2,1,1.111893489049696e-34,9.013763495003268e-33,0.012335507689613424,-1.0,8.261624518980647e33,567966489,103,0,1,"InexactError(:Int64, Int64, 8261624518980646486329905348465854)","ArgumentError(""Month: 0 out of range (1:12)"")"
66,168,17,2,1,1.0375954917301025e-34,8.757775040918867e-33,0.011847706602215234,8568.0,8.853205883066197e33,23,31695,-3,-617775153416707514,"InexactError(:Int64, Int64, 8853205883066197375773729497518169)","ArgumentError(""Month: -3 out of range (1:12)"")"
68,165,7,2,1,9.732877116901283e-35,1.036859010468244e-29,9.38688579511493e-6,7.0,4.24334223915e11,-6595475259079993,163,9418249667149928930605364138847570,3,"ArgumentError(""Month: 424334223915 out of range (1:12)"")","InexactError(:Int64, Int64, 9418249667149928930605364138847570)"
48,164,18,2,1,9.71957055233099e-35,9.043672607787215e-33,0.010747371088999595,-23.0,92.0,9284762320839547614233873356159532,-7097,0,-22,"InexactError(:Int64, Int64, 9284762320839547614233873356159532)","ArgumentError(""Month: 0 out of range (1:12)"")"
109,126,5,2,1,9.402114897730602e-35,9.106018500921568e-26,1.032516559984923e-9,5.693433070672954e18,-1.12212856885247e15,43038739,9711043612977415734178285837370137,2478,956010679937354535904631735,"ArgumentError(""Month: -1122128568852470 out of range (1:12)"")","InexactError(:Int64, Int64, 956010679937354535904631735)"
49,177,20,2,1,9.318386856500892e-35,8.99195947498792e-34,0.10363021410873752,-1.0,8.0,104,-9608410243074100126316939867319704,6,3659403,"ArgumentError(""Day: -1 out of range (1:31)"")","InexactError(:Int64, Int64, -9608410243074100126316939867319704)"
59,151,15,2,1,9.261633356839111e-35,8.99734607383981e-30,1.0293739154668873e-5,9.837477645757971e33,1.0,-22090,-1058039963,8319,269,"InexactError(:Int64, Int64, 9837477645757970653290363500727869)","ArgumentError(""Month: 8319 out of range (1:12)"")"
58,151,11,2,1,9.217182777534247e-35,7.109272221953707e-25,1.2965015953491315e-10,9.369851770124071e33,0.0,-197920,1,13033537,2044123,"InexactError(:Int64, Int64, 9369851770124071150103047147781331)","ArgumentError(""Month: 13033537 out of range (1:12)"")"
65,158,18,2,1,9.05856365013141e-35,4.178897716898175e-31,0.00021676921197428137,1699.0,1.0,134797,10012368176856485211734437337422678,-6546248026545,25064,"ArgumentError(""Day: 1699 out of range (1:31)"")","InexactError(:Int64, Int64, 10012368176856485211734437337422678)"
66,154,12,2,1,8.769867913559845e-35,7.749541508692687e-27,1.1316628091768597e-8,1.0135715812942878e34,-6.3054905091e11,6073,-4437,-1047503,0,"InexactError(:Int64, Int64, 10135715812942878077735800038821727)","ArgumentError(""Month: -1047503 out of range (1:12)"")"
58,170,8,2,1,7.126247030643004e-35,7.998068946027035e-34,0.08909959489887744,1.2298261491826844e34,1.0,6770,7,200697397265,-9078,"InexactError(:Int64, Int64, 12298261491826844312702445826658232)","ArgumentError(""Month: 200697397265 out of range (1:12)"")"
65,165,16,2,1,6.882310414693819e-35,1.7916360956014727e-30,3.841355078517409e-5,3.224236684427e12,-18.0,-13223936508406544623722883614938536,-54,24814,13597,"InexactError(:Int64, Int64, -13223936508406544623722883614938536)","ArgumentError(""Month: 24814 out of range (1:12)"")"
63,170,17,2,1,6.788057955859279e-35,2.050044975496693e-30,3.311175138591602e-5,0.0,117.0,867041682,13392503643935522569901072027322146,19072631327134,8,"ArgumentError(""Month: 117 out of range (1:12)"")","InexactError(:Int64, Int64, 13392503643935522569901072027322146)"
55,176,18,2,1,6.678036758460162e-35,8.352013851565717e-31,7.995720406053036e-5,108.0,-3.0,1,13796694267061630710861178914918530,-19242521293,-4,"ArgumentError(""Month: -3 out of range (1:12)"")","InexactError(:Int64, Int64, 13796694267061630710861178914918530)"
77,164,16,2,1,6.310212783434491e-35,5.062898943300091e-29,1.2463635664276913e-6,1.4422847387013318e34,-1.2448981066015322e18,-33473452994,0,5936,45288,"InexactError(:Int64, Int64, 14422847387013318054022944856034736)","ArgumentError(""Month: 5936 out of range (1:12)"")"
48,177,15,2,1,6.043065065555265e-35,9.132194044095364e-34,0.06617320039823893,1.0,59374.0,-77,15231584228689249034907184390923548,-18,0,"ArgumentError(""Month: 59374 out of range (1:12)"")","InexactError(:Int64, Int64, 15231584228689249034907184390923548)"
63,177,20,2,1,6.026711835231267e-35,7.325256602664863e-33,0.008227304737746393,7.41086828734e11,0.0,313,-15031121077426035945373737285793459,-106185654,1,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -15031121077426035945373737285793459)"
71,192,13,2,1,5.754838047976492e-35,3.263986563098615e-29,1.7631316602336824e-6,0.0,3.26117941e8,10374139470059558056989421084022125,292,-244131704788231510500,3,"InexactError(:Int64, Int64, 10374139470059558056989421084022125)","InexactError(:Int64, Int64, -244131704788231510500)"
94,135,15,2,1,5.706799235580828e-35,4.468862601287745e-30,1.2770138052434997e-5,489.0,-1949.0,10244190490711794487058963753460872,-151174705575,46441546612056724885,361139953515823786,"InexactError(:Int64, Int64, 10244190490711794487058963753460872)","InexactError(:Int64, Int64, 46441546612056724885)"
66,168,12,2,1,5.445432647601402e-35,5.007777405423604e-27,1.0873951069997244e-8,0.0,4.3554729e7,-7,16203541541646436277365801196152646,3890,2913582027429901,"ArgumentError(""Month: 43554729 out of range (1:12)"")","InexactError(:Int64, Int64, 16203541541646436277365801196152646)"
100,222,4,2,1,5.240022086498259e-35,2.663787797985044e-31,0.00019671319503985804,7.743010037272731e16,1.691313406582e12,17374231938476982238712292576954,0,1,-11322327943779099522638396099292924,"InexactError(:Int64, Int64, 17374231938476982238712292576954)","InexactError(:Int64, Int64, -11322327943779099522638396099292924)"
60,171,18,2,1,5.230010330945594e-35,7.481055383107611e-34,0.06991006032056751,0.0,1.7401731582928098e34,-28639199531,-10002404,-6,2,"InexactError(:Int64, Int64, 17401731582928098125149919504057061)","ArgumentError(""Month: -6 out of range (1:12)"")"
85,127,9,2,1,4.967414483907354e-35,2.3473883441354587e-26,2.116145160351322e-9,2.177622131359601e16,1.7918977628976355e34,80789610661,336143565,34303318391,-3,"InexactError(:Int64, Int64, 17918977628976354778437902449498597)","ArgumentError(""Month: 34303318391 out of range (1:12)"")"
68,252,10,2,1,4.965980365459579e-35,7.27207619706025e-35,0.6828834339589409,-1.8123309674356888e34,6.062126358315745e26,1,0,-4,7,"InexactError(:Int64, Int64, 606212635831574500466449606)","ArgumentError(""Month: -4 out of range (1:12)"")"
56,178,19,2,1,4.8066200072986145e-35,9.126337814318312e-34,0.05266756617049073,0.0,0.0,5327797912691,158,-11,18774919236801223619642770368785548,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 18774919236801223619642770368785548)"
76,136,9,2,1,4.6997747512709276e-35,2.5053134033388348e-25,1.8759228865368824e-10,8.2924099e7,8.2768933424e10,15,19261841381864797021074765293646628,114730,24946893759492,"ArgumentError(""Month: 82768933424 out of range (1:12)"")","InexactError(:Int64, Int64, 19261841381864797021074765293646628)"
66,182,19,2,1,4.637679135977852e-35,2.4939097053665034e-32,0.001859601863691493,1.0,-8.0,19866581701592338399760537448036623,637670658,0,-31068012684379871,"InexactError(:Int64, Int64, 19866581701592338399760537448036623)","ArgumentError(""Month: 0 out of range (1:12)"")"
81,259,19,2,1,4.2686818401816903e-35,7.00084120002763e-34,0.06097384183153366,410.0,2.1519240418803476e34,129928243348751197607156196502624,0,1,25309243,"InexactError(:Int64, Int64, 129928243348751197607156196502624)","ArgumentError(""Day: 0 out of range (1:31)"")"
57,162,12,2,1,4.2565734846009174e-35,6.309538342994294e-29,6.746251870118426e-7,110899.0,1.0968997e7,-7862,31,20522686182938227032400979648309640,0,"ArgumentError(""Month: 10968997 out of range (1:12)"")","InexactError(:Int64, Int64, 20522686182938227032400979648309640)"
71,166,17,2,1,3.988075203538022e-35,3.0938749979639144e-31,0.0001289022732386597,7.36416491445e11,616.0,35,23080170219407195558328242886725594,10,-3755793768490206,"ArgumentError(""Month: 616 out of range (1:12)"")","InexactError(:Int64, Int64, 23080170219407195558328242886725594)"
65,189,15,2,1,3.861240294215467e-35,6.672342473174984e-28,5.7869336140027677e-8,985.0,1.7010780067421483e19,1,229,243,13586053287600772891454172105267214,"InexactError(:Int64, Int64, 17010780067421482050)","InexactError(:Int64, Int64, 13586053287600772891454172105267214)"
82,167,13,2,1,3.504517561152662e-35,3.742807678108812e-28,9.363338601793841e-8,-4.0,1.8158380583327185e34,0,2660250267893586891919,2192693993,302207877446,"InexactError(:Int64, Int64, 18158380583327184985825702104688722)","InexactError(:Int64, Int64, 2660250267893586891919)"
45,182,18,2,1,3.380213861768661e-35,9.14801762674493e-34,0.03695023336953732,1.0,56.0,5,27203610998859040867231007845032365,3773,27,"ArgumentError(""Month: 56 out of range (1:12)"")","InexactError(:Int64, Int64, 27203610998859040867231007845032365)"
96,216,3,2,1,3.377369108903568e-35,5.4646937937537365e-30,6.1803446567563845e-6,7.0,-2.392946175902e12,6780656131754,25332011615322520403597754122903555,-5558399960966178188924167721217,1,"ArgumentError(""Month: -2392946175902 out of range (1:12)"")","InexactError(:Int64, Int64, -5558399960966178188924167721217)"
51,170,20,2,1,3.3650935126455475e-35,3.5687944817710365e-33,0.009429216307730892,-5.0,10.0,345,26606952640237412703978493159241051,214,113388,"ArgumentError(""Day: -5 out of range (1:31)"")","InexactError(:Int64, Int64, 26606952640237412703978493159241051)"
90,173,10,2,1,3.245004390446646e-35,2.292838914362338e-27,1.4152779639772972e-8,2.52074866330897e24,-3.3595613e8,-23,3,3257583948427239,18209808672331488088703459210059227,"InexactError(:Int64, Int64, 2520748663308970133074032)","InexactError(:Int64, Int64, 18209808672331488088703459210059227)"
80,271,15,2,1,3.157767812759265e-35,5.020569234904308e-34,0.06289660922920132,-233.0,33307.0,0,1588225103323175246036276203987919,0,29215284003606658028877820955601638,"ArgumentError(""Month: 33307 out of range (1:12)"")","InexactError(:Int64, Int64, 29215284003606658028877820955601638)"
78,207,10,2,1,3.107454847480645e-35,9.002355555797891e-32,0.0003451824167819405,-3.751431191395e12,0.0,19692652944051319259552786994295411,-4,3503765669844960949067896,7,"InexactError(:Int64, Int64, 19692652944051319259552786994295411)","InexactError(:Int64, Int64, 3503765669844960949067896)"
70,168,15,2,1,3.039463152175273e-35,8.187734773384649e-30,3.7122149609138086e-6,326683.0,50398.0,15,4706030802990228626,160,30158834661661538384343094601517955,"ArgumentError(""Month: 50398 out of range (1:12)"")","InexactError(:Int64, Int64, 30158834661661538384343094601517955)"
91,194,12,2,1,2.945939787702157e-35,1.2558469556449086e-30,2.3457792961637937e-5,1.38512704e8,1.2314179419630651e19,463960981775710740285220,6,-17486831105714307747722875679407785,4,"InexactError(:Int64, Int64, 463960981775710740285220)","InexactError(:Int64, Int64, -17486831105714307747722875679407785)"
48,189,55,1,1,2.8878207983067616e-35,9.506395173716267e-35,0.3037766414645949,1.0,1.0,1548,442,-34628187475702710224981250505356676,389,1548-01-01,"InexactError(:Int64, Int64, -34628187475702710224981250505356676)"
71,170,16,2,1,2.83104213696875e-35,8.569016225924227e-31,3.3038123190896426e-5,3.012769e6,1.0,2995995,248,-1021011400429265,-30956956907762785046883259670364200,"ArgumentError(""Day: 3012769 out of range (1:31)"")","InexactError(:Int64, Int64, -30956956907762785046883259670364200)"
69,181,15,2,1,2.732190749776818e-35,4.8162902928304867e-29,5.672811611550798e-7,-49363.0,0.0,23873767586025260462,250117,0,24930888165311923243534105666172191,"InexactError(:Int64, Int64, 23873767586025260462)","InexactError(:Int64, Int64, 24930888165311923243534105666172191)"
52,169,14,2,1,2.678834667751628e-35,9.220928319450182e-34,0.029051680860602974,97.0,-32342.0,24,35,15328,33087657369596833098112462369221102,"ArgumentError(""Month: -32342 out of range (1:12)"")","InexactError(:Int64, Int64, 33087657369596833098112462369221102)"
83,147,10,2,1,2.497956461960077e-35,1.1556367301064129e-26,2.161541249844197e-9,5777.0,1.0189949619e10,23,445040482456574,-36158588838769299157859516782308304,581670283842703,"ArgumentError(""Month: 10189949619 out of range (1:12)"")","InexactError(:Int64, Int64, -36158588838769299157859516782308304)"
70,234,10,2,1,2.4852848086483064e-35,6.223855406905201e-35,0.3993159619182267,-2.7730793113526775e34,1.0,53,24987782281839023783807254,-10,-1,"InexactError(:Int64, Int64, -27730793113526775084964671930129209)","InexactError(:Int64, Int64, 24987782281839023783807254)"
44,185,18,2,1,2.3779816824564542e-35,9.118651548451635e-34,0.02607821638781932,1507.0,7.0,1,38185574923078595943084090046814888,13,0,"ArgumentError(""Day: 1507 out of range (1:31)"")","InexactError(:Int64, Int64, 38185574923078595943084090046814888)"
82,143,18,2,1,1.9394349429727507e-35,3.743097450003259e-33,0.005181363747211716,4.745993407975211e34,-1.2270380009e10,-196827264964508804,13979,-4,-16028631,"InexactError(:Int64, Int64, 47459934079752114500604328969899768)","ArgumentError(""Month: -4 out of range (1:12)"")"
65,177,18,2,1,1.865015137178215e-35,2.253006543431154e-33,0.008277894898334125,1.2110164816265491e17,-4.0,340,15,14962,48688397156141911794921817356079692,"ArgumentError(""Month: -4 out of range (1:12)"")","InexactError(:Int64, Int64, 48688397156141911794921817356079692)"
100,149,5,2,1,1.729667392808129e-35,3.0500429514972425e-28,5.670960771090285e-8,5.22707193764731e34,9.866646904202089e20,4399261372684614977,68465,0,1127145522583067953,"InexactError(:Int64, Int64, 986664690420208882157)","ArgumentError(""Month: 0 out of range (1:12)"")"
45,183,21,2,1,1.558245540743779e-35,8.946054065863882e-34,0.017418244169680255,16666.0,0.0,57836492666685815207629049543629811,0,7,-1,"InexactError(:Int64, Int64, 57836492666685815207629049543629811)","ArgumentError(""Day: 0 out of range (1:31)"")"
72,177,5,2,1,1.5457308868303537e-35,2.197810346284934e-28,7.033049459627751e-8,1.898694045573397e16,1.0,-60055237705453,217,3,56346660945714407243681901901907106,"ArgumentError(""Day: 18986940455733968 out of range (1:31)"")","InexactError(:Int64, Int64, 56346660945714407243681901901907106)"
53,182,18,2,1,1.542901951504707e-35,8.611764117672834e-34,0.017916212409236854,1.0,-1.0,1,-19041746495,-1,59657358301794678511551826580289690,"ArgumentError(""Month: -1 out of range (1:12)"")","InexactError(:Int64, Int64, 59657358301794678511551826580289690)"
63,155,17,2,1,1.4994226862725734e-35,8.932106421862789e-32,0.00016786887834234615,4.109261123e9,6.099908682955569e34,-38465721,1,-23,-1801,"InexactError(:Int64, Int64, 60999086829555689274609986249877746)","ArgumentError(""Month: -23 out of range (1:12)"")"
87,175,10,2,1,1.4829335446336864e-35,1.1901476310620899e-29,1.2460080631428169e-6,4.0658678108163407e34,640252.0,-67345691316840,30589,2384289234997121162155946,3,"InexactError(:Int64, Int64, 40658678108163408719210125773236641)","InexactError(:Int64, Int64, 2384289234997121162155946)"
70,241,7,2,1,1.4474743816247037e-35,5.9744576251954624e-34,0.02422771191012251,4.378680891674644e34,97.0,1,1706383062747023897661505159,36,-3,"InexactError(:Int64, Int64, 43786808916746440406365884931927474)","InexactError(:Int64, Int64, 1706383062747023897661505159)"
71,208,10,2,1,1.440916829897352e-35,7.670199879406752e-32,0.00018785909787905018,46.0,1.1725315540380812e24,155,897,-16,40397165204897554083017260110465283,"InexactError(:Int64, Int64, 1172531554038081221887324)","InexactError(:Int64, Int64, 40397165204897554083017260110465283)"
47,178,16,2,1,1.4133057662212044e-35,9.086520354063787e-34,0.015553872232170021,5256.0,1007.0,1,63436500831314569638006218161881782,1,48,"ArgumentError(""Month: 1007 out of range (1:12)"")","InexactError(:Int64, Int64, 63436500831314569638006218161881782)"
52,183,14,2,1,1.4014908353782553e-35,8.713504465096541e-35,0.16084123684014517,-11.0,-128702.0,822,-1,-64217330379980300541692928195576739,1,"ArgumentError(""Month: -128702 out of range (1:12)"")","InexactError(:Int64, Int64, -64217330379980300541692928195576739)"
60,167,13,2,1,1.3412935875214508e-35,8.227320485366078e-28,1.6302921344892392e-8,-7.524943836e9,6.598536513544716e34,52,502650132,3,14,"InexactError(:Int64, Int64, 65985365135447156536995066408462064)","ArgumentError(""Day: 502650132 out of range (1:31)"")"
48,178,17,2,1,1.290484826811333e-35,8.96078454161426e-34,0.014401471442799092,0.0,7.1463236379225545e34,55,860675,126,1,"InexactError(:Int64, Int64, 71463236379225541021701919603868351)","ArgumentError(""Month: 126 out of range (1:12)"")"
63,175,18,2,1,1.276171635984685e-35,3.131446373611169e-32,0.0004075342457527095,7.226474842552366e34,5.528532427370542e15,30,1,27,5970312,"InexactError(:Int64, Int64, 72264748425523659195290051133862188)","ArgumentError(""Month: 27 out of range (1:12)"")"
47,182,15,2,1,1.2287161566640792e-35,8.812950386039464e-34,0.013942165822361604,1.0,1.0,72868646867975008887424358377833373,5041649,6,-5,"InexactError(:Int64, Int64, 72868646867975008887424358377833373)","ArgumentError(""Day: 5041649 out of range (1:30)"")"
60,162,18,2,1,1.2172179723644179e-35,3.892475502742228e-31,3.127105029965877e-5,9.450386e7,7.538888511817001e34,-104405207,-128,3,61,"InexactError(:Int64, Int64, 75388885118170007600925321760503772)","ArgumentError(""Day: -128 out of range (1:31)"")"
75,303,18,2,1,1.1941236689258028e-35,2.964672906937108e-34,0.040278428899580956,1.0,41.0,0,10862806145745362697965110781794275,74188516125437110440065121445133053,1,"ArgumentError(""Month: 41 out of range (1:12)"")","InexactError(:Int64, Int64, 74188516125437110440065121445133053)"
98,179,18,2,1,1.184051493438908e-35,1.2773910028303778e-34,0.0926929570362831,9.06023824007203e25,5.546104908379083e16,-77031101868625942820392757667155691,2,176,868849665515641,"InexactError(:Int64, Int64, -77031101868625942820392757667155691)","ArgumentError(""Month: 176 out of range (1:12)"")"
59,170,13,2,1,1.159790914037778e-35,3.4374565221406133e-34,0.033739798789237906,-7.642443354533511e34,-2.0,22,-226,45811115,3941020,"InexactError(:Int64, Int64, -76424433545335112624955019737484540)","ArgumentError(""Month: 45811115 out of range (1:12)"")"
83,157,3,2,1,1.1209154730809301e-35,8.761378014856652e-29,1.2793826167301488e-7,-7.991979367285031e34,-1.4914301676703e13,1,17850,844188863341224078,-4714561,"InexactError(:Int64, Int64, -79919793672850312825087136993288439)","ArgumentError(""Month: 844188863341224078 out of range (1:12)"")"
72,185,13,2,1,1.1093896700078889e-35,7.438234546544757e-29,1.4914690617321655e-7,5.965124101774331e34,3.2430678e7,15,95,-276973047327160282624,310,"InexactError(:Int64, Int64, 59651241017743306368731501546541418)","InexactError(:Int64, Int64, -276973047327160282624)"
73,196,14,2,1,1.0921313726614723e-35,5.634475462301496e-30,1.9383017637907555e-6,0.0,-5738.0,-61940404347763348761652406413897234,1628370220212881950369,14067082,3,"InexactError(:Int64, Int64, -61940404347763348761652406413897234)","InexactError(:Int64, Int64, 1628370220212881950369)"
60,158,13,2,1,1.0841830156133566e-35,6.655085079695796e-28,1.6291046660261698e-8,6.1912397e7,30.0,84126747878624077111586673232504820,7570481,2759005,0,"InexactError(:Int64, Int64, 84126747878624077111586673232504820)","ArgumentError(""Month: 2759005 out of range (1:12)"")"
57,173,18,2,1,1.0748149797262077e-35,7.416438631163341e-33,0.001449233295358115,2.42365195544e11,22.0,0,84581153616084302054313823897801266,0,-14070,"ArgumentError(""Month: 22 out of range (1:12)"")","InexactError(:Int64, Int64, 84581153616084302054313823897801266)"
70,147,15,2,1,1.0646853383730253e-35,3.024707624903522e-28,3.519961167840099e-8,8.373988378788684e34,53810.0,455519,2857,12398,136247425127056,"InexactError(:Int64, Int64, 83739883787886829014828165380788637)","ArgumentError(""Month: 12398 out of range (1:12)"")"
55,185,19,2,1,1.0103229671099966e-35,8.93035272610175e-34,0.011313360156055333,-7.711781678e9,-8.987680242575667e34,63,-4,-6,-2,"InexactError(:Int64, Int64, -89876802425756678909060249450911510)","ArgumentError(""Month: -6 out of range (1:12)"")"
63,173,21,2,1,9.804383971811033e-36,7.518421463324787e-34,0.013040481994308618,-4.0,1.927908120522e13,93595585552533674160128421269698646,0,1,7792031521,"InexactError(:Int64, Int64, 93595585552533674160128421269698646)","ArgumentError(""Day: 0 out of range (1:31)"")"
77,137,4,2,1,9.70114631596186e-36,1.8364874301570825e-26,5.282446346573731e-10,-27645.0,1.855389e6,89265675749932024141798503651127764,-80,4014518075379319,-464358678,"InexactError(:Int64, Int64, 89265675749932024141798503651127764)","ArgumentError(""Month: 4014518075379319 out of range (1:12)"")"
85,161,14,2,1,9.603844801447117e-36,6.692784565117309e-30,1.4349550187977379e-6,1.1012108085586216e21,-4.04274141e8,0,-25386561,1626243,-67838992089603583827775814405817200,"InexactError(:Int64, Int64, 1101210808558621561674)","InexactError(:Int64, Int64, -67838992089603583827775814405817200)"
62,183,18,2,1,9.60161820514312e-36,8.555868872347046e-33,0.0011222259654044,-9.604862456707898e34,2.88960739404758e14,71028,-1,253,0,"InexactError(:Int64, Int64, -96048624567078979334956040130029727)","ArgumentError(""Month: 253 out of range (1:12)"")"
60,173,20,2,1,9.543009934928938e-36,7.793986882769406e-34,0.012244067225756041,9.635746333233852e34,516598.0,12458306415507,-2,1,47,"InexactError(:Int64, Int64, 96357463332338521603001929984906503)","ArgumentError(""Day: -2 out of range (1:31)"")"
72,180,19,2,1,9.201744313522521e-36,1.5596418352173067e-33,0.005899908623726057,9.93979092635027e34,0.0,-145710444608,6103069945406858148,0,229,"InexactError(:Int64, Int64, 99397909263502700969802429939069663)","ArgumentError(""Month: 0 out of range (1:12)"")"
47,191,20,2,1,8.888594050229832e-36,9.194832962018112e-35,0.09666944562176075,1.0334645119033626e35,-47.0,-97,-61,1,1,"InexactError(:Int64, Int64, 103346451190336262869927932837775458)","ArgumentError(""Day: -61 out of range (1:31)"")"
72,198,14,2,1,8.676560131058206e-36,7.17189106985226e-30,1.2098008804861758e-6,1.0259698565573972e21,0.0,18523,1150967,0,-80036838788063460202482060057291181,"InexactError(:Int64, Int64, 1025969856557397199542)","InexactError(:Int64, Int64, -80036838788063460202482060057291181)"
73,179,19,2,1,8.155901308395537e-36,6.270774531351694e-33,0.001300621042523354,0.0,23.0,263861178086,-250,111204968021427778040493309431619247,611826539853597392,"ArgumentError(""Month: 23 out of range (1:12)"")","InexactError(:Int64, Int64, 111204968021427778040493309431619247)"
64,183,18,2,1,8.125812135751531e-36,4.182405381342044e-32,0.00019428561784090218,1.155565872810546e15,-2.0,113275390825832257608463069442084900,3,-26,-17215,"InexactError(:Int64, Int64, 113275390825832257608463069442084900)","ArgumentError(""Month: -26 out of range (1:12)"")"
63,171,17,2,1,8.105063182207674e-36,3.5645143285417266e-31,2.2738197788430617e-5,-4.0,2.375278680631e12,112651000705977582868998316091356427,1471,-432,1883,"InexactError(:Int64, Int64, 112651000705977582868998316091356427)","ArgumentError(""Month: -432 out of range (1:12)"")"
55,200,20,2,1,7.801476195539566e-36,8.665583241284031e-36,0.9002828751759328,1.557608439e10,-1.1159275673902201e35,1,-159,7,9,"InexactError(:Int64, Int64, -111592756739022005745885751985880617)","ArgumentError(""Day: -159 out of range (1:31)"")"
60,212,20,2,1,7.731124269959254e-36,9.155117695945949e-35,0.08444592988010122,1.1509981987839068e18,0.0,0,-5,0,117028503639183285191928988199380342,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 117028503639183285191928988199380342)"
64,175,19,2,1,7.641854278375349e-36,7.566716976500166e-33,0.001009929973872227,-6.4077628e7,1.113768663278e12,117321227476813016323154631495845680,36,58,-4,"InexactError(:Int64, Int64, 117321227476813016323154631495845680)","ArgumentError(""Month: 58 out of range (1:12)"")"
80,171,14,2,1,7.413520239356627e-36,8.814828437315346e-28,8.410283072525116e-9,6.32663293450148e20,2.90455219385842e14,30548,91248228425151694194335076753956430,61,-1,"InexactError(:Int64, Int64, 632663293450148045508)","InexactError(:Int64, Int64, 91248228425151694194335076753956430)"
60,165,16,2,1,7.201287176866463e-36,9.03696984107578e-33,0.0007968696702001173,-1510.0,1.2110238098229722e35,-32,-14,18125,-8125920,"InexactError(:Int64, Int64, 121102380982297215260058698048188699)","ArgumentError(""Month: 18125 out of range (1:12)"")"
49,193,13,2,1,7.153335291399733e-36,9.077398558270613e-35,0.07880380315439796,6.0,8.2553402e7,-7,2,0,126266387588113989100103351193137349,"ArgumentError(""Month: 82553402 out of range (1:12)"")","InexactError(:Int64, Int64, 126266387588113989100103351193137349)"
72,173,18,2,1,6.950719002147876e-36,6.69119134232043e-33,0.001038786465152474,6.956325e6,1436.0,2930993108915524,-130486751644797775399998069885124416,-2,297871,"ArgumentError(""Month: 1436 out of range (1:12)"")","InexactError(:Int64, Int64, -130486751644797775399998069885124416)"
