bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
17,0,6,1,1,0.00011061654617140557,0.0035250385363015295,0.031380237416486365,5754.0,-3165.0,13426.0,151.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,2,10,1,1,0.00010722726225251576,0.007221727331128717,0.014847869122712602,1163.0,22009.0,-2.0,13251.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,13,0,1,9.954876024007452e-5,0.005617179790611164,0.01772219582618048,10692.0,126.0,812.0,1941.0,Underweight,Obese
16,0,6,1,1,9.856559408933337e-5,0.0016709864929995303,0.05898646967062054,7285.0,3088.0,-1644.0,215.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
9,6,6,1,1,9.185576724527218e-5,9.245282279245372e-5,0.9935420517281353,-10060.0,1.0,5.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,0,14,0,1,9.099738180562944e-5,0.0014554634054443642,0.06252124338217026,4886.0,19827.0,2707.0,30088.0,Underweight,Severely obese
11,4,14,0,1,8.832788784719982e-5,9.49337829173267e-5,0.930415760679424,2160.0,0.0,6.0,10590.0,Underweight,Severely obese
9,3,14,0,1,8.761228093237891e-5,9.572254506285075e-5,0.9152732083633308,0.0,10895.0,49.0,0.0,Severely obese,Underweight
13,4,6,1,1,8.61329146659452e-5,0.9245283018867925,9.316417300602237e-5,10683.0,-1204.0,17.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,0,14,0,1,8.350038797738532e-5,0.003392836440616295,0.024610790835003473,11385.0,1840.0,206.0,4230.0,Underweight,Severely obese
16,4,14,0,1,8.212795862854268e-5,9.576127647060466e-5,0.8576322460963965,11377.0,11566.0,0.0,13943.0,Underweight,Severely obese
12,5,6,1,1,8.198553931775881e-5,0.0006371434527529608,0.12867673514263828,11075.0,1.0,3.0,-2138.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,3,7,1,1,8.02348899081601e-5,0.0005410084815948726,0.1483061590303181,1.0,-4354.0,1926.0,7455.0,"DomainError(""Height or Weight cannot be negative."", """")",Normal
12,6,10,1,1,8.022556898392309e-5,9.466748571132914e-5,0.8474458614920439,-10230.0,0.0,1.0,5897.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,2,6,1,1,7.846248218141595e-5,0.0075740309632892425,0.010359408690262516,3770.0,24414.0,-2.0,13251.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
8,4,14,0,1,7.514330064302108e-5,9.551185208795227e-5,0.7867432051660482,0.0,7.0,12703.0,1.0,Severely obese,Underweight
15,0,10,1,1,7.00786248959103e-5,0.0041886166506101925,0.016730732540468064,939.0,13601.0,-134.0,125.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,3,6,1,1,6.866017843408025e-5,0.004981248456720231,0.013783728924713726,411732.0,1458.0,425118.0,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,0,20,0,1,6.759360742940009e-5,0.060261534838007676,0.0011216708570583568,970.0,11454.0,3025.0,22895.0,Severely obese,Obese
14,3,6,1,1,6.190886972387361e-5,0.09245283018867925,0.0006696265500745512,1.0,-6390.0,13426.0,151.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
10,5,10,1,1,6.0700749009379555e-5,9.473652189636031e-5,0.6407322940965138,1.0,78.0,-15606.0,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,3,14,0,1,6.0507028180044854e-5,9.524800312470871e-5,0.6352577082463627,15504.0,1.0,35.0,3097.0,Underweight,Severely obese
13,2,14,0,1,5.8378754096834994e-5,0.000952753580945818,0.06127371784725407,213.0,0.0,2270.0,16221.0,Underweight,Severely obese
13,4,10,1,1,5.6559178088042785e-5,0.9473684210526316,5.97013546484896e-5,2.0,-6416.0,38.0,10334.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
17,2,6,1,1,5.651058797546604e-5,0.0008660851024529969,0.06524830852697056,3118.0,25.0,-12484.0,-4898.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,0,6,1,1,5.58181592384722e-5,0.000697468051827501,0.08002970041741388,10211.0,2037.0,-6267.0,3715.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
9,6,10,1,1,5.341499884679725e-5,9.473684163157896e-5,0.5638249906464292,1.0,-17736.0,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
