bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
84,117,14,2,1,0.0027088475887462964,0.0,1794493,1.327902777897694e-30,5.428436265305031e-30,0.24461976027696394,360974591132102664,0,-194,11616090498,-2207533803305375733,689555489937347892051106390321,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 689555489937347892051106390321)"
69,182,16,2,1,0.02505977059828379,0.0,2663906,1.3238161719573883e-30,1.3238161719573883e-30,1.0,73270109239465062682087853,-682583029099383640726110804995,15235484,-4,1,0,"InexactError(:Int64, Int64, -682583029099383640726110804995)","ArgumentError(""Day: -4 out of range (1:31)"")"
65,104,9,2,1,0.02388093914888999,0.0,2560309,1.2238606244344736e-30,5.490649346663292e-22,2.2289906842771205e-9,722076446115677145228517313402,13,44460,-1576754,271479,78498977603735,"InexactError(:Int64, Int64, 722076446115677145228517313402)","ArgumentError(""Month: 271479 out of range (1:12)"")"
56,150,14,2,1,0.0027126722872783757,0.0,1810752,1.1694917081776362e-30,8.955541208385872e-29,0.013058861334729126,781177190505411385632328537690,15,1170131542026627929,1,0,-23,"InexactError(:Int64, Int64, 781177190505411385632328537690)","ArgumentError(""Month: 0 out of range (1:12)"")"
71,199,12,2,1,0.0018078594769591165,0.0,1674880,1.1105769205596764e-30,4.9198945426865407e-29,0.02257318548037899,809688677169192660984339452253,-90019400715264348298602659173,8,12961,-81,-2,"InexactError(:Int64, Int64, -90019400715264348298602659173)","ArgumentError(""Month: -81 out of range (1:12)"")"
66,176,4,2,1,0.03168940422620445,0.0,2839624,1.0683019527595795e-30,6.137340924897129e-29,0.017406592950146172,490319728801360713044945807437,12442,1,30,14,-7071914582133386039267374,"InexactError(:Int64, Int64, 490319728801360713044945807437)","InexactError(:Int64, Int64, -7071914582133386039267374)"
71,148,1,2,1,0.02503456696989127,0.0,2633066,1.0008579074246259e-30,1.454834017930166e-25,6.87953330132172e-6,434433,-6347740,-8,901665478881255911250362391287,478231710004925769392539,0,"ArgumentError(""Month: -6347740 out of range (1:12)"")","InexactError(:Int64, Int64, 478231710004925769392539)"
46,127,8,2,1,0.025118630216169523,0.0,2706320,9.679266448165979e-31,8.712677307333952e-29,0.011109405417802394,0,1136435,6,1,190885,921109331822531170405642288253,"ArgumentError(""Month: 1136435 out of range (1:12)"")","InexactError(:Int64, Int64, 921109331822531170405642288253)"
74,151,5,2,1,0.0209942251596035,0.0,2429479,9.420030631626571e-31,1.0461964096698665e-26,9.004074707730185e-5,-3626620709,3715424788020860554509988,106,-396,1,697148919767074144907230055576,"InexactError(:Int64, Int64, 3715424788020860554509988)","InexactError(:Int64, Int64, 697148919767074144907230055576)"
57,136,11,2,1,0.0032675129488091807,0.0,2080541,8.312422067816757e-31,2.1281945573631382e-24,3.9058562757137955e-7,12,130864558300438,1089793498874997573518857655125,0,29453,-10,"InexactError(:Int64, Int64, 1089793498874997573518857655125)","ArgumentError(""Month: 29453 out of range (1:12)"")"
60,116,12,2,1,0.00327557307513659,0.0,2106378,7.982969770947103e-31,3.30812105430867e-25,2.4131431830614737e-6,0,-109,-125047,-1690996184,381774,1099902424387650987182216683232,"ArgumentError(""Month: -109 out of range (1:12)"")","InexactError(:Int64, Int64, 1099902424387650987182216683232)"
62,133,13,2,1,0.0017455456400692416,0.0,1637319,7.34668951820989e-31,6.721382881099014e-28,0.0010930324381414546,56330937606547,8022,28151704,0,-1201021138826439228514699136104,710,"ArgumentError(""Month: 8022 out of range (1:12)"")","InexactError(:Int64, Int64, -1201021138826439228514699136104)"
74,126,2,2,1,0.024001554395585253,0.0,2597870,6.862659432635767e-31,1.9391637105232483e-25,3.5389788883703906e-6,16226,23,-1219580441015236930267111291010,475662299,2625896807904111330,1040960,"InexactError(:Int64, Int64, -1219580441015236930267111291010)","ArgumentError(""Month: 2625896807904111330 out of range (1:12)"")"
40,154,16,2,1,0.0016257941924956068,0.0,1454547,6.824207092974779e-31,9.095572549593304e-31,0.7502779023273157,953,0,5,8,-1346097266169506708305935348674,24,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -1346097266169506708305935348674)"
46,134,13,2,1,0.0018082453478656055,0.0,1697283,6.7363867659853754e-31,8.949129760890466e-30,0.07527421040898041,7,131,6416,-55437,1287737639855038442073169017142,1,"ArgumentError(""Month: 131 out of range (1:12)"")","InexactError(:Int64, Int64, 1287737639855038442073169017142)"
71,144,15,2,1,0.03168940453105573,0.0,2844190,5.812342737673585e-31,5.693835968556608e-29,0.010208131687971718,920230530760042,1571793488694448052229347853293,8943197863799382373,909,3,34,"InexactError(:Int64, Int64, 1571793488694448052229347853293)","ArgumentError(""Day: 909 out of range (1:31)"")"
53,128,7,2,1,0.025034446649283528,0.0,2629751,5.681592824341195e-31,7.475208837238785e-26,7.6005807303169325e-6,1742760,126953691,0,1,1555410529326394237255330441573,2574,"ArgumentError(""Month: 126953691 out of range (1:12)"")","InexactError(:Int64, Int64, 1555410529326394237255330441573)"
64,203,4,2,1,0.003156689336281574,0.0,2005733,5.662567962145261e-31,6.385558512701736e-30,0.08867772413143893,1070292726290086952780620043249,1,4,85,535507594099280648447404006,68,"InexactError(:Int64, Int64, 1070292726290086952780620043249)","InexactError(:Int64, Int64, 535507594099280648447404006)"
54,142,15,2,1,0.0328905966218561,0.0,2897317,5.187655494100607e-31,5.831653691665649e-30,0.08895685115037923,2,1739589349016132851259553941647,1,204992,0,-8355585322213,"InexactError(:Int64, Int64, 1739589349016132851259553941647)","ArgumentError(""Month: 0 out of range (1:12)"")"
61,149,12,2,1,0.0030720584877526646,0.0,1981664,5.139427922822748e-31,8.716689520482158e-28,0.0005896077760652492,3348398535014381178,1762613206264472939093323707989,0,-79966,1,113,"InexactError(:Int64, Int64, 1762613206264472939093323707989)","ArgumentError(""Day: -79966 out of range (1:31)"")"
88,93,12,2,1,0.003275571411258881,0.0,2097567,5.044554249363106e-31,4.455680368825266e-24,1.1321625053399188e-7,24888856578244692,32980786268,1822837429097234600014275578240,-27897577703883437,-199,5037341,"InexactError(:Int64, Int64, 1822837429097234600014275578240)","ArgumentError(""Month: -199 out of range (1:12)"")"
79,107,5,2,1,0.02321407908679306,0.0,2525862,4.973689004474057e-31,1.7279982947413144e-23,2.8782950883748587e-8,1,-7570488033,-183838,401495765272658672,1764842508223126297548523944104,-1543794724,"ArgumentError(""Month: -7570488033 out of range (1:12)"")","InexactError(:Int64, Int64, 1764842508223126297548523944104)"
78,159,7,2,1,0.002971025610621221,0.0,1897431,4.849450196389663e-31,5.8613482270916845e-27,8.273608747514886e-5,101,125,1384985439266486017369841702451,209631372078281931336109,1621511970338110,1,"InexactError(:Int64, Int64, 1384985439266486017369841702451)","InexactError(:Int64, Int64, 209631372078281931336109)"
58,128,14,2,1,0.03289301994340076,0.0,2911093,4.574326239174331e-31,8.43665393917558e-28,0.0005421967372554491,-1455,88104106510519,1977912937239944060565661793045,581,-1,151,"InexactError(:Int64, Int64, 1977912937239944060565661793045)","ArgumentError(""Month: -1 out of range (1:12)"")"
52,123,8,2,1,0.02617534982588145,0.0,2746586,4.570080171725954e-31,2.8356215510401505e-22,1.6116678793224635e-9,110,967,1989223109728463008374892877361,-16,14444935,-438,"InexactError(:Int64, Int64, 1989223109728463008374892877361)","ArgumentError(""Month: 14444935 out of range (1:12)"")"
60,162,13,2,1,0.003056920198450723,0.0,1943915,4.525349090011251e-31,8.582098362202766e-31,0.5273010048383704,0,-159,-775713086251040338,-1978518826725644236132353584663,5,357,"ArgumentError(""Month: -159 out of range (1:12)"")","InexactError(:Int64, Int64, -1978518826725644236132353584663)"
70,121,2,2,1,0.020738871529201407,0.0,2372966,4.448630112486664e-31,2.704001900083368e-21,1.6452022878939202e-10,2460741770568177,2,-55685841,-2879261494,21,1948165266053606369841123507369,"ArgumentError(""Day: 2460741770568177 out of range (1:28)"")","InexactError(:Int64, Int64, 1948165266053606369841123507369)"
45,147,16,2,1,0.026514438274072155,0.0,2808068,4.18342482814976e-31,9.040195324417962e-31,0.4627582345317415,-2191187135713608362258174071968,-11678,12,105,4,1,"InexactError(:Int64, Int64, -2191187135713608362258174071968)","ArgumentError(""Day: 105 out of range (1:30)"")"
39,144,14,2,1,0.0018809169083192226,0.0,1738201,4.172115376277052e-31,8.984715931570763e-30,0.046435695998099935,9,-6,473,4,1,2123804999270586471486312174312,"ArgumentError(""Month: -6 out of range (1:12)"")","InexactError(:Int64, Int64, 2123804999270586471486312174312)"
54,154,1,2,1,0.003275702028270745,0.0,2121046,4.106555016936361e-31,8.231888730677927e-30,0.04988593931830479,-1,2147104876158026943511975280713,-1,12651077416510542,1,1,"InexactError(:Int64, Int64, 2147104876158026943511975280713)","ArgumentError(""Day: 12651077416510542 out of range (1:31)"")"
55,170,16,2,1,0.0031797061330208873,0.0,2042363,3.9194305406019185e-31,8.945358299089785e-31,0.43815243722554204,1,0,-19732845701920622,0,-1,-2333589374442666042151570855188,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -2333589374442666042151570855188)"
75,133,5,2,1,0.005411084563836221,0.0,2137886,3.86601686850332e-31,5.486402142793094e-23,7.046543012858977e-9,26176606749670850,135550757828,5,1,-2389831899093451814644186591518,533952996877,"ArgumentError(""Month: 135550757828 out of range (1:12)"")","InexactError(:Int64, Int64, -2389831899093451814644186591518)"
55,121,10,2,1,0.002712672242916372,0.0,1802035,3.711867869534824e-31,7.403788504621658e-26,5.013470964517381e-6,2482168942943020765868435255311,10392,127625356,1,105462,962,"InexactError(:Int64, Int64, 2482168942943020765868435255311)","ArgumentError(""Month: 105462 out of range (1:12)"")"
70,155,7,2,1,0.005427899880959374,0.0,2190043,3.4013797400997938e-31,3.5043048824310474e-27,9.70628941891651e-5,98,239304219,3,1018,10110468997804945918315,2563939018553181191561489310295,"ArgumentError(""Month: 239304219 out of range (1:12)"")","InexactError(:Int64, Int64, 2563939018553181191561489310295)"
54,136,13,2,1,0.024061620520152614,0.0,2609463,3.105257540761492e-31,8.385412949181203e-30,0.037031659139275974,5018356396231,268,12241,2853470083353534759717177120514,1,0,"ArgumentError(""Month: 268 out of range (1:12)"")","InexactError(:Int64, Int64, 2853470083353534759717177120514)"
61,153,15,2,1,0.025093941339011428,0.0,2678998,3.046583003588582e-31,8.164364443456322e-30,0.03731561745789528,1,0,0,3474877896119844764,3002163884142044494006953641959,40087825,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 3002163884142044494006953641959)"
111,192,7,2,1,0.02509394351880109,0.0,2683343,2.9392153365921825e-31,1.1237919621088275e-30,0.2615444348860319,585133738891501811002738300599,1,958834735759138853184311,176908124010468185024047,1910563546905333400983023083359,1,"InexactError(:Int64, Int64, 958834735759138853184311)","InexactError(:Int64, Int64, 1910563546905333400983023083359)"
83,147,6,2,1,0.0032675166822730894,0.0,2084555,2.7806227200523667e-31,2.0690241881469375e-26,1.3439295374032104e-5,1997953737300633793158398406756,0,-1094566883201,37,2359940849429347956762761,4302619162,"InexactError(:Int64, Int64, 1997953737300633793158398406756)","InexactError(:Int64, Int64, 2359940849429347956762761)"
46,146,15,2,1,0.0018082453453954293,0.0,1689388,2.4678313382361223e-31,7.901750813831421e-30,0.031231449793587128,2,3718435067282255080474477346929,0,0,0,13756345775,"InexactError(:Int64, Int64, 3718435067282255080474477346929)","ArgumentError(""Month: 0 out of range (1:12)"")"
47,135,8,2,1,0.0031661438018976166,0.0,2023858,2.3332914924574987e-31,8.566396536656823e-30,0.027237724549324962,1,3887112892315006023250920646591,28,8025,16779777,1,"InexactError(:Int64, Int64, 3887112892315006023250920646591)","ArgumentError(""Month: 16779777 out of range (1:12)"")"
80,121,10,2,1,0.02080391467013004,0.0,2396207,2.2650983859183354e-31,1.4709676119820939e-25,1.5398696527832923e-6,4004138406634078009852146995898,830212779790834260,-9578,-2,124369,211387176574678518,"InexactError(:Int64, Int64, 4004138406634078009852146995898)","ArgumentError(""Month: 124369 out of range (1:12)"")"
50,148,16,2,1,0.0027127337034575463,0.0,1817852,2.174642639875591e-31,9.082909932784949e-29,0.002394213590103073,10,0,0,18121514606,658,-4144288129808736308781808859756,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -4144288129808736308781808859756)"
72,222,16,2,1,0.0030719203354689804,0.0,1972568,2.0987602568033265e-31,6.02740646893518e-31,0.3482028742578066,0,0,0,3063329,-15223779381327076648425767663,-4228659494202532235123920045732,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -4228659494202532235123920045732)"
56,118,9,2,1,0.0030552713328620596,0.0,1922321,2.0854701091959336e-31,8.928727576076871e-26,2.3356856746123877e-6,-1953,1,4118129172049795760551503535772,-3940969,-772552,5556,"InexactError(:Int64, Int64, 4118129172049795760551503535772)","ArgumentError(""Month: -772552 out of range (1:12)"")"
54,138,15,2,1,0.020994194246343363,0.0,2418754,1.7877375904829088e-31,7.990174773958996e-28,0.00022374198826155528,43,-4979723574523871460505612671957,1,15281702,45,-39486028,"InexactError(:Int64, Int64, -4979723574523871460505612671957)","ArgumentError(""Month: 45 out of range (1:12)"")"
40,144,50,1,1,0.026255804636478298,0.0,2756538,1.63969088981992e-31,9.361530982220432e-30,0.01751520016260211,99472,5987824826702614499043731712968,6,3,2,0,"InexactError(:Int64, Int64, 5987824826702614499043731712968)",0000-02-03
49,151,8,2,1,0.0027088475887462964,0.0,1791651,1.5881565040337649e-31,5.790259485775662e-31,0.2742807136597637,15678230782,2,-36,0,0,-5572860539980832939207999317892,"ArgumentError(""Day: 15678230782 out of range (1:29)"")","InexactError(:Int64, Int64, -5572860539980832939207999317892)"
66,163,8,2,1,0.02103518476514522,0.0,2455035,1.5491672595805582e-31,4.919673349640762e-30,0.03148923006633519,4071666418641027870969571259247,1,218560,3668,26677472996464353828325,1,"InexactError(:Int64, Int64, 4071666418641027870969571259247)","InexactError(:Int64, Int64, 26677472996464353828325)"
72,198,2,2,1,0.0016050117545956771,0.0,1406647,1.3521009232577967e-31,6.663878639866253e-30,0.020289999208102833,4482361814957384310051907381444,2945,-69030,0,1,-1842871307455541773671398437,"InexactError(:Int64, Int64, 4482361814957384310051907381444)","InexactError(:Int64, Int64, -1842871307455541773671398437)"
57,122,6,2,1,0.025058711607808128,0.0,2648035,1.2359813594882535e-31,2.007399688015863e-25,6.157126390260186e-7,-1367,-911656346,25946744,7281663215152667076858988403218,4,36,"ArgumentError(""Month: -911656346 out of range (1:12)"")","InexactError(:Int64, Int64, 7281663215152667076858988403218)"
77,137,11,2,1,0.03288924104664018,0.0,2894153,1.1974928391974882e-31,2.748136162893188e-27,4.3574727313976664e-5,14207115968896383722,123,11526422944652130,191,5267415471076612101370191984558,234,"InexactError(:Int64, Int64, 14207115968896383722)","InexactError(:Int64, Int64, 5267415471076612101370191984558)"
60,132,1,2,1,0.0016177158955574809,0.0,1445688,1.1602011530602513e-31,5.0240922319797154e-26,2.3092751874164547e-6,44696965,288738367128763,245,0,7785079372393166369104090060794,-6,"ArgumentError(""Month: 288738367128763 out of range (1:12)"")","InexactError(:Int64, Int64, 7785079372393166369104090060794)"
77,156,7,2,1,0.002756891602044404,0.0,1880464,1.1551617116513613e-31,6.059775614425189e-28,0.0001906278029340755,13783911,50,0,1431906403,-7757389178203200800725301269093,240638905088895900791146,"ArgumentError(""Month: 50 out of range (1:12)"")","InexactError(:Int64, Int64, 240638905088895900791146)"
60,144,9,2,1,0.001599423887101959,0.0,1368507,1.1094029796548754e-31,7.993486997535173e-25,1.3878836357611698e-7,-8112471450905795604659951990322,0,-31,1,34202152,963217536582666,"InexactError(:Int64, Int64, -8112471450905795604659951990322)","ArgumentError(""Month: 34202152 out of range (1:12)"")"
64,146,11,2,1,1.2432919230063055e-5,0.0,1180314,1.061361506730503e-31,8.766623319065103e-26,1.2106845111302097e-6,8680815243100392514626143550287,24,0,-1192533696615963582,16560,55610,"InexactError(:Int64, Int64, 8680815243100392514626143550287)","ArgumentError(""Month: 16560 out of range (1:12)"")"
70,193,3,2,1,0.0018809169083192222,0.0,1736297,1.0482364616453247e-31,5.841566786662313e-30,0.017944440249124567,1708,6492383746584876152611829513465,0,33,4852,5207739321990786750401571711,"InexactError(:Int64, Int64, 6492383746584876152611829513465)","InexactError(:Int64, Int64, 5207739321990786750401571711)"
44,136,14,2,1,0.023867035319814763,0.0,2547108,1.0307148842745003e-31,7.61995320787825e-29,0.0013526525113157477,8755467085599068685237486772447,60081,912,3,99,85,"InexactError(:Int64, Int64, 8755467085599068685237486772447)","ArgumentError(""Month: 99 out of range (1:12)"")"
42,144,9,2,1,0.011925516851518542,0.0,2292489,1.0071388553526135e-31,8.483389568948874e-30,0.011871892091799835,0,8480182,0,6,3,9130222957817604773799491783137,"ArgumentError(""Month: 8480182 out of range (1:12)"")","InexactError(:Int64, Int64, 9130222957817604773799491783137)"
37,148,17,2,1,0.002972188139382369,0.0,1905727,1.0028399665118973e-31,8.965448138639065e-30,0.011185608917750388,1,-7,9130695636186998308202710952296,0,1,1,"InexactError(:Int64, Int64, 9130695636186998308202710952296)","ArgumentError(""Day: 0 out of range (1:31)"")"
70,118,1,2,1,0.02505977059829839,0.0,2669565,9.52368711129179e-32,1.4349398300142e-22,6.636994048173814e-10,486,86471864201515352,342401016,10,12474571,8983448800424821194453008515588,"ArgumentError(""Month: 86471864201515352 out of range (1:12)"")","InexactError(:Int64, Int64, 8983448800424821194453008515588)"
61,118,11,2,1,0.0018806268565245258,0.0,1707909,9.311741810538309e-32,7.435193684220479e-26,1.2523872552641607e-6,-5,14715,36,53399649552,3007821115,9560444442644610881371315684823,"ArgumentError(""Month: 14715 out of range (1:12)"")","InexactError(:Int64, Int64, 9560444442644610881371315684823)"
65,150,3,2,1,0.0030720773648041126,0.0,1985610,9.251475065790966e-32,7.430955701114708e-26,1.244991282131202e-6,1,-601917174437,-14913268179200783,9703612303369705480283366361160,1,0,"ArgumentError(""Month: -601917174437 out of range (1:12)"")","InexactError(:Int64, Int64, 9703612303369705480283366361160)"
74,183,3,2,1,0.0250939435188138,0.0,2690554,9.132448230514469e-32,3.950336407354625e-29,0.002311815321224778,10,6700724947947907619523673891293,-2312525,3005772614559393811480665520,2,9852,"InexactError(:Int64, Int64, 6700724947947907619523673891293)","InexactError(:Int64, Int64, 3005772614559393811480665520)"
76,135,11,2,1,0.03168940453422292,0.0,2847892,9.018347125176399e-32,8.704192709397784e-25,1.0360923093349516e-7,116,-6796491493740561717,10057017451169645753406026445643,58,228357,8385134652669,"InexactError(:Int64, Int64, 10057017451169645753406026445643)","ArgumentError(""Month: 228357 out of range (1:12)"")"
72,124,11,2,1,0.02313594341809559,0.0,2504575,8.860253831674349e-32,9.767707293413815e-24,9.070965750221298e-9,105,165537,10996387682,10105227843569641521576765862071,118,12551714087394842,"ArgumentError(""Month: 165537 out of range (1:12)"")","InexactError(:Int64, Int64, 10105227843569641521576765862071)"
47,156,17,2,1,0.020712380289442008,0.0,2346764,8.800803258391384e-32,9.098860530159191e-32,0.9672423518549533,-10280446888745444791417805736252,0,-24084,26857,0,0,"InexactError(:Int64, Int64, -10280446888745444791417805736252)","ArgumentError(""Month: 0 out of range (1:12)"")"
56,132,15,2,1,0.011925522252167363,0.0,2294654,8.522681358844867e-32,5.43724199376468e-29,0.0015674640504539815,666,-1,797846869,24,10743832979888798857808015510470,49316159,"ArgumentError(""Month: -1 out of range (1:12)"")","InexactError(:Int64, Int64, 10743832979888798857808015510470)"
79,165,6,2,1,0.0018806268565245258,0.0,1707373,8.249240208370167e-32,3.818404555842498e-27,2.1603892640836332e-5,50721076325662241009203758,12057777,0,-487643093,91,-7966101610943039083595460957491,"InexactError(:Int64, Int64, 50721076325662241009203758)","InexactError(:Int64, Int64, -7966101610943039083595460957491)"
52,145,6,2,1,0.001745545640069315,0.0,1644285,7.420438811333693e-32,8.154706176273601e-31,0.0909957839182939,0,-5891519963,-1,40826,1,11962101864952437877157130301190,"ArgumentError(""Month: -5891519963 out of range (1:12)"")","InexactError(:Int64, Int64, 11962101864952437877157130301190)"
73,130,14,2,1,0.03297515854173679,0.0,2990631,6.894035826397493e-32,4.8803161325989395e-28,0.00014126207481412022,30609370849978168,-32,-107,13310738179076911026866614967866,655,43945004892152,"ArgumentError(""Month: -32 out of range (1:12)"")","InexactError(:Int64, Int64, 13310738179076911026866614967866)"
45,147,13,2,1,0.023135926466266762,0.0,2498880,6.635350930781617e-32,8.335407164790405e-31,0.07960440083611037,914763,7,-8,-1,13529461848998604680191244084754,15,"ArgumentError(""Day: 914763 out of range (1:31)"")","InexactError(:Int64, Int64, 13529461848998604680191244084754)"
67,188,5,2,1,0.03177268654496505,0.0,2859426,6.532510368695679e-32,6.179893242958564e-30,0.01057058773003707,9761654509564989137117515012827,5,5,-1016863407866841656973996,1759352,4,"InexactError(:Int64, Int64, 9761654509564989137117515012827)","InexactError(:Int64, Int64, -1016863407866841656973996)"
45,146,12,2,1,0.02651083069180603,0.0,2796206,6.442719687517589e-32,8.922299071638626e-31,0.07220918774172351,0,21845,2,217,13858388788619873702178876504932,-15,"ArgumentError(""Month: 21845 out of range (1:12)"")","InexactError(:Int64, Int64, 13858388788619873702178876504932)"
78,139,15,2,1,0.0030569361895906536,0.0,1949843,6.205760725296351e-32,4.348773024861988e-31,0.14270141692422075,-14427704786612534490925993712260,2087374913025140,-8123,642,-65,-20577375753276445,"InexactError(:Int64, Int64, -14427704786612534490925993712260)","ArgumentError(""Month: -65 out of range (1:12)"")"
54,137,10,2,1,0.005427899880959854,0.0,2192016,5.782776814369183e-32,7.874015117549644e-25,7.3441271423019e-8,15305060175678156348416171008126,1,1,777502035,2115961,-153,"InexactError(:Int64, Int64, 15305060175678156348416171008126)","ArgumentError(""Month: 2115961 out of range (1:12)"")"
84,159,7,2,1,0.02649600577353739,0.0,2788693,5.780236586759785e-32,2.123420862465839e-27,2.7221342169763937e-5,8094751639860117264396139,4190,-22,13163100745019784,-9611294403206861169311781227290,291,"InexactError(:Int64, Int64, 8094751639860117264396139)","InexactError(:Int64, Int64, -9611294403206861169311781227290)"
64,148,11,2,1,0.011819915704771183,0.0,2235017,5.646125788078746e-32,8.237720083854607e-26,6.853990825865501e-7,281286882708698980,16101145160640372960309550818695,-22,-7669784,10,0,"InexactError(:Int64, Int64, 16101145160640372960309550818695)","ArgumentError(""Day: -7669784 out of range (1:31)"")"
82,180,17,2,1,0.02625573401601692,0.0,2750449,5.102370753341664e-32,9.550445129458427e-32,0.5342547582000508,38,0,33712881065395009,1349,1082396043970595941373385,-17393875178881338870912682539702,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -17393875178881338870912682539702)"
62,145,13,2,1,0.03177590592348599,0.0,2881491,5.02522906738413e-32,2.256193258344385e-28,0.00022273043538263595,31,-451,92959190295652900,0,18048465692294721156290393572862,944148,"ArgumentError(""Month: -451 out of range (1:12)"")","InexactError(:Int64, Int64, 18048465692294721156290393572862)"
76,170,8,2,1,0.0017455456423187603,0.0,1647551,4.9516809143843e-32,3.001158968041945e-29,0.0016499229021563425,7899,4,381164294374229945982536,33958837781073,0,13463441951683205269068445015195,"InexactError(:Int64, Int64, 381164294374229945982536)","InexactError(:Int64, Int64, 13463441951683205269068445015195)"
100,123,14,2,1,0.0018082453453954293,0.0,1690435,4.935833662199086e-32,5.2610211776709604e-30,0.009381892783758315,139781188771209620,7437,9201211545379288,-1682,325188340311068145262625,-17819037927167507877577057993743,"ArgumentError(""Month: 7437 out of range (1:12)"")","InexactError(:Int64, Int64, -17819037927167507877577057993743)"
58,129,15,2,1,0.03168940453105573,0.0,2843130,4.926407543218723e-32,1.394933287060694e-28,0.0003531643834809695,-11774761,95,404798423,-316,49,18607203294182850338163392630626,"ArgumentError(""Month: 95 out of range (1:12)"")","InexactError(:Int64, Int64, 18607203294182850338163392630626)"
54,147,16,2,1,0.02103521242755219,0.0,2477422,4.904976489805074e-32,8.993105900976567e-31,0.05454151817863548,-8,-1,3988,1040997504,339,-18228785579650273768623132627388,"ArgumentError(""Month: -1 out of range (1:12)"")","InexactError(:Int64, Int64, -18228785579650273768623132627388)"
65,123,12,2,1,0.023866926559709685,0.0,2534859,4.849768189259478e-32,5.64296523148529e-26,8.594361280484031e-7,25714324371120,14132,18960498605304765558044031415208,12,61225,4831691,"InexactError(:Int64, Int64, 18960498605304765558044031415208)","ArgumentError(""Month: 61225 out of range (1:12)"")"
51,137,15,2,1,0.0032757020282652696,0.0,2115632,4.787965156335445e-32,8.431998461794798e-30,0.005678327834177878,12,59,18593366354411579848497391184806,276380,15,-236231,"InexactError(:Int64, Int64, 18593366354411579848497391184806)","ArgumentError(""Month: 15 out of range (1:12)"")"
79,128,1,2,1,0.0027568915337466454,0.0,1874881,4.6822423157292693e-32,1.1645664730297368e-22,4.0205882825631626e-10,11455,-2529122534,-19558780001790110787100897487370,29,3832886862360766836,-58242457,"InexactError(:Int64, Int64, -19558780001790110787100897487370)","ArgumentError(""Month: 3832886862360766836 out of range (1:12)"")"
99,151,6,2,1,0.026514438274072155,0.0,2807531,4.6009247674559525e-32,1.2049780928612681e-27,3.8182642445647084e-5,125611142968999754020988878,-130474,42,-13895869098820583157213711752444,-50419623985232241986,377741509,"InexactError(:Int64, Int64, 125611142968999754020988878)","InexactError(:Int64, Int64, -50419623985232241986)"
48,142,16,2,1,0.003091597508628099,0.0,1996696,4.33767404764117e-32,9.069912636337693e-31,0.047824871325250866,20858227124140755758337736246895,-25323,8019,3263,0,0,"InexactError(:Int64, Int64, 20858227124140755758337736246895)","ArgumentError(""Month: 0 out of range (1:12)"")"
78,129,12,2,1,0.003179706133020888,0.0,2044516,3.983988124864253e-32,1.3888875437185318e-26,2.8684742280845435e-6,1914450641730,15315544936425081474847499093764,-2,19956713796969799582,2708669,1889,"InexactError(:Int64, Int64, 15315544936425081474847499093764)","InexactError(:Int64, Int64, 19956713796969799582)"
71,200,4,2,1,0.031775885242898885,0.0,2877289,3.584702207033022e-32,5.852895819261488e-31,0.061246642990569,2305929944987284623185068723,-211,3,-8,16819839863445979746171031139694,-554,"InexactError(:Int64, Int64, 2305929944987284623185068723)","InexactError(:Int64, Int64, 16819839863445979746171031139694)"
47,143,13,2,1,0.0032675166822730894,0.0,2085126,3.518355667654394e-32,8.643394135528944e-31,0.040705718291753956,25302839921028486927642592515680,1,12,271664,2397,18,"InexactError(:Int64, Int64, 25302839921028486927642592515680)","ArgumentError(""Month: 2397 out of range (1:12)"")"
59,171,4,2,1,0.0032675129488091807,0.0,2080004,3.214617775056614e-32,7.968572294923249e-31,0.040341201109571866,-23,0,1,28204493663346923267381122996358,52492890199316306665,95,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 52492890199316306665)"
59,164,2,2,1,0.021035212427552193,0.0,2479044,3.2036489534520255e-32,8.512109541716808e-31,0.03763636896061233,125,6340216043565697179,0,0,-26,27561656605753260108288109281556,"ArgumentError(""Month: 6340216043565697179 out of range (1:12)"")","InexactError(:Int64, Int64, 27561656605753260108288109281556)"
78,165,13,2,1,0.02511957447245287,0.0,2735307,3.1680356681962656e-32,7.624589387426581e-28,4.155024627844946e-5,-101377240,3953,18680,4,-1031544932310390123133376,29054424945240894154850170719667,"ArgumentError(""Month: 3953 out of range (1:12)"")","InexactError(:Int64, Int64, 29054424945240894154850170719667)"
