bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
10,1,9,0,1,105.57559951467829,0.0,31792447,0.002104628949767285,0.1,0.02104628949767285,459,-118,-1,1,out,in
11,0,9,0,1,105.50865901616892,0.0,31792447,0.002034837551743806,0.7071067811865476,0.0028776948629021548,-348,347,-1,-1,out,in
9,0,9,0,1,105.5106159483427,0.0,31792447,0.0019569321737839583,1.0,0.0019569321737839583,410,304,0,-1,out,in
11,0,9,0,1,105.51893007696074,0.0,31792447,0.001956033484997911,0.7071067811865476,0.0027662490829399554,472,-195,-1,-1,out,in
11,2,9,0,1,105.58239796849516,0.0,31792447,0.0018121265528271274,0.0070337124880089944,0.2576344364254899,-524,-171,1,-1,out,in
10,1,9,0,1,105.51697404347576,0.0,31792447,0.0018070423584647295,0.1,0.018070423584647295,-539,120,1,-1,out,in
10,3,9,0,1,105.53358310118033,0.0,31792447,0.0017360143127609401,0.007035801295960806,0.2467400996326561,-558,-142,0,1,out,in
10,1,9,0,1,105.53529284514755,0.0,31792447,0.0017097439672299198,0.1,0.017097439672299198,-581,-59,1,-1,out,in
9,2,9,0,1,105.53184708686757,0.0,31792447,0.0016392032995155147,0.05,0.03278406599031029,-560,243,0,1,out,in
8,4,9,0,1,0.0013142065340664066,-2.0,172998,0.0009930467008088927,0.001,0.9930467008088927,-1000,0,7,2,out,in
9,3,9,0,1,2.032388083802366,-2.0,1601258,0.000975572149995892,0.0010090817356205853,0.966792000645929,-1012,0,13,9,out,in
9,3,6,1,1,2.1391096981106035,-1.0,2619378,0.0008627636020220933,0.0009814809907411088,0.8790426000717825,-1137,37,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
11,4,9,0,1,2.0621594809502675,-0.5,2100012,0.0008181908994750092,0.0009933420869231155,0.8236748550636384,9,0,-496,-1113,in,out
12,1,9,0,1,2.0203638779153876,-0.5,984169,0.0007440962291750449,0.00717865656116727,0.1036539668439094,15,58,1243,-488,in,out
12,3,9,0,1,2.0628991126174148,1.0,2123285,0.0007308590389697462,0.000994004355935433,0.7352674408372716,1,21,-1203,-629,in,out
13,1,9,0,1,2.1397730155572097,-1.5,2786446,0.000658661207157202,0.0010700206598908458,0.6155593362322489,-1526,-82,-11,17,out,in
13,2,9,0,1,2.0515373558720578,-0.5,2066430,0.0006062315328940007,0.0010630480678150225,0.5702766895010142,1097,-1203,-1,28,out,in
8,4,6,1,1,2.020909513129384,-1.0,1031208,0.0005389793154813648,0.0009814814814814816,0.5491487365281829,0,0,1,-1821,"DomainError(""The point should not be at the origin (0, 0)"", """")",out
12,5,6,1,1,2.012595697070067,-0.5,731134,0.0003774268614817608,0.0006790726136639672,0.5557975007198965,-1531,-2102,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
11,4,6,1,1,10.78638657200485,1.0,14587818,0.0002764465892376894,0.0009746050491406486,0.2836498635846842,-1542,3198,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
10,5,6,1,1,2.1517372503573724,-1.0,2944420,9.780541934394244e-5,9.814809907411088e-5,0.9965085443997271,0,0,-10035,29,"DomainError(""The point should not be at the origin (0, 0)"", """")",out
10,5,9,0,1,9.713513547501011e-5,-0.5,34622,9.713452949293503e-5,0.00010008006204643336,0.9705682381358666,-6,0,-10301,2,in,out
12,4,9,0,1,2.0122083687007324,0.0,559194,9.643596309544479e-5,0.00010071502596676892,0.9575131632023208,-1,2,-10365,342,in,out
14,3,9,0,1,0.00028434969221324027,0.0,118667,9.52112529029021e-5,0.0007028807630542663,0.13545861248097818,713,-10442,-25,35,out,in
