bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
19,0,4,0,1,3.104290200730206,0.0,1582566,9.657016011409802e-10,9.899769281026018e-10,0.9754788962525138,-13056532,1022460028,-13056532B,1.0 GB
18,2,3,0,1,3.104281608696046,0.0,1407688,9.45583117525735e-10,4.7361624111173875e-9,0.19965175081541317,1055790707,-1757785,1.1 GB,-1757785B
14,18,1,0,1,3.0910063132368046,0.0,318434,9.444321053865191e-10,9.999951630233964e-10,0.9444366736046129,1058836801,-562,1.1 GB,-562B
17,4,2,0,1,3.104176523207416,0.0,1117158,9.14961340980224e-10,9.998118164197252e-10,0.915133554088862,-153550,1092788802,-153550B,1.1 GB
17,12,5,0,1,3.0909194652215524,0.0,281059,9.084312212033095e-10,9.999910650798335e-10,0.9084393380362709,-30281,-1100829083,-30281B,-1100829083B
16,18,5,0,1,3.102040059413511,0.0,634544,8.936193219470731e-10,9.999778114923408e-10,0.8936391504662078,29642,-1119015096,29.6 kB,-1119015096B
19,4,5,0,1,3.1042902116259503,0.0,1708483,8.873344863079617e-10,9.890384267846023e-10,0.8971688685471164,-1116326540,10644197,-1116326540B,10.6 MB
15,24,7,0,1,3.1042901997645043,0.0,1575380,8.77716175979892e-10,9.99980858366409e-10,0.8777329772229326,-989,-1139321452,-989B,-1139321452B
17,12,4,0,1,3.1020411433014,0.0,743010,8.462908094027449e-10,9.998229523514206e-10,0.846440669732983,225904,-1181401013,225.9 kB,-1181401013B
21,0,1,0,1,3.104176512349236,0.0,1090014,8.35384905783526e-10,1.0,8.35384905783526e-10,-111930715,-1175977818,-111930715B,-1175977818B
15,24,6,0,1,3.1042816077496234,0.0,1406354,7.909615638816741e-10,9.999913770743556e-10,0.7909683843432394,-1264281857,2080,-1264281857B,2.1 kB
19,4,3,0,1,3.1041774667375477,0.0,1244330,7.521460204816148e-10,1.0094605817968322e-9,0.7450969696536348,-1257220018,-1553673,-1257220018B,-1553673B
16,18,6,0,1,3.104695561315827,0.0,2108111,7.173502313998965e-10,9.999273782742982e-10,0.7174023303951523,-1394024593,-5387,-1394024593B,-5387B
18,8,6,0,1,4.107242250873901,0.0,2976677,7.139314446744828e-10,9.988459473762448e-10,0.7147563110706194,-1395698107,4996606,-1395698107B,5.0 MB
16,8,1,0,1,3.104410675391586,0.0,1918004,7.02319076623859e-10,9.999547860443943e-10,0.7023508326832275,1423831706,-22541,1.4 GB,-22541B
20,2,2,0,1,3.0909194643131213,0.0,272790,6.621169919951691e-10,1.1106746628637581e-9,0.5961394584152752,-1395853871,-53358663,-1395853871B,-53358663B
