bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
65,40,6,1,1,2.5588281576689975e-25,6.44966829881511e-20,3.967379466846517e-6,3.613092575661673e24,3.3775262748683892e16,-1.2336243502e10,3.9344596639e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
48,164,14,0,1,2.5382756401380534e-25,9.516207874071037e-25,0.26673184042712367,7.883273901085894e20,3.760605895112174e24,8.0,1.0,Underweight,Severely obese
41,107,14,0,1,2.5270895213393413e-25,9.496097747646034e-25,0.26611873513683826,3.77725223615961e24,1.0,147562.0,1.07021243e8,Underweight,Severely obese
47,118,10,1,1,2.5113533747249697e-25,9.433242248203038e-22,0.00026622377636950477,3.772342158563736e24,-8698.0,1.0,8.931030139471088e15,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,132,14,0,1,2.5090537781492164e-25,9.544438923584874e-25,0.26288122311194173,3.8044041258038216e24,1.0,0.0,26057.0,Underweight,Severely obese
51,124,6,1,1,2.499055706241143e-25,8.507054947877738e-24,0.029376273240889133,3.699513386999947e24,-63713.0,2.809553133416401e18,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
44,104,14,0,1,2.4943520662465156e-25,9.525597496644935e-23,0.0026185780651818064,3.826827284978452e24,1.904628e6,9.0,2.9426887857e10,Underweight,Severely obese
32,129,14,0,1,2.479828309822486e-25,9.544278393944625e-25,0.25982355160509724,751.0,287.0,0.0,3.849240089584202e24,Underweight,Severely obese
67,118,10,1,1,2.478796642885416e-25,1.2375661086895337e-22,0.002002960993744592,189.0,2.9595766184360223e24,-2.418209547025454e24,1.304266061168e12,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,106,10,1,1,2.464105362253943e-25,9.335639581088498e-24,0.026394606827426798,-688495.0,0.0,1.2019943e7,3.844674970335131e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
33,143,6,1,1,2.4609879444938383e-25,9.237159388748063e-25,0.26642259172139093,14282.0,0.0,-3.756736411307143e24,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
52,114,6,1,1,2.451811880936281e-25,5.472188681998575e-21,4.4804958736196586e-5,-1.768844048428915e17,8217.0,3.7707960619107994e24,2222.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
55,108,10,1,1,2.450015013546191e-25,8.413663002280697e-22,0.00029119481168690307,837.0,-8.161635065701385e18,1.132712e6,3.8667780246315867e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
62,94,10,1,1,2.4400898442876764e-25,8.627263447961788e-18,2.8283474348568244e-8,102.0,2.563561906345387e20,3.88251449513347e24,-1.3841545848e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,107,19,0,1,2.4276366029057523e-25,6.174507970729971e-25,0.3931708590245368,536752.0,6.82775655e8,2.0,3.707309400932363e24,Overweight,Severely obese
51,109,6,1,1,2.4270226395601813e-25,8.979018902722554e-22,0.00027029931285970195,-8.288267e6,0.0,3.809310580037824e24,1.3993631549350958e16,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
57,128,10,1,1,2.426133328109925e-25,4.48927406040283e-22,0.0005404288745722563,-3.904848861207034e24,-2.2869931e7,0.0,8.918947234412462e20,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,127,10,1,1,2.416166086276312e-25,9.454492266105034e-25,0.2555574660458948,8062.0,4.084841e6,1.0,-3.920957364783949e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
37,128,14,0,1,2.4099935008104506e-25,9.520646744203592e-25,0.25313338112011297,0.0,0.0,3.960780202205744e24,8.394147528e9,Severely obese,Underweight
48,99,10,1,1,2.3515360631979195e-25,9.148390217256715e-21,2.5704369920318766e-5,1.3509127521183e13,-1.0,1.031818e6,4.028721633825504e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
48,110,10,1,1,2.340357052708468e-25,3.932971523634317e-18,5.9506076732175996e-8,1485.0,4.0479653304482624e24,-51.0,-1.24920955762616e14,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
34,125,14,0,1,2.3160135993762547e-25,9.54406522720082e-25,0.24266531548585388,10.0,1.0,4.121501941104885e24,746135.0,Severely obese,Underweight
44,116,14,0,1,2.276037607032474e-25,9.521077511547014e-25,0.2390525236531402,42.0,4.193891399668052e24,2.2615142154279e13,154.0,Severely obese,Underweight
47,150,10,1,1,2.245962834838339e-25,9.455187913474838e-25,0.23753762012889854,-4.218094824889743e24,2.8696676614831814e17,1.0,36.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
49,96,10,1,1,2.2436519047249116e-25,9.247151653172224e-20,2.4263167609619874e-6,4.2224394036239153e24,-7.0,5.9512246e7,2.6114677815093e13,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
54,129,10,1,1,2.2310946381833216e-25,9.174423760764711e-24,0.024318635113900106,78.0,6.815326825209377e19,664903.0,-4.246136399596572e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
56,147,6,1,1,2.2229888466085554e-25,7.043805712205042e-24,0.03155948555986868,5890.0,141.0,4.1585584877261045e24,-5.652321997936628e22,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
49,100,14,0,1,2.217863070802564e-25,9.511153990153442e-23,0.002331854865454432,0.0,8.8690195148111e13,4.3038971481681215e24,4.07203904e8,Severely obese,Underweight
50,129,10,1,1,2.206700892347608e-25,9.134097179113917e-24,0.024158938196907558,3.0,4.2931435755418255e24,-8155.0,-2.045595622778861e17,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
45,128,14,0,1,2.1956737323612363e-25,9.544821680520777e-25,0.23003821400269867,0.0,333.0,7.347667482115591e15,4.347392057739529e24,Severely obese,Underweight
63,76,10,1,1,2.189750024432334e-25,6.0903262571886264e-21,3.5954560264282974e-5,5285.0,2.667445341070985e17,4.326377031543696e24,-2.50095465748948e14,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
55,110,10,1,1,2.1854910256852905e-25,9.273274111332872e-24,0.023567631016259954,-4.334808104532966e24,2.56217685177593e18,3607.0,245048.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
57,127,6,1,1,2.173644545610465e-25,8.864029240603332e-24,0.02452208230150779,-8.850042687989213e21,4.253346309206125e24,32007.0,4404.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
51,120,14,0,1,2.1716663559214875e-25,9.21345529160725e-24,0.023570596341849173,4.395451685948746e24,1463.0,146.0,2.2704637711927217e18,Underweight,Severely obese
41,103,6,1,1,2.166172623446395e-25,8.974868366841325e-24,0.02413598211032896,1.04939103e8,5482.0,-32.0,4.268026896286141e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
52,119,6,1,1,2.14272175789144e-25,9.161037097446953e-25,0.23389510762799828,-4.314737369090314e24,33536.0,6.433550385182876e17,209.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
66,61,6,1,1,2.1263050566581684e-25,1.2613593041291485e-20,1.6857251139287268e-5,4.3480513164482313e24,-2.579091059911422e15,2.2663970718967376e17,384733.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
65,106,6,1,1,2.124460472665541e-25,8.708666283934973e-22,0.00024394785646851227,1.1110688884888592e23,3.410998119e9,-4285.0,-4.3504077570890067e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
60,122,6,1,1,2.1235164912287854e-25,1.0058804947504895e-23,0.021111021660237355,4.598922401843707e23,7.949663e6,4.8136531160973646e24,-414.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
49,122,14,0,1,2.1014118163219097e-25,9.53940241310499e-25,0.22028757413934474,4.542400719037497e24,2.248947394833413e17,106.0,141.0,Underweight,Severely obese
49,114,6,1,1,2.100175543811553e-25,1.2377310550893174e-20,1.6967947400010902e-5,1.4012664012480658e16,-2678.0,4.4021477516674434e24,54.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
40,128,10,1,1,2.0873811474698645e-25,9.473502637066237e-25,0.22033889971199572,0.0,-4.5385502412961144e24,168.0,1.036563559e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
62,128,6,1,1,2.075504780341764e-25,8.219191288676051e-24,0.02525193425296331,1.3048151149609378e23,4.452562994271451e24,1.0,-3.1687498511e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
60,59,14,0,1,2.0695577342956964e-25,1.0054108083171504e-21,0.00020584200181413483,1.437948846e9,4.612316142367981e24,2.9155067296224856e16,5.4071968e7,Severely obese,Underweight
69,30,6,1,1,2.0630101885945122e-25,7.835214622388393e-19,2.632997675264253e-7,4.4814529122102983e24,2.65591140615e11,-6.16347676659393e14,5.48096867210593e15,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
34,136,6,1,1,2.05248916486239e-25,9.17771610166868e-25,0.2236383368286157,240.0,18.0,-4.5044247624507084e24,-16.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
72,46,6,1,1,2.0433572882417378e-25,7.943132280326636e-22,0.0002572483015677175,-6.164348123864019e19,5.0129376762164504e16,4.524493642111169e24,3.31309456e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
46,107,10,1,1,2.04097840829967e-25,9.054147885304505e-23,0.002254191597215146,-7.0,4.6417366161793205e24,76491.0,5.3723991840877e13,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,107,14,0,1,2.0074664255548648e-25,9.504593318220498e-25,0.2112101337051961,1.09796325054e11,205259.0,0.0,4.7549759358073334e24,Underweight,Severely obese
52,150,14,0,1,2.0011458034622264e-25,9.52964905767896e-25,0.20999155282110935,3.0,4.769994421715437e24,1.0377509432638108e21,4479.0,Severely obese,Underweight
58,107,10,1,1,1.985100052682434e-25,1.0080246434994062e-21,0.00019692971451482213,1.0,7.076844319389781e16,-4.7723963322275254e24,-2.43182879078e12,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
51,124,14,0,1,1.9848194315624102e-25,9.535286628795008e-25,0.20815519331831933,0.0,286242.0,1.0261275040423885e18,4.809230700618614e24,Severely obese,Underweight
37,114,14,0,1,1.9840500297348533e-25,9.542885238194217e-25,0.20790882214468415,49246.0,518120.0,6.0,4.8110956893209956e24,Underweight,Severely obese
50,163,6,1,1,1.979782356375032e-25,8.968642343664295e-24,0.022074493334808997,-2.0,1.0,4.6698465447702503e24,3.8990395605246935e21,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
67,51,6,1,1,1.9671747952298846e-25,8.963355846428383e-20,2.1946855942506646e-6,1.5502003978858477e17,-4.6997770819277443e24,6.22590563e8,5.114181867905e13,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
61,121,6,1,1,1.9671056257256953e-25,9.204556437475493e-25,0.2137099858192849,-2.8706992521481096e21,-4.6999414639405294e24,2.95544738e8,237.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
59,74,6,1,1,1.949574686023676e-25,1.1074520239982131e-16,1.7604145766831177e-9,-1.312965348e9,9.573958214669893e17,4.74220509998736e24,10990.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,139,10,1,1,1.941945788069734e-25,9.463773554636145e-25,0.20519782905397257,1.0,14073.0,-4.878449372133617e24,68.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,142,6,1,1,1.9157365945918457e-25,9.241901702186616e-25,0.2072881379098185,4.0,-4.8259677478456605e24,1.91180033367e12,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
72,132,6,1,1,1.910604012438787e-25,2.6203637974817465e-22,0.0007291369291069197,1.30925576750701e20,0.0,7.589217247938545e23,-4.779068952262668e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
51,101,14,0,1,1.907618246502878e-25,9.39028014648779e-23,0.0020314817201874183,29127.0,5.003859950990537e24,1.4631587126013736e16,1878.0,Severely obese,Underweight
46,85,6,1,1,1.9049134344150278e-25,8.78383549235157e-19,2.1686579126780216e-7,-6348.0,4.164326695e9,4.853387483041728e24,125773.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
45,93,6,1,1,1.877146251646189e-25,3.0653821574540615e-18,6.12369406235875e-8,4.925179916461036e24,11316.0,-1.270885886e9,-111.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
50,107,10,1,1,1.8622291323952832e-25,9.45420362430469e-24,0.01969736644562953,-5.328273e6,1.858355040632987e15,1.0,5.087281714791734e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,96,14,0,1,1.8492537562035006e-25,6.555418602741662e-19,2.8209544931731593e-7,5.161787295785337e24,24114.0,1778.0,7.7607503e7,Underweight,Severely obese
38,112,10,1,1,1.848015422320627e-25,9.318038067272763e-24,0.019832666586878527,-13480.0,5.126409712874491e24,4.0,365755.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,107,10,1,1,1.8009792508920801e-25,9.447129271220577e-24,0.0190637726994858,1.44713483915e11,5.260296144907672e24,3.0,-43923.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
63,134,6,1,1,1.7977002331129384e-25,4.0304807478574277e-22,0.00044602625482545276,-1.2560328776e10,0.0,4.7358804123054853e24,2.0050512603956334e24,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
53,158,6,1,1,1.783474875477726e-25,9.228938015004206e-25,0.19324811506786493,3.1985538214977906e21,1.0,-5.180660857930215e24,1647.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
65,98,6,1,1,1.7751414453109158e-25,4.980769433056182e-19,3.5639904018237106e-7,-1.0,2.5055348883001347e17,1.965667022928188e19,5.208195373947032e24,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,136,10,1,1,1.7662697071741121e-25,9.4576078397458e-25,0.18675649668527447,86.0,181020.0,-5.363667944961498e24,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
52,121,6,1,1,1.7545315853905265e-25,9.080879769014428e-25,0.19321163037278608,181558.0,15.0,5.41870815872438e17,-5.269373943365086e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
45,134,6,1,1,1.747761322950834e-25,9.231344630696183e-25,0.18932900816411471,5.58287744284462e14,1.0,-5.289785794254155e24,-59.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
60,99,6,1,1,1.7429802418195592e-25,9.020757088264175e-24,0.01932188423615953,5.304295939244766e24,3.133341372091e12,-7.0,-1.8750509208429053e18,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
69,124,6,1,1,1.7397586327382686e-25,9.38771445433185e-24,0.018532291764961788,0.0,-3.002725899536924e17,8.436720854944709e23,5.246719597571674e24,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,138,6,1,1,1.7339596510894851e-25,9.214926039435848e-25,0.18816859122568072,4.850197148123863e17,0.0,-409.0,-5.331890516056052e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
58,113,14,0,1,1.731781710361559e-25,4.7923222110665474e-23,0.0036136587526658507,5.330570231319893e21,1.8950884e7,744.0,5.511924525197222e24,Underweight,Severely obese
56,102,10,1,1,1.7315858417084085e-25,1.0110442266854011e-19,1.7126707180606973e-6,5.471102836651381e24,-874217.0,3461.0,1.7788279029552194e19,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
49,74,10,1,1,1.722108942232937e-25,6.730073365764386e-17,2.5588264029828208e-9,3.373203084e9,5.501210741198788e24,1.926332e7,-51438.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
51,67,6,1,1,1.7105858906718848e-25,9.230610116821214e-19,1.8531666585664076e-7,9.6856139e7,1.5985276e7,-1.11269101e8,5.404746449321266e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
48,151,14,0,1,1.709125625362308e-25,9.51746472561513e-25,0.17957782609505224,5.584992936331835e24,5.729693582189151e19,3.0,20.0,Underweight,Severely obese
42,115,14,0,1,1.6958287217608974e-25,9.531709673954849e-25,0.17791443295788853,0.0,5.628784571794984e24,4.11467864989e11,6158.0,Severely obese,Underweight
54,73,10,1,1,1.6502877395829028e-25,8.257602810862763e-15,1.99850704542482e-11,5.1296726e7,5.740625700170757e24,-5.1529939218298e13,246796.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
44,118,14,0,1,1.648563378366383e-25,9.481487968028786e-24,0.01738717998615065,2.3162309282003e13,2837.0,4.0,5.79016534682061e24,Underweight,Severely obese
48,164,10,1,1,1.6406853090165318e-25,9.446827669467411e-24,0.01736757953486654,2.0,5.774211295629772e24,1.0,-1.2535389402665687e19,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
56,82,14,0,1,1.6336450745906257e-25,2.4643861529735244e-18,6.62901417709831e-8,1647.0,2.134039183e9,5.8430406297687e24,7.446640096616821e16,Severely obese,Underweight
39,128,10,1,1,1.6082649784295887e-25,9.472934892643186e-25,0.16977473155427153,1.0,5.37216109e8,-29.0,-5.890623956617532e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
51,104,6,1,1,1.5937094548199346e-25,8.712681258627605e-21,1.82918370076007e-5,-2.1452284e7,3.484093743737791e15,5.801109475072107e24,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,122,6,1,1,1.5833806390082564e-25,9.207214665494019e-24,0.01719717304889512,-7.010453236543878e16,5.838951665253825e24,7545.0,10.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
46,157,6,1,1,1.5626711827236566e-25,9.205804358322404e-25,0.16974846758620732,0.0,-5.916332956722075e24,8.336551950390993e17,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
56,106,10,1,1,1.5594775760615558e-25,9.144411870434292e-23,0.0017053886003359693,-6.074908902795065e24,1.372752e6,9302.0,2.3402600227700915e18,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
60,119,6,1,1,1.553275133125971e-25,8.729988074885627e-24,0.0177924084179957,5.951981828999387e24,6.58656286e9,-1.0,4.084177009558068e22,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
59,122,10,1,1,1.5439481241676525e-25,7.234445077968177e-22,0.00021341624789848797,1.0,4.0105457789056785e20,-6.136011982525428e24,-1.385805637e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
55,88,10,1,1,1.539178148383679e-25,8.933864978666113e-22,0.00017228580822065308,24027.0,-6.155027744134173e24,9.5903959e7,2.637580751507473e15,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
43,118,6,1,1,1.532963218162013e-25,9.173212058497139e-25,0.1671130252289361,79.0,-6.030988160272236e24,2.9675987074e10,9123.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,132,6,1,1,1.5323617671240604e-25,9.094295041416946e-24,0.016849703689460566,2.3710118097517957e18,6.033355319363506e24,-8.0,423.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
57,118,6,1,1,1.5277871333282283e-25,9.007694740083021e-24,0.016960911503026213,-8.155714122205987e19,4.0,6.051339362164084e24,1.933664567e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
48,155,10,1,1,1.524559832904307e-25,9.472176271243787e-25,0.16095137899118908,-1.0,-6.214037628839358e24,1.0,7.898307202597905e18,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
69,73,6,1,1,1.515838018504862e-25,6.446025611822156e-24,0.023515854726434547,6.099129489782097e24,-8.356431137856052e18,6.162621930459581e18,28264.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,135,6,1,1,1.515629986960573e-25,9.241595697838002e-25,0.16400089730338913,4.135227e6,9.0,-1.0,-6.099960477430451e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
64,92,10,1,1,1.509422827584366e-25,8.97378388303589e-23,0.0016820360811650372,1.290047558379087e20,-6.6664076254621e13,109.0,6.276362087080606e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
65,102,6,1,1,1.501038183073034e-25,7.641431279252116e-23,0.0019643416635161362,7.94175766082967e21,1.5166210891032e13,-6.151317295923212e24,206.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
53,116,6,1,1,1.4829086077512726e-25,6.910000291287314e-22,0.00021460326269754916,6.234560222080821e24,2.2249489137962652e18,-2.093525e6,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
41,106,14,0,1,1.478015348603686e-25,9.53772063958825e-25,0.15496525893921476,7.492255e6,6.458291894243418e24,2.2313097e7,0.0,Severely obese,Underweight
42,103,10,1,1,1.4665197081673284e-25,9.46061884393367e-21,1.5501308448840945e-5,6.459977426669113e24,-3.64207384e8,150.0,2786.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
40,117,6,1,1,1.456624696006943e-25,9.151169652146431e-25,0.15917360855235457,-6.347059090932684e24,-3.0,194863.0,524890.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
60,134,14,0,1,1.449535965847825e-25,9.360061074886758e-25,0.1548639431143201,6.530814333784124e24,1.502544581e9,7.0,8.444248659462394e23,Underweight,Severely obese
50,80,10,1,1,1.4470148727446528e-25,9.240498022196713e-20,1.5659490097489992e-6,1991.0,6.547053792582606e24,-4.6344251885e10,1.88087802e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
58,93,10,1,1,1.4433366918432252e-25,8.886537691213783e-21,1.6241833906474824e-5,3.336206e6,2.0095650110936768e18,-6.563738221348357e24,132409.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,136,11,0,1,1.4425208337248737e-25,9.989436947986245e-25,0.14440461872234645,52.0,5.0,6.932308890248763e24,12.0,Normal,Underweight
48,120,10,1,1,1.442519173579059e-25,2.838210556763177e-20,5.082495272035676e-6,0.0,302081.0,-6.567458085857533e24,3.22799011792169e14,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
60,114,14,0,1,1.436141791833585e-25,5.7218930235055594e-24,0.02509906749276697,1.16872178e8,6.646470603928962e24,4.085672283004601e22,115.0,Severely obese,Underweight
53,86,6,1,1,1.4319632302451337e-25,8.584702150575698e-20,1.6680406671407987e-6,1700.0,-6.456369006962634e24,6.901312563e9,2.196492683964e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
39,133,10,1,1,1.426518023650958e-25,9.464115481558421e-25,0.15072914383078287,-6.641124790193571e24,0.0,25.0,6.843549399e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
40,120,6,1,1,1.424537336572315e-25,9.202900241938696e-25,0.1547922175751217,210365.0,1.596483e6,0.0,-6.49002506393668e24,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
45,92,10,1,1,1.4228133547640554e-25,9.282458059973979e-20,1.5327980429011967e-6,342.0,-6.32680885e8,2.871444e6,6.658416705750793e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
65,122,10,1,1,1.4125109151608917e-25,1.0143577220286618e-22,0.0013925175354666248,-6.690646344884988e24,49.0,8.081309050474e12,4.678128398440838e23,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,115,14,0,1,1.4111559036658226e-25,9.531968099882397e-25,0.14804454745114318,6.764280630267635e24,26.0,1532.0,58613.0,Underweight,Severely obese
50,83,14,0,1,1.4033736608175328e-25,9.506628327372312e-22,0.00014762054563307342,6.801791149403402e24,3.9485960975e10,126.0,2.6651958403e10,Underweight,Severely obese
63,90,10,1,1,1.3908116409815952e-25,9.279857566953798e-22,0.00014987424439943668,180.0,7.55776781074274e17,-6.811622747016988e24,8.058702435516201e15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
50,109,10,1,1,1.3857953054394932e-25,8.454933198648019e-21,1.6390375569863614e-5,4.344860264769809e16,-1.0,341258.0,6.836279624660597e24,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,128,12,0,1,1.383324570829413e-25,4.1052347027840106e-25,0.3369660131468966,3.012067272229841e24,31.0,117.0,32.0,Underweight,Overweight
85,47,10,1,1,1.3782987686541718e-25,7.869018741390983e-25,0.1751551005215339,1.1285869512281107e23,-6.696359753802799e24,1.7170748859e10,1.7617564266785766e23,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
47,111,6,1,1,1.3742561016258333e-25,9.205529693601509e-24,0.014928593436410705,6.72748187756566e24,787423.0,-3.3544142321703e13,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
63,71,6,1,1,1.373701637660419e-25,4.431226875257272e-21,3.100048082238315e-5,8.3998227551711e13,34829.0,6.730197275391731e24,-1.484382926421636e17,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
65,100,10,1,1,1.372515291051889e-25,7.831644531023354e-23,0.0017525250100601077,62.0,6.90254201493461e24,-9.09049874659427e15,1.1675797027412102e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
67,67,10,1,1,1.3693732424653821e-25,7.510831336806919e-23,0.0018231979671208328,268713.0,5.238919144192342e16,1.8108449732144352e17,-6.918262928615279e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
66,129,10,1,1,1.3668787002915413e-25,3.2211478089909616e-23,0.0042434522764719755,1.0,6.86341516681903e24,-9.647544544457517e23,2.50163522742361e14,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
55,140,10,1,1,1.358230215836317e-25,3.539841185344663e-22,0.0003836980657379606,1615.0,1.6317066875991872e22,-28.0,6.991338016982736e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
51,121,6,1,1,1.3564365081275242e-25,9.148752014447723e-24,0.014826464920957936,4.849514423622453e16,1.0,-6.815861190473172e24,3.767467e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,130,11,0,1,1.335950467806352e-25,8.275115523052276e-25,0.16144191148567638,30.0,2.0,7.485307457858172e24,4961.0,Normal,Underweight
42,144,10,1,1,1.3333283351462777e-25,9.449780673774928e-25,0.1410962202378449,-7.105289793070339e24,1.8547253075398e13,2.0,5.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
48,90,6,1,1,1.3288553809387211e-25,8.776739798016542e-21,1.5140649164955642e-5,14121.0,-6.957328202514358e24,6.3627443e7,1.26067552e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,134,6,1,1,1.3282763408991784e-25,9.243964229610291e-25,0.14369120302785682,-6.960361134347479e24,-87.0,54352.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
47,140,10,1,1,1.3194403499140115e-25,3.066650473133984e-19,4.302545599745512e-7,14.0,4.390784819543503e16,-7.180077683044725e24,-6.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
42,129,6,1,1,1.3058459936004778e-25,9.20656977429515e-25,0.1418384942073013,2.24240276297e11,108.0,-7.079918354978862e24,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,128,14,0,1,1.2962142806374093e-25,9.540355138706795e-25,0.13586646008369796,7.36410228466284e24,51.0,23.0,193.0,Underweight,Severely obese
44,118,10,1,1,1.2891517866753206e-25,9.311945834141827e-23,0.0013844064491319356,7763.0,4.58734913647e11,20.0,-7.348773285229694e24,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
57,112,10,1,1,1.2862517833847701e-25,8.143903770301754e-24,0.015794044473797987,34.0,1.31168401e8,7.365341943849679e24,-1.1232858735159065e19,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
56,178,10,1,1,1.283930783806977e-25,8.694680735904791e-25,0.1476685369831889,7.215267369777435e24,-1.5441788687337805e24,0.0,1993.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
