bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
28,56,1,2,1,6.798606706940936e-20,3.843574053003058e-19,0.1768824175933089,8.0,0,-1,-1634321794165176972,32.0,92.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 32 out of range (1:12)"")"
43,52,17,2,1,6.779400247816748e-20,2.632444824816939e-16,0.00025753247262412006,3.29981936877e12,80,15326,250,5.234072288203102e18,1.0,"ArgumentError(""Month: 80 out of range (1:12)"")","ArgumentError(""Month: 5234072288203102672 out of range (1:12)"")"
38,55,11,2,1,6.691158274047215e-20,4.181416194734017e-18,0.016002134115407865,9.0,-13849080030,3597893382293678816,411,0.0,11.0,"ArgumentError(""Month: -13849080030 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
27,51,2,2,1,6.651710813863386e-20,2.9520427682374943e-18,0.022532569261639674,42.0,0,4,1,151.0,1.9609208256144517e18,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 151 out of range (1:12)"")"
45,59,5,2,1,6.634967293435092e-20,3.684686744131896e-16,0.00018006869387205603,23260.0,0,11577,1,-1.3606363646600382e19,1.87847258463e11,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -13606363646600381845)"
65,60,2,2,1,6.513580610325655e-20,2.132745928149364e-16,0.00030540818408583947,1.0354020301017234e18,41836107,13918393615600148554,19,-45.0,-8.57207179496e11,"InexactError(:Int64, Int64, 13918393615600148554)","ArgumentError(""Month: -45 out of range (1:12)"")"
38,64,1,2,1,6.473066329082627e-20,3.577864197604582e-18,0.018091984411863406,1.0,0,2,-5267267566492,46.0,1.7165143297138883e18,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 46 out of range (1:12)"")"
47,44,4,2,1,6.310362081709219e-20,7.501776443272471e-15,8.411823691931393e-6,-2.0,35968,4527700406020933439,1,4.86437302e8,6.1496529022e10,"ArgumentError(""Month: 35968 out of range (1:12)"")","ArgumentError(""Month: 486437302 out of range (1:12)"")"
31,49,17,2,1,6.294227187077442e-20,3.5672215574019264e-17,0.0017644620850692672,28.0,5800225416535689118,9,1,-2.0,-13562.0,"ArgumentError(""Month: 5800225416535689118 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
61,93,0,2,1,6.279428930515596e-20,3.2061933078901247e-18,0.01958530982852014,9.0,6509965125717412080,0,1114527227028030871,-6.228254302216988e17,22.0,"ArgumentError(""Month: 6509965125717412080 out of range (1:12)"")","ArgumentError(""Month: -622825430221698768 out of range (1:12)"")"
42,62,15,2,1,6.22949983377718e-20,4.843613030738037e-17,0.0012861266567424298,-1.0,1328,4,0,5.860492386600841e18,5.48253659254339e14,"ArgumentError(""Month: 1328 out of range (1:12)"")","ArgumentError(""Month: 5860492386600840961 out of range (1:12)"")"
39,51,0,2,1,6.153404485221926e-20,3.3222113617141947e-17,0.0018522013849374388,685.0,4842787,3,0,1.42093e6,-4.136660529252925e18,"ArgumentError(""Month: 4842787 out of range (1:12)"")","ArgumentError(""Month: 1420930 out of range (1:12)"")"
52,77,39,1,1,6.14713398933063e-20,9.233168398751999e-20,0.6657664762359915,2.0,8,243,16217838535303556903,1.273262394408035e18,-7.785587e6,0243-08-02,"InexactError(:Int64, Int64, 16217838535303556903)"
45,49,7,2,1,6.122301918113329e-20,7.996252288741442e-15,7.656464174765225e-6,1.0,1633479783557,5172346462198583783,11,369160.0,-840.0,"ArgumentError(""Month: 1633479783557 out of range (1:12)"")","ArgumentError(""Month: 369160 out of range (1:12)"")"
41,66,2,2,1,6.032767139018598e-20,2.7142274254073983e-19,0.22226461506309095,5.0315035693957e13,14853944723026921665,-3,3,248.0,0.0,"InexactError(:Int64, Int64, 14853944723026921665)","ArgumentError(""Month: 248 out of range (1:12)"")"
55,62,13,2,1,6.029592336560392e-20,4.874288304598085e-15,1.237020044725805e-5,235588.0,172423005163470277,0,-31,1.5098805250657186e19,1.942211e6,"ArgumentError(""Month: 172423005163470277 out of range (1:12)"")","InexactError(:Int64, Int64, 15098805250657186037)"
66,48,1,2,1,5.973379804689846e-20,8.125733450667943e-15,7.3511884692683684e-6,7.174689077670748e18,104708309164075,1,1949474731,-1.51381424325151e14,10657.0,"ArgumentError(""Month: 104708309164075 out of range (1:12)"")","ArgumentError(""Month: -151381424325151 out of range (1:12)"")"
48,50,3,2,1,5.953536866489217e-20,3.6130040598952505e-15,1.647807964727785e-5,263770.0,-726030369255,15249670191048754440,7029,69.0,-15.0,"InexactError(:Int64, Int64, 15249670191048754440)","ArgumentError(""Month: 69 out of range (1:12)"")"
32,53,1,2,1,5.812482900305619e-20,4.2211934754172335e-19,0.13769761879325132,41.0,15640319716779028871,-825,0,3368.0,6.0,"InexactError(:Int64, Int64, 15640319716779028871)","ArgumentError(""Month: 3368 out of range (1:12)"")"
40,48,1,2,1,5.636290454782588e-20,2.4273767215933265e-14,2.32196774593889e-6,-4058.0,1,15874569440361877517,69,4447.0,-5.552669e6,"InexactError(:Int64, Int64, 15874569440361877517)","ArgumentError(""Month: 4447 out of range (1:12)"")"
76,61,1,2,1,5.586733715847856e-20,1.0543032337842613e-18,0.052989818648237694,-4.1562408084424873e18,-31033463,-2840081547140601048,-11500174928971861,-7.322282e6,1.0,"ArgumentError(""Month: -31033463 out of range (1:12)"")","ArgumentError(""Month: -7322282 out of range (1:12)"")"
53,72,3,2,1,5.438154717297263e-20,2.94855170510779e-19,0.184434775482374,1.467930071021682e15,16694904439637763383,9565583610250,0,42.0,1.0,"InexactError(:Int64, Int64, 16694904439637763383)","ArgumentError(""Month: 42 out of range (1:12)"")"
34,56,3,2,1,5.4172855704285483e-20,4.619470944813143e-19,0.11727069257814493,12.0,29308232,0,15856176452341013293,-1.0,2.0,"ArgumentError(""Month: 29308232 out of range (1:12)"")","InexactError(:Int64, Int64, 15856176452341013293)"
30,49,0,2,1,5.372492099204455e-20,4.378479400809745e-18,0.012270223535163554,-1993.0,1,1,0,783.0,7.644762954143818e18,"ArgumentError(""Day: -1993 out of range (1:31)"")","ArgumentError(""Month: 783 out of range (1:12)"")"
29,55,4,2,1,5.343261084607949e-20,3.8767194243229762e-19,0.137829450619607,405.0,0,13,1,1.6635700086777797e19,29.0,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 16635700086777797124)"
38,50,6,2,1,5.259674378987075e-20,3.1613819846604606e-18,0.016637263084650543,1.0,0,1,3802516764136958108,-684245.0,2.00427634e8,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -684245 out of range (1:12)"")"
30,48,3,2,1,5.2380195601377566e-20,4.222503787897165e-18,0.012405008552393331,2.843367965751717e18,0,-44,1,2047.0,-7.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 2047 out of range (1:12)"")"
43,61,14,2,1,5.1744373000882874e-20,4.873699296227818e-16,0.00010617063108701099,-1.0,50595,3,7,6.234120278375039e18,1.86717952284271e14,"ArgumentError(""Month: 50595 out of range (1:12)"")","ArgumentError(""Month: 6234120278375039125 out of range (1:12)"")"
42,58,1,2,1,5.1519651261788666e-20,2.131676382604436e-15,2.4168608181905675e-5,2.1566743638019482e18,0,15306134706597,66292,-1.0,3.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
52,61,15,2,1,5.1369278661658604e-20,1.5762717388157133e-16,0.0003258910084897763,129.0,0,-5805912429605880628,-88595751,4.267177187036266e15,785.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 4267177187036266 out of range (1:12)"")"
45,48,4,2,1,5.1307766304292964e-20,9.084437919152996e-16,5.647874613807338e-5,1.7269821182859602e19,7,1052690,0,2.87246525e8,8.120953e6,"InexactError(:Int64, Int64, 17269821182859601115)","ArgumentError(""Month: 287246525 out of range (1:12)"")"
35,51,2,2,1,5.126361315247629e-20,2.5542346481862437e-18,0.02007004845419291,296417.0,49,23,-2905299900921174004,1312.0,1.0,"ArgumentError(""Month: 49 out of range (1:12)"")","ArgumentError(""Month: 1312 out of range (1:12)"")"
35,48,18,2,1,5.114678762493108e-20,4.925256281617662e-16,0.00010384594161287444,364003.0,0,6383600,0,6.517190009619544e18,7.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 6517190009619543787 out of range (1:12)"")"
38,49,3,2,1,5.0518705475821594e-20,3.053807110777421e-17,0.001654286064680779,-27.0,16280306,79,14,1.6627504447889089e19,426.0,"ArgumentError(""Month: 16280306 out of range (1:12)"")","InexactError(:Int64, Int64, 16627504447889089030)"
43,56,15,2,1,5.0399792657623377e-20,4.235738775920473e-17,0.0011898701814223882,1.0,7243667995995837857,12141396984709,8836,4028.0,0.0,"ArgumentError(""Month: 7243667995995837857 out of range (1:12)"")","ArgumentError(""Month: 4028 out of range (1:12)"")"
36,52,2,2,1,5.0306166142136316e-20,3.504201982989994e-17,0.001435595504663578,0.0,520,1283,18022972851974997191,1.625071e6,2.0,"ArgumentError(""Month: 520 out of range (1:12)"")","InexactError(:Int64, Int64, 18022972851974997191)"
55,61,12,2,1,4.97771497559488e-20,7.112312054311834e-16,6.998729720495243e-5,1.757834668924086e19,723,2423586686,100,-1.760378356746585e15,-1.0,"InexactError(:Int64, Int64, 17578346689240861428)","ArgumentError(""Month: -1760378356746585 out of range (1:12)"")"
43,53,5,2,1,4.9175686532323273e-20,1.8758311771987862e-16,0.0002621541166927306,-26.0,0,-10,477312227,-1.8437295553987088e19,-14004.0,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -18437295553987088649)"
35,47,6,2,1,4.825583968844862e-20,4.1661079775906506e-17,0.0011582954630080424,4.0633099048421663e18,39,0,19,-5.615119e6,-20.0,"ArgumentError(""Month: 39 out of range (1:12)"")","ArgumentError(""Month: -5615119 out of range (1:12)"")"
45,73,1,2,1,4.675496090875175e-20,0.15217391304347827,3.072468859717972e-19,0.0,9001825844199847921,18,502,2.1219376833034608e17,-4.0,"ArgumentError(""Month: 9001825844199847921 out of range (1:12)"")","ArgumentError(""Month: 212193768330346081 out of range (1:12)"")"
50,44,2,2,1,4.609750531239585e-20,1.1395728040548285e-13,4.045156671725728e-7,87.0,2121,17717912412929,4338629577521871886,-60470.0,-2794.0,"ArgumentError(""Month: 2121 out of range (1:12)"")","ArgumentError(""Month: -60470 out of range (1:12)"")"
55,38,5,2,1,4.324108118386807e-20,7.681740285270282e-14,5.629073566413426e-7,-2.071770687e9,240460,3372564972086224422,827566,0.0,5.18546627221e11,"ArgumentError(""Month: 240460 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
