bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
16,0,16,0,1,39.382088498132674,0.0,26234225,0.0022766819737111135,0.016664352333993333,0.1366198894551064,1012,2823,1280,3171,Obese,Normal
12,0,6,1,1,38.837333949489846,0.0,25694700,0.0022062601363681874,0.03342639129910111,0.06600353943763942,549,64,925,-121,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,16,0,1,39.46692144578607,1.0,27029158,0.002043115167069027,0.018617745583356375,0.10974020232049479,974,2757,1280,3139,Obese,Normal
12,2,10,1,1,5.485459233182513,-2.5,4447613,0.001959364463081391,0.09426668117778846,0.020785334103212972,-190,-335,6,107,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
8,1,20,0,1,1.0090235262298581,-1.0,2304048,0.0016918416491172098,0.0038067534730761225,0.444431629492961,2,2,346,314,Severely obese,Obese
13,0,10,1,1,38.61740087750581,1.0,25121615,0.0014569313515675067,0.04730932131526633,0.03079586244449816,184,-119,166,531,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,0,17,0,1,30.738243255927987,4.0,12278107,0.0013684795687043192,0.005148009411517041,0.26582693606635205,807,2582,1280,3139,Severely obese,Normal
9,2,10,1,1,1.0250963719244393,-1.5,2472673,0.0012874301745114073,0.009426668117778845,0.13657319409424137,0,254,-691,1,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,14,0,1,37.009510147357844,0.0,22478329,0.001239584750433695,0.003296537567739308,0.37602627755999596,807,3714,1566,3844,Severely obese,Underweight
10,1,14,0,1,1.0225349858778383,2.0,2405317,0.0012236535427694423,0.010488877198811117,0.11666201439636835,925,0,156,131,Underweight,Severely obese
12,2,6,1,1,23.0310947308474,0.0,6169750,0.0011200686494197648,0.09245283018867925,0.012115028248826027,818,-175,1624,3,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
8,2,14,0,1,1.0355297194683017,-1.5,2738981,0.0009484583387971565,0.0009963934598196827,0.9518913732821961,7,1,1013,30,Severely obese,Underweight
11,2,10,1,1,1.020026767102192,0.0,2354700,0.0008785279069224816,0.9473684210526316,0.0009273350128626194,6,43,-491,-914,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
10,3,6,1,1,0.0008389981284118724,-1.5,1333534,0.000729117597982059,0.006377877598144327,0.11431978534586476,-1166,0,102,5,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,2,6,1,1,1.021311072603949,-0.5,2397709,0.000720127604047289,0.9245283018867925,0.0007789135309082922,1239,11,1,-329,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,12,0,1,1.0385160817633268,0.0,2883982,0.0007107900283527215,0.025595629868081296,0.027769976047321388,874,29,406,382,Underweight,Overweight
14,0,6,1,1,37.399710683441846,0.0,24416275,0.0007014876850397069,0.007765855706324661,0.09032973461873647,662,641,1693,-180,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
9,3,10,1,1,1.037805291692017,-1.0,2880633,0.0006662223535845725,0.0009473679473687764,0.7032350581787585,1,-1411,0,11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,2,9,1,1,1.0060948039152433,-0.5,1942665,0.0006259160119592819,0.005573762693388087,0.11229685338089096,-5,-1541,87,22,"DomainError(""Height or Weight cannot be negative."", """")",Obese
11,1,14,0,1,1.0370009803733953,0.0,2864779,0.0006231674361844895,0.0013763347517384002,0.45277316103323595,245,232,1760,6,Severely obese,Underweight
9,2,14,0,1,1.0391287244598368,-1.5,2927955,0.0006114564808828881,0.0009569985146894596,0.6389314836933704,3,1558,197,9,Severely obese,Underweight
13,2,14,0,1,1.0361452846043366,2.0,2807062,0.0006063662342222712,0.000952753580945818,0.6364355341706709,1,4014,1566,3844,Severely obese,Underweight
8,4,10,1,1,1.023452298291502,-2.0,2442759,0.0005891593519007049,0.0009473684210526316,0.6218904270062996,0,1,1,-1607,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
7,2,14,0,1,0.963685259306928,0.5,1623003,0.0005877732917886041,0.0009632143840014678,0.6102206336940545,0,0,1624,3,Severely obese,Underweight
10,1,11,0,1,1.006943705959888,1.0,1958734,0.0005699597353343316,0.010745856927604472,0.05303995197164702,967,1492,39,3,Underweight,Normal
9,3,6,1,1,3.5815859931213456,-0.5,4375908,0.0005210589331607305,0.0009245264528357359,0.5635954834634774,42,-1774,8,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
10,3,14,0,1,0.962243183473687,1.0,1471816,0.00047955720424732666,0.0006722751241710562,0.7133347449656732,2,1051,1693,1,Severely obese,Underweight
8,4,6,1,1,1.0054688847010187,-1.0,1936860,0.00045297809989553774,0.0009245283018867925,0.48995590396864286,1,0,-2040,0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,14,0,1,37.39534879269732,0.0,23027877,0.00040707217613839214,0.006097745024225662,0.06675782187040286,558,1514,2411,77,Severely obese,Underweight
14,1,10,1,1,1.0313766730386025,0.0,2705917,0.00039329924993840553,0.010831489587947928,0.03631072593893503,36,175,-2060,1362,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
11,2,14,0,1,1.0204253894197512,-0.5,2390561,0.0003904023062419078,0.000691876193036639,0.5642661362988012,1659,89,1,1886,Underweight,Severely obese
13,2,6,1,1,1.023808861456861,0.0,2448110,0.00035651192902552123,0.056793322122384166,0.006277356486688209,1658,114,0,-1880,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,2,10,1,1,37.3956848875555,1.0,23818954,0.0003360948581709368,0.02824506918947103,0.011899240037840784,195,1276,0,-1536,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,1,6,1,1,32.29037508861032,1.0,18164898,0.000304267813051597,0.08404802744425387,0.0036201660205934906,2411,77,-627,20,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,4,6,1,1,0.9647337981420286,0.0,1813446,0.00029727584300482236,0.0009141937050087117,0.32517817764014195,-1600,3,1510,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,7,1,1,1.006373274266419,1.0,1956591,0.0002776154829754246,0.0043634560592599615,0.0636228437287181,-1,-73,1280,3139,"DomainError(""Height or Weight cannot be negative."", """")",Normal
16,0,14,0,1,30.7386116531055,0.0,14243614,0.00026272150085136954,0.003392836440616295,0.0774341779952255,3309,2994,1286,6012,Underweight,Severely obese
13,2,9,1,1,0.9627939999497328,0.0,1515376,0.00026216960153989616,0.0008244740137619843,0.3179840688291012,1151,3379,8,-180,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
9,1,14,0,1,0.9625182322214333,0.0,1498974,0.00026116075532226933,0.001049327460209087,0.24888394254947918,3655,28,0,37,Underweight,Severely obese
11,0,14,0,1,1.0228631389381975,2.0,2430331,0.0002513240510994907,0.025714140061926526,0.00977376845946375,16,20,3813,110,Severely obese,Underweight
15,0,10,1,1,0.9642190190471728,0.0,1788559,0.00024263450101132334,0.0041886166506101925,0.05792712039569834,2810,-409,801,2939,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,1,10,1,1,1.0253594737439113,0.0,2564719,0.00023374879781673706,0.0009247355305085527,0.2527736743154968,52,114,-4000,201,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,2,14,0,1,0.9644167590767325,-0.5,1791781,0.00019772528147221868,0.0012298229622486722,0.16077540226658926,4642,0,115,1677,Underweight,Severely obese
12,1,14,0,1,0.9638782052177183,0.0,1747272,0.0001690837915197942,0.0007063227304434203,0.23938602600775086,74,1812,5451,92,Severely obese,Underweight
11,4,10,1,1,1.0205909448382937,-0.5,2396883,0.0001655552883047517,0.0009404254970470038,0.1760429601543194,3,1,5522,-1511,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,3,10,1,1,1.0371390693366664,0.0,2877624,0.0001380884283180928,0.6698906348083082,0.00020613577969724465,-2492,13,0,6405,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
12,3,6,1,1,1.0071051044506634,0.0,1968885,0.0001248194734597743,0.6537402316630345,0.00019093130178365946,4895,-5604,54,2,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,3,6,1,1,11.239256016437565,0.0,4744065,0.0001169713776675454,0.09245283018867925,0.001265200615587736,-1234,-7781,126,5,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,0,10,1,1,0.9630218585191329,1.0,1601501,0.00011448675089577373,0.001571627965764565,0.07284596188772847,5768,-944,1286,6012,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,0,17,0,1,30.738348931604648,1.0,12582612,0.00010567567666230363,0.004839962639504589,0.02183398603116499,739,12637,1252,3188,Severely obese,Normal
11,5,10,1,1,1.0307858646498127,-0.5,2584451,9.262306390817615e-5,9.473210561839146e-5,0.9777367799813176,-57,-10227,9,1,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,5,6,1,1,0.955473976449874,0.0,1340199,8.952377600762553e-5,9.244223830160438e-5,0.9684293419588457,-10310,411,9,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,4,6,1,1,1.0363688076351174,1.0,2849523,8.184487474962936e-5,0.9245283018867925,8.852608901490523e-5,-32,-11290,126,5,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,3,10,1,1,1.005005846532772,0.0,1925612,8.17889105085906e-5,9.449773037040549e-5,0.8655119037039328,56,498,10,-11085,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
9,3,14,0,1,0.9639682663096217,0.0,1777553,7.959176112685262e-5,9.572254506285075e-5,0.8314839630997403,6,21,11999,0,Severely obese,Underweight
