bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
24,76,9,0,1,1.1136717523358108,-3.0,1151585,7.36586510255603e-18,9.999921871606642e-18,0.7365922651326265,1,1,680,-135761378477185236,in,out
39,72,6,1,1,1.1136747470209907,-0.5,1271200,7.3536733669787e-18,1.0305942959368708e-16,0.07135371693760229,214,174555285967722,30,-135811903466803316,out,"DomainError(-1.2163266030262866e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
41,90,9,0,1,2.7289964954902524,-0.5,18405510,7.310318226332277e-18,9.773348763812106e-18,0.7479849950101319,-118370075431808304,-68562647089627226,10,15,out,in
51,64,6,1,1,2.2699325584790966,-1.0,2547899,7.295317381796131e-18,3.2814612234497764e-15,0.0022231917079082886,251670936939543,0,1214116464358710,-137070849384085237,out,"DomainError(-6.793629538458195e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
23,78,9,0,1,1.5084131155634857e-11,-1.5,12882,7.291508230111932e-18,9.999898896770938e-18,0.7291581950359947,1,0,-1,-137145837108195793,in,out
26,69,5,1,1,2.283697164605054,-1.0,2756848,7.236415657948919e-18,9.899700292298608e-18,0.7309732056816336,11,-40,-136848311228242694,-3,in,"DomainError(-7.405706827313298e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
27,68,6,1,1,2.294122033353374,-2.5,2964941,7.123264316857028e-18,9.999435114525579e-18,0.7123666722442641,0,-402,-24,-140385075650432864,out,"DomainError(-8.470703109815114e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
26,73,6,1,1,1.1126905634217443,-2.0,906276,7.076712332287536e-18,9.99478162783911e-18,0.708040715224464,0,0,24132,-138691730763658043,"DomainError(""The point should not be at the origin (0, 0)"", """")",out
40,86,9,0,1,2.4983134232878466,-0.5,5206252,6.986787658511889e-18,6.257212562478781e-17,0.11165974607300361,-142584974136969712,12447769861325234,-1,22,out,in
52,64,6,1,1,1.0753742637418828,-1.0,451668,6.851313434205397e-18,5.30784337224107e-16,0.012907904310131604,-219177972632534,35469955570647245,1,181427206266547882,out,"DomainError(-1.731951128685541e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
38,97,9,0,1,2.5380877117600913,-1.0,11278670,6.8357177765068534e-18,9.98672135066731e-18,0.6844806755372315,-1562456852343546,-146282072252811328,2,0,out,in
45,52,6,1,1,0.9813900194290476,-0.5,333423,6.806844984000284e-18,1.3655466749962241e-14,0.0004984703275718573,339207962,6322974775600588,146774809131593731,10,"DomainError(-1.6076197726986872e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
38,96,6,1,1,2.728996568527987,0.0,19352283,6.6959166296660835e-18,1.0,6.6959166296660835e-18,-91746923051181537,114315076779219142,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
39,81,9,0,1,2.525815097208403,1.0,5978717,6.636062430604416e-18,9.969823697402372e-18,0.6656148224901345,-432424634460134,-150691150536289243,12,-1,out,in
27,67,9,0,1,2.525815097212449,0.0,6331090,6.586967247126509e-18,9.997519201624266e-18,0.6588601746377586,-151814934321441900,2077,-2,40,out,in
28,68,5,1,1,1.1263022460255137,-0.5,1494528,6.370807048666098e-18,9.893434876734488e-18,0.6439428902137677,212561,-155427102228546878,11,0,"DomainError(-4.5397093977690726e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
27,67,6,1,1,2.2690402344984872,-2.5,2304452,6.3705677775904146e-18,9.997360971960219e-18,0.6372249432083189,12,-156971879887633423,31,7797,"DomainError(-5.844523336458795e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
39,102,9,0,1,2.895419792613258,-0.5,20981091,6.3473018399969056e-18,9.90795674824364e-18,0.64062672065278,-156412887257465472,-18871861959531426,1,2,out,in
31,53,6,1,1,2.2690402218873764,-4.5,2278678,6.3126058763701395e-18,9.985664848872661e-17,0.06321668083104957,200,-1,158413184599926110,10661980,out,"DomainError(-2.6786178020651213e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
41,64,6,1,1,0.9812173683425734,-2.5,111313,6.2648359194507065e-18,1.0928180067890432e-13,5.732734893212705e-5,34,-159234921802211323,-4789,386178072927751,"DomainError(-7.319005262668643e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
39,67,6,1,1,1.1274068615810127,-0.5,1730353,6.199233234528884e-18,9.995456916968099e-18,0.6202050877739449,-4318772536138,-161310272062599758,0,38147,"DomainError(-6.787904682697826e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
24,75,9,0,1,2.2709255594668205,-1.0,2605929,6.046521673068181e-18,9.999848710069556e-18,0.6046613152236504,31,5,-165384340629109280,54,in,out
37,47,6,1,1,1.113863006188448,-0.5,1476098,5.816132563542878e-18,9.981628456786925e-17,0.0582683736298384,12881375403,-15797,171935571274297128,33,"DomainError(-9.086439012300693e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
41,91,9,0,1,2.552169154869815,-0.5,14003395,5.793655548604593e-18,9.922416780814349e-18,0.5838956049303442,-20081438016450971,-171430431099618140,1,-61,out,in
28,68,6,1,1,1.1137867797772756,-2.5,1378366,5.728181449239597e-18,9.996438972495543e-18,0.5730221997053412,-3,375703,6,-174575475455756669,out,"DomainError(-1.6091006207364938e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
30,67,0,2,1,1.0844417101232342,-0.5,490293,5.6550234336936406e-18,8.071680230070591e-17,0.07006005283294263,-144553768,146253623679986073,0,0,"DomainError(-6.524915033514012e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")"
37,72,6,1,1,1.1136717517493477,-1.0,1108763,5.636199892235798e-18,1.0026003169923531e-16,0.056215819970449755,209,-32224808226800,2,177392284456882786,out,"DomainError(-8.704694952303049e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
49,32,6,1,1,2.269040221887284,1.5,2266761,5.620949108716469e-18,7.60658176459929e-14,7.389586127734969e-5,177903819885763985,483022,-13602215,-859932820301021,out,"DomainError(-2.3911174625014717e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
30,68,5,1,1,1.126383932321517,0.0,1527622,5.614376894027683e-18,9.885594057307873e-18,0.5679352056619484,26,1,-176384892006332652,87153102,in,"DomainError(-4.5169915202166467e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
37,80,6,1,1,2.283697170445628,-2.5,2842760,5.5870565678570745e-18,1.8653784587969985e-13,2.9951329937948485e-5,178984321680468326,22,4,-535162623048445,out,"DomainError(-5.957102817988207e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
34,63,9,0,1,1.1274015835316098,-1.0,1628542,5.513795968562966e-18,9.996149167668001e-17,0.05515920056892546,181363257853839006,-61155341296,0,-30,out,in
36,79,9,0,1,2.525815165245216,-1.5,6889895,5.297668563609299e-18,9.999837057736285e-18,0.529775488642668,34953947922039,-188762277376959072,52,0,out,in
41,65,6,1,1,1.1126905634217443,-2.5,905220,5.13918206151676e-18,1.0813656346321891e-16,0.047524924936834884,0,194394175420129702,-20733,-189318223382801,"DomainError(-2.1016786742789263e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
38,87,9,0,1,2.5381950696046287,-1.0,12375894,4.993722993775388e-18,9.992782315070245e-18,0.4997329909052746,1247216347564858,-200247511824532873,1,12,out,in
47,66,6,1,1,1.126207781646768,-0.5,1486667,4.971702317935368e-18,1.628913086293777e-17,0.305215935691655,1583521096,0,-201128226188921638,-2017860089904124,out,"DomainError(-8.285090663183522e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
34,73,6,1,1,2.2836971707671925,-3.5,2866439,4.943746218193007e-18,9.995484948531208e-18,0.49459793533273927,10,-52035094205,-202275755240016702,0,"DomainError(-4.0203499120795054e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
39,50,6,1,1,2.293899128275584,-1.0,2928628,4.891984238406502e-18,3.645964969234674e-14,0.00013417529459789024,0,-93521807879,204416030646417553,57520753,out,"DomainError(-7.214957929440809e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
25,74,6,1,1,0.98130695904635,-3.0,278751,4.873947721177679e-18,9.998727466101643e-18,0.4874568026483034,1,-205172492034521192,-512,1,"DomainError(-5.619757312252204e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
36,76,9,0,1,2.2709255589137665,-4.0,2585236,4.807848912172595e-18,9.985162126130299e-17,0.048149933385566904,-33753958109016,207993222145593142,-1,1,out,in
26,64,9,0,1,2.269287328497807,-1.0,2428964,4.798657528983242e-18,9.996120864944948e-17,0.04800519715414295,208391616605297500,901976,6,2,out,in
27,68,9,0,1,1.075374273466867,-1.5,459390,4.761893833318536e-18,9.985438668587091e-18,0.4768837896224673,-80,0,-210000481951758725,1098,in,out
38,78,6,1,1,1.1136717517493477,-3.5,1113169,4.699188225919981e-18,9.969858217717398e-18,0.4713395239231257,-212698231169984114,422,104481112141076,0,"DomainError(-5.083926967425777e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
36,88,9,0,1,1.127406861262861,-0.5,1720650,4.665345833049211e-18,9.994576990000328e-18,0.4667877227537429,-214346300597756624,186783328946956,0,6,out,in
39,91,9,0,1,1.0844417101232344,-3.5,491163,4.655521370381164e-18,9.961565118120328e-18,0.4673483850356665,-2,1,69741275172096924,-203161614887295342,in,out
31,64,9,0,1,1.0939529157743295,-1.0,564349,4.553041986741132e-18,9.997239858500673e-16,0.0045542990377185665,10,15,-219633379817732868,-5485230,in,out
28,68,9,0,1,1.1122478421271769,-0.5,848028,4.508354736297331e-18,9.999753744235014e-18,0.4508465759865792,59,0,-221810407231017993,957238,in,out
26,71,9,0,1,2.8954197926131466,1.0,20867546,4.495434007683676e-18,9.996474120070424e-18,0.4497019602799718,1583,-222447932344414860,-1,0,out,in
29,68,6,1,1,2.269287878230355,-5.0,2476421,4.471322527124299e-18,9.997220811564164e-18,0.4472565537366296,-223647476534925270,0,7802075,29,"DomainError(-4.142300921973365e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
31,57,6,1,1,1.1710789483927135,-2.0,2073800,4.4508894447557284e-18,9.999427220980671e-17,0.04451144396967987,224674194318228347,-4,-2,953567504,"DomainError(-1.9299970120745992e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
34,47,6,1,1,2.158913250573091,-4.5,2105410,4.319123108532866e-18,9.999261139797737e-16,0.0043194422549306805,-44152294,232,2324,231528478089545436,out,"DomainError(-1.9225890534729014e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
48,50,6,1,1,2.2709255593836257,-3.0,2591247,4.2608597892224e-18,3.4791364549390146e-14,0.00012246888974916874,1738500937480171,202,1922356177,-234687976971415431,"DomainError(-1.754109197096718e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
38,77,9,0,1,2.283694263428234,-3.5,2732235,4.1891669582611946e-18,9.992411527245751e-18,0.4192348310354139,-238710927790760163,-88499049908590,-1,22,out,in
36,62,6,1,1,1.1126905636586792,-1.0,943256,4.16476436400854e-18,9.987166389207076e-17,0.041701161287442993,6,240109622636733169,4643951059795,9802,"DomainError(-7.692512949921815e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
34,73,9,0,1,1.1136709727944452,-0.5,1058682,4.1477816971186026e-18,9.99950982564279e-18,0.4147985020707727,-1,3,848559675670,-241092726911951498,in,out
32,64,6,1,1,2.2690402344917833,-2.0,2290399,4.085811679270556e-18,9.995821767717867e-17,0.04087519539880094,22,33361616333,1,244749443882301686,out,"DomainError(-2.0900548805270866e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
40,34,6,1,1,1.1136717590360297,-1.5,1200732,4.060495080990152e-18,2.114491727752729e-11,1.9203173167793027e-7,24024843,246275391284874574,2045,3664862989,out,"DomainError(-5.015523345563355e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
35,84,9,0,1,2.2836941674063698,-3.0,2680777,3.9212078698274754e-18,9.998081651508365e-18,0.3921960238478249,11712542056522,-255023460153704821,1,0,out,in
30,55,6,1,1,1.1115182763124638,-6.0,776739,3.899828358241921e-18,9.9944751518145e-17,0.039019841452443915,-819121,256421541703651259,0,3188,"DomainError(-1.3416953059387282e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
37,71,6,1,1,2.2835837881331313,-3.0,2628020,3.794141461944826e-18,9.924056526697075e-17,0.03823175988304848,22,-38600976169584,49,263525636158893217,"DomainError(-3.927471627155083e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
27,56,9,0,1,1.0939672412410684,-1.5,643693,3.777246209993091e-18,9.987697779309191e-17,0.037818987853418494,264743134126231286,5886,-36,18,out,in
30,73,9,0,1,1.1136717591035186,-2.5,1207346,3.769924891764082e-18,9.99209041649716e-18,0.3772909105726118,-265257274006874009,111356019,5,1,out,in
30,65,9,0,1,2.294149839689934,-3.0,4233699,3.710481400166272e-18,9.971758728058856e-18,0.37209899490704684,-269506808457573332,-948611,7,-11,out,in
23,78,5,1,1,2.269287328497866,-1.5,2434312,3.645536215562857e-18,9.90249053404472e-18,0.3681433678759419,0,-271644883929105315,0,14,"DomainError(-3.277368211996264e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
35,81,6,1,1,1.1274068610061057,-1.5,1687728,3.6082244218651225e-18,1.0061806886353261e-16,0.03586060100953562,280703504772098,1,1,277144481650415206,out,"DomainError(-3.3710892405019834e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
31,64,6,1,1,1.0842964637114958,-2.0,463626,3.601481630810103e-18,9.997056748664664e-16,0.0036025419494504353,-277663501444838013,44393936,442,4,"DomainError(-1.621142587512432e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
35,64,9,0,1,2.2690433541861825,-0.5,2362936,3.523307525064028e-18,9.995449962332803e-17,0.035249113730161034,283824217127204709,-224571037963,-1,22,out,in
37,92,6,1,1,1.113671752073417,-2.0,1134331,3.4360058347124083e-18,9.986819722196455e-18,0.3440540562753554,1,-289743581293919702,0,1292012970052034,"DomainError(-3.709476918786282e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
30,67,9,0,1,1.113786779777615,-4.0,1385994,3.4340924319305945e-18,9.999591718447158e-17,0.034342326453143196,2458556633,291197753066249049,6,0,out,in
31,64,5,1,1,9.718902635527197e-9,0.5,29962,3.4054899062580208e-18,9.881446762878725e-16,0.0034463474711530118,-290820011994355854,-1477608,7,-11,"DomainError(-1.6789903279682557e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
34,77,9,0,1,1.1704510418514769,-2.5,2015903,3.3942847492893795e-18,9.993312477610715e-17,0.03396556203855355,-4555062586914,294612878336101275,0,6,out,in
37,58,6,1,1,2.294122033353307,-1.0,2960432,3.3690545824794405e-18,9.985497911457463e-17,0.033739475110337286,2,296819174493435964,-960409150861,32604,out,"DomainError(-6.806860150589393e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
40,78,6,1,1,2.270925559724989,1.0,2611366,3.309895509567102e-18,1.0037725770105358e-17,0.3297455604360828,-302356484812877767,2644,-232143694088478,0,"DomainError(-2.9382743110471946e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
46,45,6,1,1,2.2938991282825936,-0.5,2939821,3.272882759810231e-18,9.931127658063846e-17,0.03295580192399124,5560818860669,305541039262853505,-270230017884,53,out,"DomainError(-6.397222229155007e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
32,70,9,0,1,2.717841395900868,-0.5,16772597,3.204519121092168e-18,9.989691763799007e-18,0.3207825823720423,-404581837,-312059301945802992,31,0,out,in
68,3,6,1,1,1.0566394148791025,-2.0,345829,3.180693716150978e-18,9.299024429399008e-18,0.3420459576485428,-63432254890349757,2280892469416160,-58703730148993,-305662536532441246,out,"DomainError(-6.166049128858857e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
48,70,6,1,1,1.1710789483919928,-4.0,2060100,3.0942941727909776e-18,6.182654221030499e-17,0.050047990105376354,-230580122,232432422546296900,-224538546746435400,0,out,"DomainError(-4.821406822096764e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
25,72,5,1,1,1.1126905636535434,-1.0,930337,3.0632012682262046e-18,9.90125899699808e-18,0.3093749258710355,-27,-323223622349282471,0,53,"DomainError(-4.890220649602648e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
38,71,6,1,1,2.283697164699157,-2.0,2789680,3.013584324184591e-18,9.980103067042513e-18,0.3019592386912725,1337,-3831694646539,-331830767736657102,1,"DomainError(-8.87115831595157e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
32,70,5,1,1,1.1703892028872402,2.0,1970514,2.8781608455831618e-18,9.90179894537485e-18,0.29067049951842905,31,0,-546617870,-344037783694727085,in,"DomainError(-6.271206932403297e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
35,76,9,0,1,2.293899128192789,-4.0,2894175,2.8522939795111804e-18,9.991126639341464e-18,0.2854827170621452,6929185333292,-350594997215563404,0,48,out,in
27,58,5,1,1,2.2835931415849116,-1.5,2663145,2.8378549606439372e-18,9.900343041501999e-17,0.028664208389019633,-47,1,17041,348957672562383347,in,"DomainError(-2.887989285912973e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
25,74,9,0,1,2.2690402218873125,-1.5,2269763,2.82478365147864e-18,9.995974164270897e-18,0.2825921320980804,-354009412181547963,-191,1,5,out,in
43,68,0,2,1,2.2690433449594165,-2.0,2325312,2.820422374563473e-18,2.87550806648916e-18,0.9808431447062698,-100696785792996398,0,2715621262457109,2395813,"DomainError(-4.082260625485777e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.5453548631042816e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
49,16,6,1,1,2.2835837884656796,-1.5,2644448,2.7184602886973494e-18,2.6260340757695193e-14,0.0001035196120941708,367855294105543050,579067853250,3315935580,634830712,out,"DomainError(-7.048305270101189e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
37,92,9,0,1,2.486565670393171,0.0,4635701,2.688527287783568e-18,9.997919159580227e-18,0.2689086843843263,-371950184333604352,-701740528250539,0,1,out,in
41,102,9,0,1,2.29412569937397,-0.5,3493878,2.645627859508743e-18,6.758446336128814e-18,0.39145503684270405,-217011191089957578,-309477976998243926,1,55,out,in
27,72,5,1,1,2.2836941674063698,0.0,2684902,2.584965780689375e-18,9.897923233553777e-18,0.2611624398061998,405025,-383096468639451483,2,0,"DomainError(-5.042880137505839e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
44,52,6,1,1,1.1115182848464187,-3.0,791296,2.434047403780104e-18,9.905145368046869e-17,0.024573565690738146,-4203859350346,970623487,-410842545975033162,-7,out,"DomainError(-4.911063245089581e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
28,55,6,1,1,1.1136823270424068,-2.0,1291791,2.4009998615216686e-18,9.997959084833904e-17,0.02401489985254882,25,55607,416493151884746685,288,out,"DomainError(-5.582117889892511e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
32,52,6,1,1,1.113863043365082,-1.5,1483607,2.335586986272521e-18,9.998079559645611e-17,0.02336035607977606,-7215,428157891732369026,27340149,0,"DomainError(-6.480977547981993e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
41,26,6,1,1,1.056639415271985,-1.5,369823,2.2709677759941205e-18,3.6633639559643035e-12,6.199132281947497e-7,440340902558117850,2939049,71182284,11237767,"DomainError(-7.153640514228887e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
35,76,6,1,1,0.9812173683425734,-1.5,112464,2.2420227471602646e-18,9.993396782581551e-18,0.22435041817493936,3,-446025941228250220,50,-136509455469,"DomainError(-8.455704184666158e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
26,60,5,1,1,1.1273060535455244,0.5,1594662,2.156584907735379e-18,9.857240562525923e-17,0.02187818075510935,459105044438379630,4281,1,-16,"DomainError(-7.616424008722243e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
26,70,6,1,1,1.0566394152819627,-2.0,399030,2.1215929695416243e-18,9.99982345366051e-18,0.21216304261501728,111,1,-471343945024503127,-12,out,"DomainError(-1.3972107542470277e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
31,53,9,0,1,1.1136717523358588,-1.0,1165389,2.1082603495610027e-18,9.997034922144623e-17,0.021088856505752072,474324720003498247,15100453,-12,-2,out,in
30,61,5,1,1,1.1136717523358588,-4.5,1163394,2.1060132779247603e-18,9.89274866570065e-17,0.02128845429204688,22,0,493532064,470082506305721789,in,"DomainError(-1.0119991919742685e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
39,58,0,2,1,2.2709255597264333,-2.0,2618031,2.000000110859902e-18,2.700492111485514e-17,0.07406057963856527,120862,97815361784374,0,138753269860993294,"DomainError(-3.599496289106205e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.774523269299701e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
28,72,6,1,1,1.127406865683972,-4.5,1747103,1.9984542760553406e-18,9.997254258722473e-18,0.1999003150601792,-500386729874978770,0,0,1388221,"DomainError(-3.126827485973125e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
40,56,6,1,1,1.1136738891339266,0.0,1224915,1.9715436822754875e-18,5.453193237186159e-15,0.0003615393030328046,29895676943264,1848208,6,507216759768913287,out,"DomainError(-7.234754539844638e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
37,82,9,0,1,1.1136738895123348,-0.5,1262004,1.9364078561215522e-18,9.998804801233758e-18,0.19366393230145046,52,0,113874525963427,-516420119101935214,in,out
35,72,9,0,1,1.0939672512133258,-1.0,699529,1.9271487837826532e-18,9.995042900658221e-17,0.01928104564369345,96854584875871,518901286187913568,-3,1,out,in
40,48,6,1,1,2.2836941674063667,-1.5,2670327,1.9228202866788285e-18,1.0,1.9228202866788285e-18,-520069402848011573,-2,896027191,3391637390,out,"DomainError(-6.140675161452189e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
24,76,5,1,1,2.269040089651051,-3.0,2229528,1.8991866905624387e-18,9.901850521636179e-18,0.1918011877085595,0,-521478283470550265,1,-61,"DomainError(-4.0489612972320947e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
38,61,6,1,1,2.283583788530299,-3.5,2655934,1.8818016204355792e-18,9.995780423498885e-17,0.018825959962182528,19102197174327,31623,531424745140839515,8,out,"DomainError(-6.073937127353993e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
22,81,5,1,1,1.1273057206961887,-2.0,1575590,1.880681833909146e-18,9.90208311538067e-18,0.1899278982003219,6,2,-526457475182280498,3,in,"DomainError(-8.73318874782606e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
33,74,9,0,1,0.9813069551324227,-4.5,265488,1.822795471545244e-18,9.997459975401452e-17,0.01823258583710458,-524602764566,548607902318195766,3,3,out,in
35,65,9,0,1,2.269932558472048,-4.0,2543055,1.8119359606278884e-18,9.996219464197542e-17,0.0181262122857298,551895884694177145,-217662274705,-77,0,out,in
42,36,6,1,1,2.2836971707671925,0.0,2867647,1.753291292868283e-18,9.982435937336031e-15,0.00017563762030374484,-570355881181290638,22498,-177593898,94037338,"DomainError(-4.4533984815820836e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
36,72,6,1,1,2.294122033353374,-2.5,2963695,1.7408252397210284e-18,9.995406238882624e-18,0.17416253007798044,1,-952571682928,-13,-574441153220573169,"DomainError(-2.5298694906773376e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
41,90,6,1,1,2.270925559724989,-1.0,2612242,1.7091114673467882e-18,3.108422248350324e-17,0.05498324650886261,-131902481526570872,32,453196863428613671,35,out,"DomainError(-3.841978746141721e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
26,61,6,1,1,1.1136717591035186,-3.0,1209774,1.600119646087433e-18,9.999824013299288e-17,0.01600147806560746,624953266741753674,0,35,-1017,"DomainError(-6.552952748622815e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
34,81,6,1,1,1.1274015835316071,-2.5,1615502,1.5959136572341936e-18,9.999605794409042e-18,0.15959765715229468,2,2944722016290,0,-626597370067604046,out,"DomainError(-3.587739606678201e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
28,66,6,1,1,2.2836971638584527,-4.0,2743803,1.5896597947502654e-18,9.999902710954457e-18,0.15896752605491477,1004,0,-629065415947754937,3000,out,"DomainError(-5.690333079763303e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
33,59,6,1,1,1.1136823276379841,-4.0,1337965,1.5552488587064985e-18,9.989844828318764e-18,0.1556829846143104,20299685,26037,-642983914998741497,1,out,"DomainError(-6.102593766138296e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
39,102,6,1,1,2.7289964954902555,1.0,18657323,1.4225337511674444e-18,5.799378236346773e-17,0.024529073517776747,-542669918261698445,426080453340678589,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
33,66,6,1,1,1.1115182848464187,-4.0,798386,1.3704598518346482e-18,9.991560400185979e-17,0.013716174420655446,1,729681996207069001,12,-87263884228,out,"DomainError(-3.5198118842576614e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
44,42,6,1,1,0.981217376890764,-2.0,130601,1.3610812703775059e-18,1.8650516566427858e-15,0.0007297820762924822,518938482,927,734709985591632834,13069529927180,out,"DomainError(-7.724631327252287e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
52,66,6,1,1,1.1136716048048694,-5.0,1075439,1.3147555576412575e-18,3.2086018534596684e-15,0.0004097596453806274,16780154608647107,537825295875049,0,-759874711488238744,out,"DomainError(-9.531368416440417e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
