bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
8,0,20,0,1,240.99937329758615,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,87,23,88,23,Severely obese,Obese
8,0,20,0,1,258.1254737116315,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,75,17,76,17,Severely obese,Obese
10,0,20,0,1,263.9111879973458,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,114,39,115,39,Severely obese,Obese
8,0,20,0,1,265.69690228306007,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,93,25,93,26,Obese,Severely obese
6,0,20,0,1,272.1897233499609,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,46,6,46,7,Obese,Severely obese
8,0,20,0,1,274.10593903914014,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,95,27,95,28,Obese,Severely obese
10,0,20,0,1,284.4071079376615,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,171,88,171,87,Severely obese,Obese
12,0,20,0,1,287.19282222337586,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,189,107,189,106,Severely obese,Obese
12,0,20,0,1,291.97853650909013,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,195,113,194,113,Obese,Severely obese
8,0,16,0,1,22.390067488116102,-814.5,5966602,0.7071067811865476,0.7071067811865476,1.0,66,11,67,10,Obese,Normal
9,0,11,0,1,28.46711839422255,-467.5,13066432,0.7071067811865476,0.7071067811865476,1.0,99,18,100,19,Underweight,Normal
9,0,15,0,1,29.1742251754091,-468.0,13517924,0.7071067811865476,0.7071067811865476,1.0,99,22,100,23,Normal,Overweight
9,0,18,0,1,31.186102838898247,-428.0,13958485,0.7071067811865476,0.7071067811865476,1.0,100,24,99,25,Overweight,Obese
10,0,18,0,1,44.17577520751111,0.0,29999457,0.7071067811865476,1.0,0.7071067811865476,120,37,121,36,Obese,Overweight
10,0,18,0,1,53.22418017391566,0.0,29999457,0.7071067811865476,1.0,0.7071067811865476,122,36,121,37,Overweight,Obese
10,0,11,0,1,56.93128695510221,0.0,29999457,0.7071067811865476,1.0,0.7071067811865476,140,36,139,37,Underweight,Normal
