bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
44,80,6,1,1,3.7477240735123e-20,9.166298784665823e-19,0.040885903477004444,42660.0,55.0,1.518220298269787e15,-2.4669059994842903e19,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,87,10,1,1,3.1053254143151296e-20,9.473267505264886e-19,0.032779876769966715,3.0,-3.0,0.0,3.050786293395827e19,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
53,22,6,1,1,2.96942785017357e-20,4.421025104459041e-15,6.716604814522786e-6,3.1134896911435166e19,3.72625803076e11,-6.3170618182e10,-8.3878399e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,90,6,1,1,2.9120607930713386e-20,9.241107146832342e-20,0.31512033642738707,1.0,0.0,-3.1748248665911136e19,44176.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
43,91,6,1,1,2.879351018213505e-20,9.13246485363072e-19,0.031528739112188155,10.0,-49.0,3.2108582745948594e19,1.455417608486909e17,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
39,93,14,0,1,2.8522670874223294e-20,9.537345435252295e-20,0.29906299470706726,0.0,7.581552134633659e15,3.3466200772716597e19,39.0,Severely obese,Underweight
44,68,14,0,1,2.849430792353322e-20,6.060992075983216e-18,0.0047012613721180065,3.3499512346185597e19,23464.0,267.0,9.002115411386249e15,Underweight,Severely obese
39,60,6,1,1,2.7113449628301106e-20,8.616419532671732e-16,3.146718834371092e-5,-58.0,-3.4098512530168107e19,3.4374886e7,3.14752e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,60,10,1,1,2.0946996377246688e-20,9.284659938433137e-15,2.256086546642188e-6,1.593771e6,4.522693392364808e19,-11885.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
36,76,14,0,1,2.0138209602539784e-20,9.544653175050977e-18,0.002109894328604793,4.7399717918571545e19,61.0,23.0,2.34655134798e11,Underweight,Severely obese
36,83,14,0,1,1.944908763756951e-20,9.515679147954822e-20,0.20438990570367904,0.0,4.907918933439139e19,6.991358860708e12,32.0,Severely obese,Underweight
33,72,14,0,1,1.7592570112102736e-20,9.544466821631858e-20,0.18432218835137465,199.0,6.29756932e8,5.425844253926144e19,0.0,Severely obese,Underweight
28,87,6,1,1,1.6477440524294467e-20,9.213458632465132e-20,0.17884098883597854,89.0,10.0,-5.610873245293532e19,619.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
46,89,10,1,1,1.5326136268604566e-20,8.773740327456073e-19,0.017468189958441984,-8.97279482534395e17,184945.0,0.0,6.180739813863641e19,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
41,92,14,0,1,1.5211349954310716e-20,9.524334755064005e-20,0.15971036660826074,10.0,6.275216125971424e19,5.5194614114390104e16,18.0,Severely obese,Underweight
26,81,6,1,1,1.4801476731261377e-20,9.24499660342268e-19,0.016010256537878638,6.24618961116324e19,1.0,-3.0,533.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,64,14,0,1,1.4033646653968362e-20,9.543791467079396e-19,0.01470447746304641,6.801834748173121e19,4.6307787835e11,1.0,4.779291e6,Underweight,Severely obese
43,80,10,1,1,1.398115444960523e-20,8.382172579093865e-18,0.0016679630868583991,0.0,121060.0,-6.7760385914007626e19,4.82686573227809e14,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
44,78,6,1,1,1.3973832422780326e-20,9.135017643267663e-19,0.015296995548857838,6.616139521528405e19,2.2252219926746936e16,-1.0,-2468.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,84,6,1,1,1.3682388776816648e-20,9.244997793867686e-19,0.014799775058780797,6.757067913852201e19,41.0,0.0,-6.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,85,10,1,1,1.3427100055596763e-20,9.434938790812367e-20,0.1423125295595125,-7.055644309865285e19,102271.0,5.0,14.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
31,76,6,1,1,1.3393538192913202e-20,9.237912845516861e-19,0.014498446150001357,-5.685353e6,-6.0,6.902793635037404e19,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,88,6,1,1,1.3280811794685408e-20,9.242150184305358e-20,0.14369829022296499,-183.0,-6.961383958898971e19,18.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,59,10,1,1,1.3040998005315044e-20,9.471771302161846e-16,1.3768277959095734e-5,3354.0,-5201.0,87282.0,7.264539268133605e19,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,53,6,1,1,1.0871480494629694e-20,9.231899474729431e-17,0.00011775995313194542,1213.0,-8.504161897195207e19,1.6535261e7,1.36603133e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,94,6,1,1,9.80643798200983e-21,9.244131703394757e-20,0.10608284581675287,0.0,-9.42776881455697e19,150.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
37,83,10,1,1,8.725706010968032e-21,9.466905038753999e-20,0.09217062994979064,15.0,1.69998819653e11,-6.0,1.0857212257038787e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,85,10,1,1,8.710971222401784e-21,9.473369700863567e-20,0.09195219333209086,-131.0,500.0,2.0,1.0875577439818745e20,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
33,90,6,1,1,8.691807815931346e-21,9.219309613044803e-20,0.09427829393681418,1.0636778003616429e20,0.0,-5.97516875e8,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
33,85,6,1,1,8.616653506871162e-21,9.170521886510547e-21,0.9396033959142389,26214.0,85.0,2196.0,-1.0729551805112595e20,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,84,10,1,1,8.524559241495486e-21,9.465177869783178e-20,0.09006232485825183,261.0,1.111340063708012e20,912.0,-3.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,80,10,1,1,8.475933983883316e-21,9.432941312202032e-20,0.08985462437807416,9.0,1.1177156675053637e20,-16.0,1.4401844e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,85,10,1,1,8.244586093850798e-21,9.443064216261371e-21,0.8730837686831843,-1.1490794204444343e20,57963.0,56.0,8795.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,79,6,1,1,7.165629852845643e-21,9.063102250179991e-20,0.07906376486818667,2168.0,4.0,-10429.0,1.2902261502101453e20,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,81,6,1,1,7.011761937827795e-21,9.233400204408979e-20,0.07593910999849932,1.3185392061003232e20,-640813.0,122.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,87,10,1,1,6.95130892981794e-21,9.391882543954682e-20,0.07401401047431456,18.0,1.362863355114105e20,31.0,-75.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
39,70,10,1,1,6.826719330018164e-21,4.0152311574535183e-14,1.7002058069174046e-7,1.0,1.877501e6,-9.65518739e8,1.3877360050338026e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
47,84,10,1,1,6.703241348037495e-21,9.229982430269356e-20,0.07262463822308572,3.610226285336376e15,-1.413298987094878e20,0.0,2.2187275e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,120,10,1,1,6.6053850079501015e-21,4.112125479624193e-19,0.0160631893182252,0.0,1.275816762937704e20,6.552296523818985e19,-2.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
38,85,10,1,1,6.5627350704992924e-21,9.192637870752233e-17,7.139120634110506e-5,16.0,9.373748911e10,-51.0,-1.4435573130112377e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
35,82,10,1,1,6.5031883965782365e-21,9.356589609489439e-21,0.6950383278521388,-1.4567752974081232e20,3173.0,63.0,1.272521e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,90,10,1,1,6.34540275876968e-21,9.468472724870816e-20,0.06701611699321079,0.0,1.4929996677410567e20,-2138.0,1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
43,94,14,0,1,5.6170599447289436e-21,9.461237588175732e-21,0.5936918814668511,0.0,3.87743028939994e16,1.6993684224322437e20,6772.0,Severely obese,Underweight
46,99,6,1,1,4.8872596691530314e-21,1.466376140215184e-18,0.003332882699820694,41268.0,6.0,-6.527349090186516e17,1.8916997678912736e20,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,88,10,1,1,4.685279586754864e-21,9.4722926996319e-20,0.04946299418024675,1.0,7942.0,-1.0,2.0220104339788215e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
36,88,6,1,1,4.5716700375680755e-21,9.226784970176981e-18,0.0004954781164126755,2.0222988411005275e20,9.38592322808e11,-3.0,2.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
49,61,14,0,1,4.508463941549512e-21,9.270657960036961e-20,0.048631542237715535,8.74267333034e11,2.1172307282304437e20,56.0,8.5366392519331e13,Underweight,Severely obese
27,104,6,1,1,4.400755859579637e-21,9.245005369254292e-21,0.47601441900888863,3.0,-2.1008397906788313e20,397.0,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
31,80,10,1,1,4.2918144922724274e-21,9.47334606469282e-19,0.00453041033544423,-1300.0,5847.0,3.0,2.2073843656532777e20,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
33,78,14,0,1,3.897839485774892e-21,9.539950162401449e-19,0.00408580696903107,1789.0,1.23816e6,2.4489090893277014e20,9.0,Severely obese,Underweight
48,100,6,1,1,3.855797590811792e-21,8.218242026037116e-20,0.04691754731237916,393700.0,7.0,2.3975599876020676e20,-3.1085712009277967e18,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,84,10,1,1,3.773285660800192e-21,9.458042904570548e-20,0.03989499412163559,2.0,2.5107254160336463e20,-2.0,1.007503e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,96,14,0,1,3.737933073050498e-21,9.545221473279779e-21,0.39160255039804,14.0,0.0,0.0,2.553671871300942e20,Underweight,Severely obese
39,96,6,1,1,3.53145093366405e-21,9.201824139302188e-20,0.03837772685288304,-2.0,3.0,2.32945847198452e14,2.617984276868273e20,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,37,6,1,1,3.458735639854843e-21,7.524141543831577e-17,4.596850842991352e-5,2.673023897037647e20,2.64326521283e11,-3.786147e6,-1.772516e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,83,6,1,1,3.403173758734116e-21,9.23416570589011e-20,0.03685415517899322,-1.0,16.0,2.716664994004569e20,33355.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,66,10,1,1,3.2904549266476717e-21,9.470466611339492e-19,0.00347443802051721,95450.0,-113.0,63586.0,2.8791411588117827e20,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,88,10,1,1,3.1067446474987e-21,9.459054169550227e-18,0.00032844136335529877,0.0,3.049392623289385e20,4.39715801102e11,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,86,10,1,1,3.091633092860593e-21,9.463705794673356e-20,0.03266831365996941,26676.0,3.0642977112657986e20,0.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,107,10,1,1,2.7470470852939526e-21,9.469547973469076e-21,0.2900927365266411,1.0,1.0,-3.448679224044887e20,58.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
34,85,14,0,1,2.698696023740464e-21,9.545448529549029e-20,0.028272071400168797,3.5370617740875805e20,15.0,0.0,3.115319458e9,Underweight,Severely obese
42,99,14,0,1,2.6137376648501285e-21,9.539203228741495e-21,0.27399957859949675,3.0,3.6520323187406936e20,5.8080000558634024e16,403.0,Severely obese,Underweight
30,89,6,1,1,2.4707910761845457e-21,9.192804783430537e-20,0.026877445288928513,-209173.0,3.741831151966402e20,2.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,83,14,0,1,2.3274944812319008e-21,9.543684539697451e-21,0.24387797726869184,9.0,60860.0,4.101171720244986e20,112.0,Severely obese,Underweight
28,102,6,1,1,2.1485547095186427e-21,9.23903544219773e-21,0.2325518419060807,1.0,0.0,-4.30302425063182e20,2279.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,96,10,1,1,2.1210882855049458e-21,1.762569659311523e-17,0.00012034067841230534,-4.4664261621109e20,5.5090560471004e13,0.0,242.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
48,78,14,0,1,2.104787778417711e-21,9.511738114572184e-21,0.2212831927314243,4.5351149128979055e20,0.0,3.56482714e8,6.664704475689652e16,Underweight,Severely obese
35,100,10,1,1,2.0882672740498953e-21,9.449382072052539e-21,0.22099511461454688,0.0,3.0,-4.53662437191455e20,2.2917248992e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,83,10,1,1,2.03705280886709e-21,9.458777673234207e-20,0.021536110470504036,16108.0,4.65068169528463e20,-8.0,19.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
51,74,14,0,1,1.826189507164019e-21,5.925517380325014e-20,0.0308190726640625,1.939959534604262e18,5.2269431866990717e20,111.0,2.89614e7,Underweight,Severely obese
28,90,14,0,1,1.8241362228205087e-21,9.541199106174925e-21,0.19118521713271389,5.23286277967509e20,10588.0,0.0,0.0,Underweight,Severely obese
36,84,10,1,1,1.805479988337653e-21,9.420308785792693e-21,0.19165825976539122,-1.0,-5.247183171078395e20,417.0,1.19956726e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,110,10,1,1,1.695681273618872e-21,9.46875690458525e-21,0.17908172009334591,1.0,-5.58694865474799e20,0.0,9.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
50,75,14,0,1,1.6078246101059145e-21,4.6890547336723146e-20,0.03428888553080972,0.0,1.8861284576e10,5.936875503660336e20,1.6156223809228112e16,Severely obese,Underweight
44,62,6,1,1,1.577777856075317e-21,9.080596132239194e-18,0.00017375267362389026,5.8596861296211467e20,2.24981561495e11,-8.0,-6.5577016e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
33,90,10,1,1,1.4530331634409554e-21,9.468176809297946e-20,0.015346493762284273,1.0,5.356032e6,-58.0,-6.519936673772419e20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
40,76,10,1,1,1.387187051636466e-21,8.882759405581799e-17,1.5616623036809682e-5,1811.0,6.829420876838636e20,-1.82278939898e11,44.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,81,14,0,1,1.3515945729155108e-21,9.544133370674756e-21,0.14161522271560156,42.0,7.0623652511893e20,2429.0,496.0,Severely obese,Underweight
52,91,6,1,1,1.3396702029043216e-21,1.7554255965844952e-19,0.007631597747639647,-4.0,6.167299279987288e20,3.096849422202181e20,1.7652557e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
43,128,6,1,1,1.277734523514165e-21,9.19490474910463e-21,0.1389611484163103,0.0,-7.235656908921816e20,1.9734454162181755e18,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,93,10,1,1,1.2441378241443664e-21,9.470328388951865e-20,0.013137219461109545,24.0,4.0,7.614658140501173e20,-3.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,92,10,1,1,1.2279599356270596e-21,9.468271710882429e-20,0.012969208881233252,0.0,7.714978262453298e20,1.0,-101.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
49,74,10,1,1,1.2082182589382691e-21,6.730073365764386e-17,1.7952527309500474e-5,-7.841037114294469e20,1.731628718682933e15,20.0,3.40960171e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,93,14,0,1,1.1885062667232983e-21,9.538805274396604e-21,0.1245969733666127,21.0,99.0,8.031471783292554e20,0.0,Severely obese,Underweight
38,69,14,0,1,1.0121506458930939e-21,9.495824036434093e-19,0.0010658902713546706,9.430863463048922e20,2.4677117e7,1.0,5.5970163e7,Underweight,Severely obese
25,96,6,1,1,9.392792319078632e-22,9.244257915154414e-20,0.010160677477075494,9.842954794272319e20,7.0,0.0,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,90,6,1,1,9.35642053826692e-22,9.158738290731709e-21,0.10215840043966819,-37.0,-9.881217909194597e20,7992.0,16.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,72,6,1,1,9.352876364300865e-22,9.235810995756085e-18,0.00010126751585322147,9.884962292623033e20,2.16230892e8,5246.0,-2.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
47,57,10,1,1,9.194468912567654e-22,9.394453808507645e-17,9.787124509826336e-6,830362.0,1.0303677460186818e21,135259.0,-1.35423124517e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
35,84,6,1,1,8.506658657653797e-22,9.21525154219042e-18,9.231065065025677e-5,4.0128244e7,55.0,-51.0,1.0868289643371967e21,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
50,67,10,1,1,8.2634656796094325e-22,1.909915985447684e-17,4.326612135073825e-5,5.91590046081e11,1.1464541306178137e21,-1.0,1.8282941072987e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
45,109,6,1,1,8.198141749674816e-22,9.12147808149194e-22,0.898773386991892,4.236860597399544e16,1472.0,0.0,-1.1277290994279059e21,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,61,6,1,1,7.080297819747797e-22,9.214183853931966e-18,7.684129090528645e-5,-3.3201623e7,1.305776007483997e21,15255.0,191044.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
46,133,14,0,1,6.821613669789573e-22,9.421678568052315e-22,0.7240337929719632,2.8799932660096503e20,1.3693373545946447e21,1.0,77.0,Underweight,Severely obese
47,76,10,1,1,6.800157671363465e-22,8.217932933784781e-20,0.008274778738345876,26529.0,1.393163772300994e21,-142.0,7.22088432723429e15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
37,94,6,1,1,6.217034371400023e-22,9.230310602366754e-19,0.0006735455218382257,6.68271966e8,5.0,-1.4870889344595678e21,1927.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
38,99,10,1,1,6.1613406575358285e-22,9.470805465096638e-19,0.0006505614205932757,-5.0,1.5376011078056372e21,2.0,1.634171565231e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
33,88,6,1,1,5.702455068185513e-22,9.236807466420502e-21,0.061736212310543694,-13692.0,3103.0,1.621281168956184e21,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
38,105,6,1,1,5.681959677270398e-22,9.156225166774343e-22,0.6205570061654678,-1.3696282896e10,-1.627129290595272e21,32.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,90,6,1,1,5.312133937204923e-22,9.234847039399201e-21,0.057522706272680385,1.7404084927370075e21,8.0,-7877.0,2973.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,90,10,1,1,5.162826706221524e-22,9.450476137464297e-21,0.05463033429347177,530.0,1.8349800893200508e21,-21.0,-45.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,90,6,1,1,4.926725070541061e-22,3.763946667090366e-17,1.308925313320009e-5,5.1165495256395e13,-13.0,1.876557579035138e21,38.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,93,10,1,1,4.546193791492969e-22,9.406077585017688e-22,0.4833251427496513,0.0,31368.0,-2.0838716176714414e21,3.035894e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,98,14,0,1,4.360238555982151e-22,9.545073288036862e-22,0.4568051417108524,2.1892046554100563e21,6.5795172e8,0.0,0.0,Underweight,Severely obese
46,69,14,0,1,4.359990983671492e-22,9.353543620588356e-19,0.0004661325333507388,544.0,2.1893289644870903e21,5.7495608127079e13,3.534197e6,Severely obese,Underweight
35,89,6,1,1,4.018308256234257e-22,9.236213980258965e-21,0.04350601084841467,2.3007898919965234e21,1.0,5.05130907e8,-64.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,75,6,1,1,3.8078509257842974e-22,1.2738502827186451e-14,2.9892452648812076e-8,1.121620503e9,5.0,2.427952984259214e21,-2.9803473e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,114,6,1,1,3.693148577668465e-22,9.242989518901893e-22,0.39956212977586786,301.0,2.0,-2.50336070278131e21,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,94,10,1,1,3.6313245361733354e-22,9.457217503642425e-21,0.03839738839436377,-161214.0,2.6088784178209583e21,8.0,17.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,112,14,0,1,3.1532300642710144e-22,9.53490638288216e-22,0.3307038304992642,3.7799338522845016e16,3.027198888171578e21,0.0,59.0,Underweight,Severely obese
38,83,6,1,1,2.9856207094972876e-22,9.20916899371254e-21,0.032420088191841064,41579.0,0.0,3.096603325887509e21,-2.27450875e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
46,69,6,1,1,2.863182943261531e-22,1.4154008355222675e-17,2.022877810585047e-5,2.98468258e8,-1.0,2.678589273787e12,3.2290228050661574e21,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,84,6,1,1,2.860349105028953e-22,2.6968467100644464e-18,0.00010606272482430414,-8.016357015484291e15,3.2322218999718593e21,3.01340998e8,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
51,68,6,1,1,2.841326342637214e-22,1.0901522086255397e-17,2.6063574610554147e-5,3.253861915341349e21,-1.0,1.95857625653604e14,3.18445364919e11,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,84,10,1,1,2.6868111511311477e-22,9.434145575076205e-18,2.8479644815205692e-5,4.981415e6,-3580.0,0.0,3.525995567845509e21,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,79,14,0,1,2.3837659201874656e-22,9.516650439650163e-21,0.025048371118642183,8.1219823e7,4.0043590121902016e21,3.26784e6,4.0,Severely obese,Underweight
44,60,6,1,1,2.359036727060818e-22,7.923829095575123e-17,2.9771423621165263e-6,3.9190924468526467e21,-199.0,1.744662141e9,6.3704837e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
39,74,14,0,1,2.267579680647778e-22,9.539523747715381e-19,0.00023770365697667458,3.13305237e8,89.0,118660.0,4.2095343448869243e21,Underweight,Severely obese
27,103,14,0,1,2.264290848601447e-22,9.5451537128404e-22,0.2372188983772426,4.21564859980349e21,0.0,53.0,10.0,Underweight,Severely obese
36,84,14,0,1,2.173129094789219e-22,9.529747364653394e-22,0.22803638036088247,34.0,4.392493095943019e21,2.10994398e8,103.0,Severely obese,Underweight
37,78,10,1,1,1.9860042883912402e-22,9.464395056147198e-19,0.00020983953824933746,4.770223441058358e21,-1.817974e6,40.0,65398.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
37,82,14,0,1,1.8740155528626697e-22,9.54543396003574e-19,0.00019632586226133746,7.0,15796.0,5.093583418170302e21,1.1826853e8,Severely obese,Underweight
32,87,10,1,1,1.7856387465568012e-22,9.426712754230911e-21,0.01894232690770564,-19.0,823.0,1770.0,5.3054875902498e21,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,74,14,0,1,1.7187932266386217e-22,9.430257169029262e-20,0.0018226366427030875,1.064477943e9,2.0,5.5650257246e10,5.553579335498213e21,Underweight,Severely obese
32,108,10,1,1,1.5801901924433117e-22,9.47228912479103e-22,0.16682241975781886,4.052338e6,-5.995280983156829e21,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
34,96,10,1,1,1.5640659914158355e-22,9.332888632687538e-22,0.16758648398930273,113.0,-6.057087272865307e21,18.0,161113.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
53,106,6,1,1,1.3787153759201822e-22,1.1446715782889185e-20,0.012044637100024076,7.772704746779711e21,1.262767e6,1.0669820281239925e21,-6.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,110,14,0,1,1.2676611474260863e-22,9.545446645144662e-22,0.1328027063113792,0.0,7.529973262047234e21,1.0,0.0,Severely obese,Underweight
29,97,6,1,1,1.2430666384117326e-22,9.242788033449323e-21,0.013449044097009671,1.0,-17.0,7.437479804526516e21,262.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,100,10,1,1,1.2247579038459232e-22,9.469359041745752e-21,0.01293390501349212,1.0,234.0,-4.0,7.735148457321671e21,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
46,109,10,1,1,1.1499756715565667e-22,8.911199254372743e-20,0.0012904836248524814,27.0,8.238160548813917e21,-1.2048615797872266e17,100.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,98,6,1,1,1.1130246158077865e-22,9.242724210295901e-21,0.012042170581785146,8.306449729468102e21,3.0,-167.0,41.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
43,128,14,0,1,1.0761523629471538e-22,9.541055144278903e-22,0.11279175590893072,1.0,8.869983852102531e21,2.764797835351654e18,0.0,Severely obese,Underweight
43,64,6,1,1,1.059359809774712e-22,9.005581539857595e-18,1.1763369251459398e-5,-5.2740815e7,8.727235952847848e21,1.06589103e8,125.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,107,10,1,1,1.039345194783629e-22,9.464228238326572e-22,0.1098182724054214,1.0,415.0,-9.115050762801235e21,247.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
42,112,6,1,1,9.327850009420859e-23,9.238113284675976e-21,0.010097137501976444,9.91151321385382e21,1.0,2.9850023509899624e16,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
33,110,6,1,1,7.829475838222143e-23,9.243488031533387e-23,0.847026123852007,12.0,-1.1808303914463923e22,2017.0,177.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,128,6,1,1,7.82843093594612e-23,9.235948935098886e-23,0.8476043978757991,39.0,0.0,0.0,-1.1809880031534785e22,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
56,111,10,1,1,7.658629531851447e-23,9.158954684142123e-23,0.8361903509700349,1.484686766490516e20,-1.2369056071810567e22,0.0,8.596455009e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
43,110,6,1,1,7.163687830574941e-23,9.122527172658221e-22,0.07852744853471899,1.2905759208837439e22,0.0,770.0,-1.36171198566269e14,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,102,10,1,1,5.867360317191238e-23,9.462100028983416e-23,0.6200907091680379,0.0,3.849873e6,24506.0,-1.6146416273036147e22,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,132,10,1,1,5.839375077310827e-23,9.471896487774436e-23,0.6164948154625448,0.0,0.0,4.0,-1.6223798069311855e22,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
35,94,14,0,1,5.795769259991192e-23,9.531851730111784e-22,0.06080423221106086,5.0,1.6469693870230181e22,137693.0,50458.0,Severely obese,Underweight
52,82,6,1,1,5.526485263862243e-23,2.639478899935605e-18,2.0937789137079565e-5,6.697495990499107e16,1.6729046722061948e22,-3.77219269e8,89.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,85,6,1,1,5.2400718540458834e-23,9.176536416182085e-22,0.057102937496171624,1.7643427945991998e22,130371.0,-1599.0,-12.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
48,97,14,0,1,4.763639427259304e-23,9.50129402210145e-23,0.5013674364963716,2.003815505182879e22,1.798028e6,0.0,3.1590399632844788e16,Underweight,Severely obese
